Time;PlayerName;P1;P2;P3;P4
0;MPIB1;0;0;0.002170139;0.0001446759
0;MPIB2;0.003472222;0;0.001109182;0
0;MPIB4;0.0001929012;4.822531E-05;0.0002893519;0
0;MPIB3;0;0;0;0
0.05;MPIB1;0;0;0.002073688;0.0001929012
0.05;MPIB2;0.003279321;0;0.001205633;0
0.05;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.05;MPIB3;0;0;0;0
0.1;MPIB1;0;0;0.002073688;0.0001929012
0.1;MPIB2;0.003279321;0;0.001205633;0
0.1;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.1;MPIB3;0;0;0;0
0.15;MPIB1;0;0;0.002073688;0.0001929012
0.15;MPIB2;0.003279321;0;0.001205633;0
0.15;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.15;MPIB3;0;0;0;0
0.2;MPIB1;0;0;0.002073688;0.0001929012
0.2;MPIB2;0.003279321;0;0.001205633;0
0.2;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.2;MPIB3;0;0;0;0
0.25;MPIB1;0;0;0.002073688;0.0001929012
0.25;MPIB2;0.003279321;0;0.001205633;0
0.25;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.25;MPIB3;0;0;0;0
0.3;MPIB1;0;0;0.002073688;0.0001929012
0.3;MPIB2;0.003279321;0;0.001205633;0
0.3;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.3;MPIB3;0;0;0;0
0.35;MPIB1;0;0;0.002073688;0.0001929012
0.35;MPIB2;0.003279321;0;0.001205633;0
0.35;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.35;MPIB3;0;0;0;0
0.4;MPIB1;0;0.001687886;0.001977238;0.0003858025
0.4;MPIB2;0.003279321;0;0.001205633;0
0.4;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.4;MPIB3;0;0;0;0
0.45;MPIB1;0;0.008584104;0.002700617;0.0003375772
0.45;MPIB2;0.003327546;0;0.001012731;0
0.45;MPIB4;9.645062E-05;4.822531E-05;0.0002893519;0
0.45;MPIB3;0;0;0;0
0.5;MPIB1;0;0.009500386;0.002845293;0.0003375772
0.5;MPIB2;0.003279321;0;0.001012731;0
0.5;MPIB4;0.0001929012;4.822531E-05;0.0003858025;0
0.5;MPIB3;0;0;0;0
0.55;MPIB1;0;0.01065779;0.002555941;0.0001929012
0.55;MPIB2;0.003279321;0;0.0009645062;0
0.55;MPIB4;0.0001929012;4.822531E-05;0.0003375772;0
0.55;MPIB3;0;0;0;0
0.6;MPIB1;0;0.01138117;0.002748843;0.0002893519
0.6;MPIB2;0.003279321;0;0.0009645062;0
0.6;MPIB4;0.0001929012;9.645062E-05;0.0003375772;0
0.6;MPIB3;0;0;0;0
0.65;MPIB1;0;0.01282793;0.003038194;0.0001929012
0.65;MPIB2;0.003279321;0;0.0009645062;0
0.65;MPIB4;9.645062E-05;4.822531E-05;0.0003375772;0
0.65;MPIB3;0;0;0;0
0.7;MPIB1;0;0.003134645;0.002604167;0.0001929012
0.7;MPIB2;0.00318287;0;0.001109182;0
0.7;MPIB4;0.0003375772;9.645062E-05;0.0001929012;0
0.7;MPIB3;0;0;0;0
0.75;MPIB1;0;0.0003858025;0.002411265;9.645062E-05
0.75;MPIB2;0.003279321;0;0.0009645062;0
0.75;MPIB4;0.0001929012;4.822531E-05;0.0002411265;0
0.75;MPIB3;0;0;0;0
0.8;MPIB1;0;0.00699267;0.00236304;0.0002893519
0.8;MPIB2;0.00390625;0;0.001109182;0
0.8;MPIB4;0.0003375772;9.645062E-05;0.0001929012;0
0.8;MPIB3;0;0;0;0
0.85;MPIB1;0;0.009982639;0;0.0003858025
0.85;MPIB2;0.004195602;0;0.0007716049;0
0.85;MPIB4;0.0003858025;9.645062E-05;0.0003375772;0
0.85;MPIB3;0;0;0;0
0.9;MPIB1;0;0.008150077;0;0.0005787037
0.9;MPIB2;0.004195602;0;0.0007716049;0
0.9;MPIB4;0.0003858025;9.645062E-05;0.0002893519;0
0.9;MPIB3;0;0;0;0
