Time;PlayerName;P1;P2;P3;P4
0;MPIB2;0.0009162808;0;0.0001929012;4.822531E-05
0;MPIB1;0;0;0;0
0;MPIB4;0;0;0.05179398;0
0;MPIB3;0;0;0;0.03747106
0.05;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.05;MPIB1;0;0;0;0
0.05;MPIB4;0;0;0.0424865;0
0.05;MPIB3;0;0;0;0.03351659
0.1;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.1;MPIB1;0;0;0;0
0.1;MPIB4;0;0;0.0424865;0
0.1;MPIB3;0;0;0;0.03351659
0.15;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.15;MPIB1;0;0;0;0
0.15;MPIB4;0;0;0.0422936;0
0.15;MPIB3;0;0;0;0.03226273
0.2;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.2;MPIB1;0;0;0;0
0.2;MPIB4;0;0;0.0424865;0
0.2;MPIB3;0;0;0;0.03226273
0.25;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.25;MPIB1;0;0;0;0
0.25;MPIB4;0;0;0.0424865;0
0.25;MPIB3;0;0;0;0.03226273
0.3;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.3;MPIB1;0;0;0;0
0.3;MPIB4;0;0;0.04253472;0
0.3;MPIB3;0;0;0;0.03192515
0.35;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.35;MPIB1;0;0;0;0
0.35;MPIB4;0;0;0.04243827;0
0.35;MPIB3;0;0;0;0.03346837
0.4;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.4;MPIB1;0;0;0;0
0.4;MPIB4;0;0;0.04243827;0
0.4;MPIB3;0;0;0;0.03346837
0.45;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.45;MPIB1;0;0;0;0
0.45;MPIB4;0;0;0.04243827;0
0.45;MPIB3;0;0;0;0.03346837
0.5;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.5;MPIB1;0;0;0;0
0.5;MPIB4;0;0;0.04243827;0
0.5;MPIB3;0;0;0;0.03346837
0.55;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.55;MPIB1;0;0;0;0
0.55;MPIB4;0;0;0.04234182;0
0.55;MPIB3;0;0;0;0.03342014
0.6;MPIB2;0.0007716049;0;4.822531E-05;9.645062E-05
0.6;MPIB1;0;0;0;0
0.6;MPIB4;0;0;0.04234182;0
0.6;MPIB3;0;0;0;0.03342014
0.65;MPIB2;0.0006751543;0;0.0001446759;9.645062E-05
0.65;MPIB1;0;0;0;0
0.65;MPIB4;0;0;0.04036458;0
0.65;MPIB3;0;0;0;0.03346837
0.7;MPIB2;0.000626929;0;0.0001446759;9.645062E-05
0.7;MPIB1;0;0;0;0
0.7;MPIB4;0;0;0.04075038;0
0.7;MPIB3;0;0;0;0.03226273
0.75;MPIB2;0.0005304784;0;0.0002411265;0.0001929012
0.75;MPIB1;0;0;0;0
0.75;MPIB4;0;0;0.03713349;0
0.75;MPIB3;0;0;0;0.03125
0.8;MPIB2;0.000626929;0;9.645062E-05;4.822531E-05
0.8;MPIB1;0;0;0;0
0.8;MPIB4;0;0.0001446759;0.03211806;0
0.8;MPIB3;0;0;0;0.03038194
0.85;MPIB2;0.0006751543;0;0.0001446759;0.0001929012
0.85;MPIB1;0;0;0;0
0.85;MPIB4;0;0.0001929012;0.02936921;0
0.85;MPIB3;0;0;0;0.0308642
0.9;MPIB2;0.0003858025;0;0;0
0.9;MPIB1;0;0;0;0
0.9;MPIB4;0.0003858025;9.645062E-05;0.03790509;0
0.9;MPIB3;0;0;0;0.03115355
0.95;MPIB2;0.0001446759;0;0;0
0.95;MPIB1;0;0;0;0
0.95;MPIB4;0.0002893519;9.645062E-05;0.03964121;0
0.95;MPIB3;0;0;0;0.03260031
1;MPIB2;0;0;0;0
1;MPIB1;0;0;0;0
1;MPIB4;0.0003375772;9.645062E-05;0.04036458;0
1;MPIB3;0;0;0;0.03231096
1.05;MPIB2;0;0;0;0
1.05;MPIB1;0;0;0;0
1.05;MPIB4;9.645062E-05;9.645062E-05;0.04210069;0
1.05;MPIB3;0;0;0;0.03366126
1.1;MPIB2;0;0;0;0
1.1;MPIB1;0;0;0;0
1.1;MPIB4;0.0002893519;0.0001446759;0.04851466;0
1.1;MPIB3;0;0;0;0.03322724
1.15;MPIB2;0;0;0;0
1.15;MPIB1;0;0;0;0
1.15;MPIB4;0.0001446759;4.822531E-05;0.04943094;0
1.15;MPIB3;0;0;0;0.03534915
1.2;MPIB2;0;0;0;0
1.2;MPIB1;0;0;0;0
1.2;MPIB4;0.0001929012;9.645062E-05;0.05092593;0
1.2;MPIB3;0;0;0;0.03472222
1.25;MPIB2;0;0;0;0
1.25;MPIB1;0;0;0;0
1.25;MPIB4;0.0002411265;4.822531E-05;0.05063657;0
1.25;MPIB3;0;0;0;0.03587963
1.3;MPIB2;0;0;0;0
1.3;MPIB1;0;0;0;0
1.3;MPIB4;0.0002411265;4.822531E-05;0.05102238;0
1.3;MPIB3;0;0;0;0.0386767
1.35;MPIB2;0;0;0;0
1.35;MPIB1;0;0;0;0
1.35;MPIB4;0.0002411265;4.822531E-05;0.05169753;0
1.35;MPIB3;0;0;0;0.04451196
1.4;MPIB2;0;0;0;0
1.4;MPIB1;0;0;0;0
1.4;MPIB4;0.0002411265;4.822531E-05;0.05237269;0
1.4;MPIB3;0;0;0;0.04591049
1.45;MPIB2;0;0;0;0
1.45;MPIB1;0;0;0;0
1.45;MPIB4;0.0002411265;4.822531E-05;0.05290316;0
1.45;MPIB3;0;0;0;0.05261381
1.5;MPIB2;0;0;0;0
1.5;MPIB1;0;0;0;0
1.5;MPIB4;0.0002411265;4.822531E-05;0.05357832;0
1.5;MPIB3;0;0;0;0.05290316
1.55;MPIB2;0;0;0;0
1.55;MPIB1;0;0;0;0
1.55;MPIB4;0.0002411265;4.822531E-05;0.0543017;0
1.55;MPIB3;0;0;0;0.05415702
1.6;MPIB2;0;0;0;0
1.6;MPIB1;0;0;0;0
1.6;MPIB4;0.0002411265;4.822531E-05;0.0546875;0
1.6;MPIB3;0;0;0;0.05820795
1.65;MPIB2;0;0;0;0
1.65;MPIB1;0;0;0;0
1.65;MPIB4;0.0002411265;4.822531E-05;0.05483218;0
1.65;MPIB3;0;0;0;0.06423611
1.7;MPIB2;0;0;0;0
1.7;MPIB1;0;0;0;0
1.7;MPIB4;0.0002411265;4.822531E-05;0.0546875;0
1.7;MPIB3;0;0;0;0.06423611
1.75;MPIB2;0;0;0;0
1.75;MPIB1;0;0;0;0
1.75;MPIB4;0.0002411265;4.822531E-05;0.05473572;0
1.75;MPIB3;0;0;0;0.0773534
1.8;MPIB2;0;0;0;0
1.8;MPIB1;0;0;0;0
1.8;MPIB4;0.0002411265;4.822531E-05;0.05492863;0
1.8;MPIB3;0;0;0;0.07638889
1.85;MPIB2;0;0;0;0
1.85;MPIB1;0;0;0;0
1.85;MPIB4;0.0002411265;4.822531E-05;0.05512153;0
1.85;MPIB3;0;0;0;0.08858989
1.9;MPIB2;0;0;0;0
1.9;MPIB1;0;0;0;0
1.9;MPIB4;0.0002411265;4.822531E-05;0.05410879;0
1.9;MPIB3;0;0;0;0.09596837
1.95;MPIB2;0;0;0;0
1.95;MPIB1;0;0;0;0
1.95;MPIB4;0.0002411265;4.822531E-05;0.0539159;0
1.95;MPIB3;0;0;0;0.09630594
2;MPIB2;0;0;0;0
2;MPIB1;0;0;0;0
2;MPIB4;0.0002411265;4.822531E-05;0.0539159;0
2;MPIB3;0;0;0;0.09611304
2.05;MPIB2;0;0;0;0
2.05;MPIB1;0;0;0;0
2.05;MPIB4;0.0002411265;4.822531E-05;0.05386767;0
2.05;MPIB3;0;0;0;0.09625772
2.1;MPIB2;0;0;0;0
2.1;MPIB1;0;0;0;0
2.1;MPIB4;9.645062E-05;0.0001446759;0.05410879;0
2.1;MPIB3;0;0;0;0.09428048
2.15;MPIB2;0;0;0;0
2.15;MPIB1;0;0;0;0
2.15;MPIB4;0.0002411265;9.645062E-05;0.05434992;0
2.15;MPIB3;0;0;0;0.0828993
2.2;MPIB2;0;0;0;0
2.2;MPIB1;0;0;0;0
2.2;MPIB4;0.0002411265;9.645062E-05;0.05348187;0
2.2;MPIB3;0;0;0;0.06187307
2.25;MPIB2;0;0;0;0
2.25;MPIB1;0;0;0;0
2.25;MPIB4;0.0002411265;9.645062E-05;0.050299;0
2.25;MPIB3;0.0003375772;0;0;0.004195602
2.3;MPIB2;0;0;0;0
2.3;MPIB1;0;0;0;0
2.3;MPIB4;0.0002411265;9.645062E-05;0.04470486;0
2.3;MPIB3;0.0002411265;0;0;0
2.35;MPIB2;0;0;0;0
2.35;MPIB1;0;0;0;0
2.35;MPIB4;0.0002411265;9.645062E-05;0.04147376;0
2.35;MPIB3;0.0002411265;0;0;0
2.4;MPIB2;0;0;0;0
2.4;MPIB1;0;0;0;0
2.4;MPIB4;0.0002411265;9.645062E-05;0.03776042;0
2.4;MPIB3;0.0002411265;0;0;0
2.45;MPIB2;0;0;0;0
2.45;MPIB1;0;0;0;0
2.45;MPIB4;0.0002411265;9.645062E-05;0.03240741;0
2.45;MPIB3;0.0002411265;0;0;0
2.5;MPIB2;0;0;0;0
2.5;MPIB1;0;0;0;0
2.5;MPIB4;0.0002411265;9.645062E-05;0.0274402;0
2.5;MPIB3;0.0002411265;0;0;0
2.55;MPIB2;0;0;0;0
2.55;MPIB1;0;0;0;0
2.55;MPIB4;0.0002411265;9.645062E-05;0.02256944;0
2.55;MPIB3;0.0001929012;0;0;0
2.6;MPIB2;0;0;0;0
2.6;MPIB1;0;0;0;0
2.6;MPIB4;0.0002411265;9.645062E-05;0.02049576;0
2.6;MPIB3;0.0002411265;0;0;0
2.65;MPIB2;0;0;0;0
2.65;MPIB1;0;0;0;0
2.65;MPIB4;0.0002411265;9.645062E-05;0.02035108;0
2.65;MPIB3;0.0001929012;0;0;0
2.7;MPIB2;0;0;0;0
2.7;MPIB1;0;0;0;0
