Time;PlayerName;eventtype;eventid;xPos;yPos;zPos;Occupancy;TriggerPlayer
28.9;MPIB4;SPL;13738;20.5;0;36.5;0.1381173;MPIB4
28.9;MPIB3;SPL;13738;20.5;0;36.5;0.002845293;MPIB4
28.95;MPIB4;SPL;13738;20.5;0;36.5;0.1320891;MPIB4
28.95;MPIB3;SPL;13738;20.5;0;36.5;0.003375772;MPIB4
29;MPIB4;SPL;13738;20.5;0;36.5;0.1264468;MPIB4
29;MPIB3;SPL;13738;20.5;0;36.5;0.00308642;MPIB4
29.05;MPIB4;SPL;13738;20.5;0;36.5;0.1190683;MPIB4
29.05;MPIB3;SPL;13738;20.5;0;36.5;0.003134645;MPIB4
29.1;MPIB4;SPL;13738;20.5;0;36.5;0.1060475;MPIB4
29.1;MPIB3;SPL;13738;20.5;0;36.5;0.003231096;MPIB4
29.15;MPIB4;SPL;13738;20.5;0;36.5;0.08791474;MPIB4
29.15;MPIB3;SPL;13738;20.5;0;36.5;0.003568673;MPIB4
29.2;MPIB4;SPL;13738;20.5;0;36.5;0.08087384;MPIB4
29.2;MPIB3;SPL;13738;20.5;0;36.5;0.003423997;MPIB4
29.25;MPIB4;SPL;13738;20.5;0;36.5;0.07016782;MPIB4
29.25;MPIB3;SPL;13738;20.5;0;36.5;0.003279321;MPIB4
29.3;MPIB4;SPL;13738;20.5;0;36.5;0.06110147;MPIB4
29.3;MPIB3;SPL;13738;20.5;0;36.5;0.003134645;MPIB4
29.35;MPIB4;SPL;13738;20.5;0;36.5;0.0508777;MPIB4
29.35;MPIB3;SPL;13738;20.5;0;36.5;0.003279321;MPIB4
29.4;MPIB4;SPL;13738;20.5;0;36.5;0.04253472;MPIB4
29.4;MPIB3;SPL;13738;20.5;0;36.5;0.002989969;MPIB4
29.45;MPIB4;SPL;13738;20.5;0;36.5;0.03284144;MPIB4
29.45;MPIB3;SPL;13738;20.5;0;36.5;0.002748843;MPIB4
29.5;MPIB4;SPL;13738;20.5;0;36.5;0.02768133;MPIB4
29.5;MPIB3;SPL;13738;20.5;0;36.5;0.002459491;MPIB4
29.55;MPIB4;SPL;13738;20.5;0;36.5;0.01774691;MPIB4
29.55;MPIB3;SPL;13738;20.5;0;36.5;0.001929012;MPIB4
29.6;MPIB4;SPL;13738;20.5;0;36.5;0.01494985;MPIB4
29.6;MPIB3;SPL;13738;20.5;0;36.5;0.002073688;MPIB4
29.65;MPIB4;SPL;13738;20.5;0;36.5;0.01205633;MPIB4
29.65;MPIB3;SPL;13738;20.5;0;36.5;0.001880787;MPIB4
29.7;MPIB4;SPL;13738;20.5;0;36.5;0.01036844;MPIB4
29.7;MPIB3;SPL;13738;20.5;0;36.5;0.001591435;MPIB4
29.75;MPIB4;SPL;13738;20.5;0;36.5;0.01036844;MPIB4
29.75;MPIB3;SPL;13738;20.5;0;36.5;0.001302083;MPIB4
29.8;MPIB4;SPL;13738;20.5;0;36.5;0.009982639;MPIB4
29.8;MPIB3;SPL;13738;20.5;0;36.5;0.001205633;MPIB4
29.85;MPIB4;SPL;13738;20.5;0;36.5;0.01224923;MPIB4
29.85;MPIB3;SPL;13738;20.5;0;36.5;0.001591435;MPIB4
29.9;MPIB4;SPL;13738;20.5;0;36.5;0.01340664;MPIB4
29.9;MPIB3;SPL;13738;20.5;0;36.5;0.001012731;MPIB4
29.95;MPIB4;SPL;13738;20.5;0;36.5;0.01128472;MPIB4
29.95;MPIB3;SPL;13738;20.5;0;36.5;0.001253858;MPIB4
30;MPIB4;SPL;13738;20.5;0;36.5;0.009982639;MPIB4
30;MPIB3;SPL;13738;20.5;0;36.5;0.001060957;MPIB4
30.05;MPIB4;SPL;13738;20.5;0;36.5;0.009162809;MPIB4
30.05;MPIB3;SPL;13738;20.5;0;36.5;0.001012731;MPIB4
30.1;MPIB4;SPL;13738;20.5;0;36.5;0.008198302;MPIB4
30.1;MPIB3;SPL;13738;20.5;0;36.5;0.0006751543;MPIB4
30.15;MPIB4;SPL;13738;20.5;0;36.5;0.006606867;MPIB4
30.15;MPIB3;SPL;13738;20.5;0;36.5;0.0006751543;MPIB4
30.2;MPIB4;SPL;13738;20.5;0;36.5;0.006558642;MPIB4
30.2;MPIB3;SPL;13738;20.5;0;36.5;0.0005787037;MPIB4
30.25;MPIB4;SPL;13738;20.5;0;36.5;0.005015432;MPIB4
30.25;MPIB3;SPL;13738;20.5;0;36.5;0.0007716049;MPIB4
30.3;MPIB4;SPL;13738;20.5;0;36.5;0.00462963;MPIB4
30.3;MPIB3;SPL;13738;20.5;0;36.5;0.0005304784;MPIB4
30.35;MPIB4;SPL;13738;20.5;0;36.5;0.002555941;MPIB4
30.35;MPIB3;SPL;13738;20.5;0;36.5;0.0003375772;MPIB4
30.4;MPIB4;SPL;13738;20.5;0;36.5;0.002121913;MPIB4
30.4;MPIB3;SPL;13738;20.5;0;36.5;0.0002411265;MPIB4
30.45;MPIB4;SPL;13738;20.5;0;36.5;0.002314815;MPIB4
30.45;MPIB3;SPL;13738;20.5;0;36.5;0.0003858025;MPIB4
30.5;MPIB4;SPL;13738;20.5;0;36.5;0.001977238;MPIB4
30.5;MPIB3;SPL;13738;20.5;0;36.5;0.0004340278;MPIB4
30.55;MPIB4;SPL;13738;20.5;0;36.5;0.0001446759;MPIB4
30.55;MPIB3;SPL;13738;20.5;0;36.5;0.0001446759;MPIB4
30.6;MPIB4;SPL;13738;20.5;0;36.5;0.0002411265;MPIB4
30.65;MPIB4;SPL;13738;20.5;0;36.5;0.0001929012;MPIB4
30.65;MPIB3;SPL;13738;20.5;0;36.5;0.0001446759;MPIB4
30.7;MPIB1;SPL;13840;38.33891;0;44.92985;0.008005401;MPIB3
30.7;MPIB4;SPL;13738;20.5;0;36.5;0.0001929012;MPIB4
30.7;MPIB3;SPL;13840;38.33891;0;44.92985;0.1944927;MPIB3
30.7;MPIB3;SPL;13738;20.5;0;36.5;9.645062E-05;MPIB4
30.75;MPIB1;SPL;13840;38.33891;0;44.92985;0.007764275;MPIB3
30.75;MPIB3;SPL;13840;38.33891;0;44.92985;0.1929495;MPIB3
30.8;MPIB1;SPL;13840;38.33891;0;44.92985;0.008777007;MPIB3
30.8;MPIB3;SPL;13840;38.33891;0;44.92985;0.189429;MPIB3
30.85;MPIB1;SPL;13840;38.33891;0;44.92985;0.008728781;MPIB3
30.85;MPIB3;SPL;13840;38.33891;0;44.92985;0.1748167;MPIB3
30.9;MPIB1;SPL;13840;38.33891;0;44.92985;0.008487654;MPIB3
30.9;MPIB3;SPL;13840;38.33891;0;44.92985;0.1588059;MPIB3
30.95;MPIB1;SPL;13840;38.33891;0;44.92985;0.007667824;MPIB3
30.95;MPIB3;SPL;13840;38.33891;0;44.92985;0.1330536;MPIB3
31;MPIB1;SPL;13840;38.33891;0;44.92985;0.00708912;MPIB3
31;MPIB3;SPL;13840;38.33891;0;44.92985;0.1142458;MPIB3
31.05;MPIB1;SPL;13840;38.33891;0;44.92985;0.007282021;MPIB3
31.05;MPIB3;SPL;13840;38.33891;0;44.92985;0.0985243;MPIB3
31.1;MPIB1;SPL;13840;38.33891;0;44.92985;0.007282021;MPIB3
31.1;MPIB3;SPL;13840;38.33891;0;44.92985;0.09162809;MPIB3
31.15;MPIB1;SPL;13840;38.33891;0;44.92985;0.006365741;MPIB3
31.15;MPIB3;SPL;13840;38.33891;0;44.92985;0.07880016;MPIB3
31.2;MPIB1;SPL;13840;38.33891;0;44.92985;0.00544946;MPIB3
31.2;MPIB3;SPL;13840;38.33891;0;44.92985;0.06515239;MPIB3
31.25;MPIB1;SPL;13840;38.33891;0;44.92985;0.004774306;MPIB3
31.25;MPIB3;SPL;13840;38.33891;0;44.92985;0.05232446;MPIB3
31.3;MPIB1;SPL;13840;38.33891;0;44.92985;0.005208333;MPIB3
31.3;MPIB3;SPL;13840;38.33891;0;44.92985;0.04562114;MPIB3
31.35;MPIB1;SPL;13840;38.33891;0;44.92985;0.003858025;MPIB3
31.35;MPIB3;SPL;13840;38.33891;0;44.92985;0.03964121;MPIB3
31.4;MPIB1;SPL;13840;38.33891;0;44.92985;0.003134645;MPIB3
31.4;MPIB3;SPL;13840;38.33891;0;44.92985;0.03216628;MPIB3
31.45;MPIB1;SPL;13840;38.33891;0;44.92985;0.002893518;MPIB3
31.45;MPIB3;SPL;13840;38.33891;0;44.92985;0.02729552;MPIB3
31.5;MPIB1;SPL;13840;38.33891;0;44.92985;0.002700617;MPIB3
31.5;MPIB3;SPL;13840;38.33891;0;44.92985;0.02223187;MPIB3
31.55;MPIB1;SPL;13840;38.33891;0;44.92985;0.00236304;MPIB3
31.55;MPIB3;SPL;13840;38.33891;0;44.92985;0.01986883;MPIB3
31.6;MPIB1;SPL;13840;38.33891;0;44.92985;0.001929012;MPIB3
31.6;MPIB3;SPL;13840;38.33891;0;44.92985;0.01615548;MPIB3
31.65;MPIB1;SPL;13840;38.33891;0;44.92985;0.001736111;MPIB3
31.65;MPIB3;SPL;13840;38.33891;0;44.92985;0.01451582;MPIB3
31.7;MPIB1;SPL;13840;38.33891;0;44.92985;0.00154321;MPIB3
31.7;MPIB3;SPL;13840;38.33891;0;44.92985;0.01697531;MPIB3
31.75;MPIB1;SPL;13840;38.33891;0;44.92985;0.001302083;MPIB3
31.75;MPIB2;SPL;13840;38.33891;0;44.92985;0.0001929012;MPIB3
31.75;MPIB3;SPL;13840;38.33891;0;44.92985;0.01379244;MPIB3
31.8;MPIB1;SPL;13840;38.33891;0;44.92985;0.001446759;MPIB3
31.8;MPIB2;SPL;13840;38.33891;0;44.92985;0.0002411265;MPIB3
31.8;MPIB3;SPL;13840;38.33891;0;44.92985;0.01427469;MPIB3
31.85;MPIB1;SPL;13840;38.33891;0;44.92985;0.001109182;MPIB3
31.85;MPIB2;SPL;13840;38.33891;0;44.92985;0.0003858025;MPIB3
31.85;MPIB3;SPL;13840;38.33891;0;44.92985;0.001446759;MPIB3
