Time;PlayerName;P1;P2;P3;P4
0;MPIB3;0.0006751543;0.000626929;0;0.0007233796
0;MPIB2;0;0;0;0
0;MPIB1;0;0;0;0
0;MPIB4;0.00945216;0;0.0007716049;0
0.05;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.05;MPIB2;0;0;0;0
0.05;MPIB1;0;0;0;0
0.05;MPIB4;0.008246528;0;0.0008198302;0
0.1;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.1;MPIB2;0;0;0;0
0.1;MPIB1;0;0;0;0
0.1;MPIB4;0.008246528;0;0.0008198302;0
0.15;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.15;MPIB2;0;0;0;0
0.15;MPIB1;0;0;0;0
0.15;MPIB4;0.008246528;0;0.0008198302;0
0.2;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.2;MPIB2;0;0;0;0
0.2;MPIB1;0;0;0;0
0.2;MPIB4;0.008246528;0;0.0008198302;0
0.25;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.25;MPIB2;0;0;0;0
0.25;MPIB1;0;0;0;0
0.25;MPIB4;0.008246528;0;0.0008198302;0
0.3;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.3;MPIB2;0;0;0;0
0.3;MPIB1;0;0;0;0
0.3;MPIB4;0.008246528;0;0.0008198302;0
0.35;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.35;MPIB2;0;0;0;0
0.35;MPIB1;0;0;0;0
0.35;MPIB4;0.008246528;0;0.0008198302;0
0.4;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.4;MPIB2;0;0;0;0
0.4;MPIB1;0;0;0;0
0.4;MPIB4;0.008246528;0;0.0008198302;0
0.45;MPIB3;0.0007233796;0.000626929;0;0.0005787037
0.45;MPIB2;0;0;0;0
0.45;MPIB1;0;0;0;0
0.45;MPIB4;0.008294753;0;0.0008198302;0
0.5;MPIB3;0.0005787037;0.000626929;0;0.0005787037
0.5;MPIB2;0;0;0;0
0.5;MPIB1;0;0;0;0
0.5;MPIB4;0.00853588;0;0.0008680556;0
0.55;MPIB3;0.0007233796;0.0005304784;0;0.0005787037
0.55;MPIB2;0;0;0;0
0.55;MPIB1;0;0;0;0
0.55;MPIB4;0.007233796;0;0.0009645062;0
0.6;MPIB3;0.0007233796;0.0007716049;0;0.0008198302
0.6;MPIB2;0;0;0;0
0.6;MPIB1;0;0;0;0
0.6;MPIB4;0.005401235;0;0.0009645062;0
0.65;MPIB3;0.0008680556;0.0005787037;0;0.0007716049
0.65;MPIB2;0;0;0;0
0.65;MPIB1;0;0;0;0
0.65;MPIB4;0.005160108;0;0.0009645062;0
0.7;MPIB3;0.001060957;0.000626929;0;0.0007233796
0.7;MPIB2;0;0;0;0
0.7;MPIB1;0;0;0;0
0.7;MPIB4;0.004677855;0;0.0007716049;0
0.75;MPIB3;0.0009645062;0.000626929;0;0.0007233796
0.75;MPIB2;0;0;0;0
0.75;MPIB1;0;0;0;0
0.75;MPIB4;0.002748843;0;0.001012731;0
0.8;MPIB3;0.0008680556;0.000626929;0;0.0007233796
0.8;MPIB2;0;0;0;0
0.8;MPIB1;0;0;0;0
0.8;MPIB4;0.003568673;0;0.0009162808;0
0.85;MPIB3;0.001157407;0.000626929;0;0.001012731
0.85;MPIB2;0;0;0;0
0.85;MPIB1;0;0;0;0
0.85;MPIB4;0.004436729;0;0.0009162808;0
0.9;MPIB3;0.001205633;0.0008680556;0;0.001446759
0.9;MPIB2;0;0;0;0
0.9;MPIB1;0;0;0;0
0.9;MPIB4;0.005015432;0;0.001109182;0
0.95;MPIB3;0.001350309;0.001060957;0;0.002170139
0.95;MPIB2;0;0;0;0
0.95;MPIB1;0;0;0;0
0.95;MPIB4;0.006317515;0;0.0009645062;0
1;MPIB3;0.001350309;0.001060957;0;0.002170139
1;MPIB2;0;0;0;0
1;MPIB1;0;0;0;0
1;MPIB4;0.006365741;0;0.0009162808;0
1.05;MPIB3;0.0008680556;0.0009162808;0;0.001880787
1.05;MPIB2;0;0;0;0
1.05;MPIB1;0;0;0;0
1.05;MPIB4;0.006365741;0;0.001060957;0
1.1;MPIB3;0.001060957;0.0007716049;0;0.001977238
1.1;MPIB2;0;0;0;0
1.1;MPIB1;0;0;0;0
1.1;MPIB4;0.006365741;0;0.001012731;0
1.15;MPIB3;0.0009162808;0.0007233796;0;0.001687886
1.15;MPIB2;0;0;0;0
1.15;MPIB1;0;0;0;0
1.15;MPIB4;0.006365741;0;0.001060957;0
1.2;MPIB3;0.001012731;0.0007716049;0;0.001687886
1.2;MPIB2;0;0;0;0
1.2;MPIB1;0;0;0;0
1.2;MPIB4;0.006365741;0;0.0009645062;0
1.25;MPIB3;0.001109182;0.0008198302;0;0.001977238
1.25;MPIB2;0;0;0;0
1.25;MPIB1;0;0;0;0
1.25;MPIB4;0.006365741;0;0.0009645062;0
1.3;MPIB3;0.001060957;0.0007233796;0;0.001929012
1.3;MPIB2;0;0;0;0
1.3;MPIB1;0;0;0;0
1.3;MPIB4;0.006365741;0;0.0009645062;0
1.35;MPIB3;0.001205633;0.0008680556;0;0.002025463
1.35;MPIB2;0;0;0;0
1.35;MPIB1;0;0;0;0
1.35;MPIB4;0.006944444;0;0.001350309;0
1.4;MPIB3;0.0009162808;0.0007716049;0;0.001687886
1.4;MPIB2;0;0;0;0
1.4;MPIB1;0;0;0;0
1.4;MPIB4;0.006076389;0;0.001350309;0
1.45;MPIB3;0.001109182;0.0008198302;0;0.002314815
1.45;MPIB2;0;0;0;0
1.45;MPIB1;0;0;0;0
1.45;MPIB4;0.006076389;0;0.00154321;0
1.5;MPIB3;0.001880787;0.001591435;0;0
1.5;MPIB2;0;0;0;0
1.5;MPIB1;0;0;0;0
1.5;MPIB4;0.006076389;0;0.001687886;0
1.55;MPIB3;0;0;0;0
1.55;MPIB2;0;0;0;0
1.55;MPIB1;0;0;0;0
1.55;MPIB4;0.006221065;0;0.00154321;0
1.6;MPIB3;0;0;0;0
1.6;MPIB2;0;0;0;0
1.6;MPIB1;0;0;0;0
1.6;MPIB4;0.006606867;0;0.001205633;0
1.65;MPIB3;0;0;0;0
1.65;MPIB2;0;0;0;0
1.65;MPIB1;0;0;0;0
