Time;PlayerName;P1;P2;P3;P4
0;MPIB2;0;0;0;0.004195602
0;MPIB1;0.1566358;0;0;0
0;MPIB4;0;0;0;0
0;MPIB3;0.0002893519;0.0005304784;0;0.0003375772
0.05;MPIB2;0;0;0;0.002507716
0.05;MPIB1;0;0.001060957;0;0.0001929012
0.05;MPIB4;0;0;0;0
0.05;MPIB3;0.0002893519;0.0004340278;0;0.0003858025
0.1;MPIB2;0;0;0;0.002507716
0.1;MPIB1;0;0.001060957;0;0.0001929012
0.1;MPIB4;0;0;0;0
0.1;MPIB3;0.0002893519;0.0004340278;0;0.0003858025
0.15;MPIB2;0;0;0;0.00236304
0.15;MPIB1;0;0.001060957;0;0.0001446759
0.15;MPIB4;0;0;0;0
0.15;MPIB3;0.0002893519;0.0004340278;0;0.0003375772
0.2;MPIB2;0;0;0;0.002797068
0.2;MPIB1;0;0.001060957;0;0.0001446759
0.2;MPIB4;0;0;0;0
0.2;MPIB3;0.0002893519;0.0004340278;0;0.0002893519
0.25;MPIB2;0;0;0;0.002797068
0.25;MPIB1;0;0.001060957;0;0.0001446759
0.25;MPIB4;0;0;0;0
0.25;MPIB3;0.0003375772;0.0005787037;0;0.0004340278
0.3;MPIB2;0;0;0;0.002604167
0.3;MPIB1;0;0.001060957;0;0.0002411265
0.3;MPIB4;0;0;0;0
0.3;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.35;MPIB2;0;0;0;0.00236304
0.35;MPIB1;0;0.001060957;0;0.0002893519
0.35;MPIB4;0;0;0;0
0.35;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.4;MPIB2;0;0;0;0.002314815
0.4;MPIB1;0;0.001060957;0;0.0002893519
0.4;MPIB4;0;0;0;0
0.4;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.45;MPIB2;0;0;0;0.001929012
0.45;MPIB1;0;0.001060957;0;0.0002893519
0.45;MPIB4;0;0;0;0
0.45;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.5;MPIB2;0;0;0;0.002314815
0.5;MPIB1;0;0.001060957;0;0.0002893519
0.5;MPIB4;0;0;0;0
0.5;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.55;MPIB2;0;0;0;0.002314815
0.55;MPIB1;0;0.001060957;0;0.0002893519
0.55;MPIB4;0;0;0;0
0.55;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.6;MPIB2;0;0;0;0.002604167
0.6;MPIB1;0;0.001060957;0;0.0001929012
0.6;MPIB4;0;0;0;0
0.6;MPIB3;0.0002411265;0.0005787037;0;0.0004822531
0.65;MPIB2;0;0;0;0.002604167
0.65;MPIB1;0;0.001060957;0;0.0001929012
0.65;MPIB4;0;0;0;0
0.65;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.7;MPIB2;0;0;0;0.00236304
0.7;MPIB1;0;0.001784336;0;0.0002411265
0.7;MPIB4;0;0;0;0
0.7;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.75;MPIB2;0;0;0;0.002170139
0.75;MPIB1;0;0.002797068;0;0.0004340278
0.75;MPIB4;0;0;0;0
0.75;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.8;MPIB2;0;0;0;0.002218364
0.8;MPIB1;0;0.002797068;0;0.0004340278
0.8;MPIB4;0;0;0;0
0.8;MPIB3;0.0003375772;0.0005787037;0;0.0004822531
0.85;MPIB2;0;0;0;0.002700617
0.85;MPIB1;0;0.00318287;0;0.0002893519
0.85;MPIB4;0;0;0;0
