Time;PlayerName;eventtype;eventid;xPos;yPos;zPos;Occupancy;TriggerPlayer
7.05;MPIB2;SPL;8021;2.687865;0;46.55428;0.1051312;MPIB2
7.05;MPIB3;SPL;8021;2.687865;0;46.55428;0.003858025;MPIB2
7.1;MPIB2;SPL;8021;2.687865;0;46.55428;0.09461805;MPIB2
7.1;MPIB3;SPL;8021;2.687865;0;46.55428;0.004099151;MPIB2
7.15;MPIB2;SPL;8021;2.687865;0;46.55428;0.08424962;MPIB2
7.15;MPIB3;SPL;8021;2.687865;0;46.55428;0.003954475;MPIB2
7.2;MPIB2;SPL;8021;2.687865;0;46.55428;0.06544174;MPIB2
7.2;MPIB3;SPL;8021;2.687865;0;46.55428;0.004099151;MPIB2
7.25;MPIB2;SPL;8021;2.687865;0;46.55428;0.06004051;MPIB2
7.25;MPIB3;SPL;8021;2.687865;0;46.55428;0.003954475;MPIB2
7.3;MPIB2;SPL;8021;2.687865;0;46.55428;0.05058835;MPIB2
7.3;MPIB3;SPL;8021;2.687865;0;46.55428;0.004099151;MPIB2
7.35;MPIB2;SPL;8021;2.687865;0;46.55428;0.04243827;MPIB2
7.35;MPIB3;SPL;8021;2.687865;0;46.55428;0.003231096;MPIB2
7.4;MPIB2;SPL;8021;2.687865;0;46.55428;0.03597608;MPIB2
7.4;MPIB3;SPL;8021;2.687865;0;46.55428;0.003616898;MPIB2
7.45;MPIB2;SPL;8021;2.687865;0;46.55428;0.04108796;MPIB2
7.45;MPIB3;SPL;8021;2.687865;0;46.55428;0.003279321;MPIB2
7.5;MPIB2;SPL;8021;2.687865;0;46.55428;0.03896605;MPIB2
7.5;MPIB3;SPL;8021;2.687865;0;46.55428;0.003327546;MPIB2
7.55;MPIB2;SPL;8021;2.687865;0;46.55428;0.03153935;MPIB2
7.55;MPIB3;SPL;8021;2.687865;0;46.55428;0.003375772;MPIB2
7.6;MPIB2;SPL;8021;2.687865;0;46.55428;0.02642747;MPIB2
7.6;MPIB3;SPL;8021;2.687865;0;46.55428;0.002459491;MPIB2
7.65;MPIB2;SPL;8021;2.687865;0;46.55428;0.02194251;MPIB2
7.65;MPIB3;SPL;8021;2.687865;0;46.55428;0.002314815;MPIB2
7.7;MPIB2;SPL;8021;2.687865;0;46.55428;0.01929012;MPIB2
7.7;MPIB3;SPL;8021;2.687865;0;46.55428;0.001977238;MPIB2
7.75;MPIB2;SPL;8021;2.687865;0;46.55428;0.01798804;MPIB2
7.75;MPIB3;SPL;8021;2.687865;0;46.55428;0.001929012;MPIB2
7.8;MPIB2;SPL;8021;2.687865;0;46.55428;0.01938657;MPIB2
7.8;MPIB3;SPL;8021;2.687865;0;46.55428;0.001446759;MPIB2
7.85;MPIB2;SPL;8021;2.687865;0;46.55428;0.01798804;MPIB2
7.85;MPIB3;SPL;8021;2.687865;0;46.55428;0.001060957;MPIB2
7.9;MPIB2;SPL;8021;2.687865;0;46.55428;0.01446759;MPIB2
7.9;MPIB3;SPL;8021;2.687865;0;46.55428;0.0009645062;MPIB2
7.95;MPIB2;SPL;8021;2.687865;0;46.55428;0.01133295;MPIB2
7.95;MPIB3;SPL;8021;2.687865;0;46.55428;0.001302083;MPIB2
8;MPIB2;SPL;8021;2.687865;0;46.55428;0.006606867;MPIB2
8;MPIB3;SPL;8021;2.687865;0;46.55428;0.001157407;MPIB2
8.05;MPIB2;SPL;8021;2.687865;0;46.55428;0.00863233;MPIB2
8.05;MPIB3;SPL;8021;2.687865;0;46.55428;0.0007233796;MPIB2
8.1;MPIB2;SPL;8021;2.687865;0;46.55428;0.008680556;MPIB2
8.1;MPIB3;SPL;8021;2.687865;0;46.55428;0.0008680556;MPIB2
8.15;MPIB2;SPL;8021;2.687865;0;46.55428;0.005208333;MPIB2
8.15;MPIB3;SPL;8021;2.687865;0;46.55428;0.0008198302;MPIB2
8.2;MPIB3;SPL;8021;2.687865;0;46.55428;0.0007716049;MPIB2
8.25;MPIB3;SPL;8021;2.687865;0;46.55428;0.0007233796;MPIB2
8.3;MPIB3;SPL;8021;2.687865;0;46.55428;0.0008198302;MPIB2
8.35;MPIB3;SPL;8021;2.687865;0;46.55428;0.0003375772;MPIB2
8.4;MPIB3;SPL;8021;2.687865;0;46.55428;0.0007716049;MPIB2
8.45;MPIB3;SPL;8021;2.687865;0;46.55428;0.0005787037;MPIB2
8.5;MPIB3;SPL;8021;2.687865;0;46.55428;0.0002411265;MPIB2
8.55;MPIB3;SPL;8021;2.687865;0;46.55428;0.0003858025;MPIB2
8.6;MPIB3;SPL;8021;2.687865;0;46.55428;0.0002893519;MPIB2
8.65;MPIB3;SPL;8021;2.687865;0;46.55428;0.0002893519;MPIB2
8.7;MPIB3;SPL;8021;2.687865;0;46.55428;0.0003858025;MPIB2
8.75;MPIB3;SPL;8021;2.687865;0;46.55428;0.0002411265;MPIB2
8.8;MPIB3;SPL;8021;2.687865;0;46.55428;4.822531E-05;MPIB2
9.7;MPIB1;SPL;8097;14.63459;0;33.3722;0.00154321;MPIB3
9.7;MPIB4;SPL;8097;14.63459;0;33.3722;0.0009162808;MPIB3
9.7;MPIB3;SPL;8097;14.63459;0;33.3722;0.1735629;MPIB3
9.75;MPIB1;SPL;8097;14.63459;0;33.3722;0.001687886;MPIB3
9.75;MPIB4;SPL;8097;14.63459;0;33.3722;0.0009645062;MPIB3
9.75;MPIB3;SPL;8097;14.63459;0;33.3722;0.1668113;MPIB3
9.8;MPIB2;SPL;8022;2.524598;0;49.13445;0.133343;MPIB2
9.8;MPIB1;SPL;8022;2.524598;0;49.13445;0.0007716049;MPIB2
9.8;MPIB1;SPL;8097;14.63459;0;33.3722;0.001880787;MPIB3
9.8;MPIB4;SPL;8097;14.63459;0;33.3722;0.0009162808;MPIB3
9.8;MPIB4;SPL;8022;2.524598;0;49.13445;0.0009162808;MPIB2
9.8;MPIB3;SPL;8097;14.63459;0;33.3722;0.1503665;MPIB3
9.8;MPIB3;SPL;8022;2.524598;0;49.13445;0.003327546;MPIB2
9.85;MPIB2;SPL;8022;2.524598;0;49.13445;0.1195505;MPIB2
9.85;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008680556;MPIB2
9.85;MPIB1;SPL;8097;14.63459;0;33.3722;0.001832562;MPIB3
9.85;MPIB4;SPL;8097;14.63459;0;33.3722;0.0009645062;MPIB3
9.85;MPIB4;SPL;8022;2.524598;0;49.13445;0.0009162808;MPIB2
9.85;MPIB3;SPL;8097;14.63459;0;33.3722;0.1305459;MPIB3
9.85;MPIB3;SPL;8022;2.524598;0;49.13445;0.003472222;MPIB2
9.9;MPIB2;SPL;8022;2.524598;0;49.13445;0.1022377;MPIB2
9.9;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008680556;MPIB2
9.9;MPIB1;SPL;8097;14.63459;0;33.3722;0.001929012;MPIB3
9.9;MPIB4;SPL;8097;14.63459;0;33.3722;0.001060957;MPIB3
9.9;MPIB4;SPL;8022;2.524598;0;49.13445;0.0009645062;MPIB2
9.9;MPIB3;SPL;8097;14.63459;0;33.3722;0.1178144;MPIB3
9.9;MPIB3;SPL;8022;2.524598;0;49.13445;0.003713349;MPIB2
9.95;MPIB2;SPL;8022;2.524598;0;49.13445;0.09225502;MPIB2
9.95;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008198302;MPIB2
9.95;MPIB1;SPL;8097;14.63459;0;33.3722;0.001784336;MPIB3
9.95;MPIB4;SPL;8097;14.63459;0;33.3722;0.001012731;MPIB3
9.95;MPIB4;SPL;8022;2.524598;0;49.13445;0.001012731;MPIB2
9.95;MPIB3;SPL;8097;14.63459;0;33.3722;0.09148341;MPIB3
9.95;MPIB3;SPL;8022;2.524598;0;49.13445;0.003568673;MPIB2
10;MPIB2;SPL;8022;2.524598;0;49.13445;0.08164544;MPIB2
10;MPIB1;SPL;8022;2.524598;0;49.13445;0.0009645062;MPIB2
10;MPIB1;SPL;8097;14.63459;0;33.3722;0.001880787;MPIB3
10;MPIB4;SPL;8097;14.63459;0;33.3722;0.001060957;MPIB3
10;MPIB4;SPL;8022;2.524598;0;49.13445;0.001109182;MPIB2
10;MPIB3;SPL;8097;14.63459;0;33.3722;0.08265818;MPIB3
10;MPIB3;SPL;8022;2.524598;0;49.13445;0.003472222;MPIB2
10.05;MPIB2;SPL;8022;2.524598;0;49.13445;0.06901041;MPIB2
10.05;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008198302;MPIB2
10.05;MPIB1;SPL;8097;14.63459;0;33.3722;0.001880787;MPIB3
10.05;MPIB4;SPL;8097;14.63459;0;33.3722;0.001157407;MPIB3
10.05;MPIB4;SPL;8022;2.524598;0;49.13445;0.001157407;MPIB2
10.05;MPIB3;SPL;8097;14.63459;0;33.3722;0.06881752;MPIB3
10.05;MPIB3;SPL;8022;2.524598;0;49.13445;0.003809799;MPIB2
10.1;MPIB2;SPL;8022;2.524598;0;49.13445;0.06298225;MPIB2
10.1;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008680556;MPIB2
10.1;MPIB1;SPL;8097;14.63459;0;33.3722;0.001736111;MPIB3
10.1;MPIB4;SPL;8097;14.63459;0;33.3722;0.001109182;MPIB3
10.1;MPIB4;SPL;8022;2.524598;0;49.13445;0.001109182;MPIB2
10.1;MPIB3;SPL;8097;14.63459;0;33.3722;0.06018519;MPIB3
10.1;MPIB3;SPL;8022;2.524598;0;49.13445;0.003568673;MPIB2
10.15;MPIB2;SPL;8022;2.524598;0;49.13445;0.05459105;MPIB2
10.15;MPIB1;SPL;8022;2.524598;0;49.13445;0.0009162808;MPIB2
10.15;MPIB1;SPL;8097;14.63459;0;33.3722;0.001398534;MPIB3
10.15;MPIB4;SPL;8097;14.63459;0;33.3722;0.001060957;MPIB3
10.15;MPIB4;SPL;8022;2.524598;0;49.13445;0.001205633;MPIB2
10.15;MPIB3;SPL;8097;14.63459;0;33.3722;0.06380209;MPIB3
10.15;MPIB3;SPL;8022;2.524598;0;49.13445;0.002941744;MPIB2
10.2;MPIB2;SPL;8022;2.524598;0;49.13445;0.04986497;MPIB2
10.2;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008198302;MPIB2
10.2;MPIB1;SPL;8097;14.63459;0;33.3722;0.001784336;MPIB3
10.2;MPIB4;SPL;8097;14.63459;0;33.3722;0.0009162808;MPIB3
10.2;MPIB4;SPL;8022;2.524598;0;49.13445;0.001157407;MPIB2
10.2;MPIB3;SPL;8097;14.63459;0;33.3722;0.05627894;MPIB3
10.2;MPIB3;SPL;8022;2.524598;0;49.13445;0.002652392;MPIB2
10.25;MPIB2;SPL;8022;2.524598;0;49.13445;0.05044367;MPIB2
10.25;MPIB1;SPL;8022;2.524598;0;49.13445;0.0007716049;MPIB2
10.25;MPIB1;SPL;8097;14.63459;0;33.3722;0.001736111;MPIB3
10.25;MPIB4;SPL;8097;14.63459;0;33.3722;0.001060957;MPIB3
10.25;MPIB4;SPL;8022;2.524598;0;49.13445;0.001060957;MPIB2
10.25;MPIB3;SPL;8097;14.63459;0;33.3722;0.05492863;MPIB3
10.25;MPIB3;SPL;8022;2.524598;0;49.13445;0.002748843;MPIB2
10.3;MPIB2;SPL;8022;2.524598;0;49.13445;0.0539159;MPIB2
10.3;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008198302;MPIB2
10.3;MPIB1;SPL;8097;14.63459;0;33.3722;0.001446759;MPIB3
10.3;MPIB4;SPL;8097;14.63459;0;33.3722;0.0007233796;MPIB3
10.3;MPIB4;SPL;8022;2.524598;0;49.13445;0.001012731;MPIB2
10.3;MPIB3;SPL;8097;14.63459;0;33.3722;0.05536265;MPIB3
10.3;MPIB3;SPL;8022;2.524598;0;49.13445;0.00236304;MPIB2
10.35;MPIB2;SPL;8022;2.524598;0;49.13445;0.04653742;MPIB2
10.35;MPIB1;SPL;8022;2.524598;0;49.13445;0.0009645062;MPIB2
10.35;MPIB1;SPL;8097;14.63459;0;33.3722;0.001687886;MPIB3
10.35;MPIB4;SPL;8097;14.63459;0;33.3722;0.0009162808;MPIB3
10.35;MPIB4;SPL;8022;2.524598;0;49.13445;0.0008680556;MPIB2
10.35;MPIB3;SPL;8097;14.63459;0;33.3722;0.03751929;MPIB3
10.35;MPIB3;SPL;8022;2.524598;0;49.13445;0.002411265;MPIB2
10.4;MPIB2;SPL;8022;2.524598;0;49.13445;0.03997878;MPIB2
10.4;MPIB1;SPL;8022;2.524598;0;49.13445;0.0009645062;MPIB2
10.4;MPIB1;SPL;8097;14.63459;0;33.3722;0.00154321;MPIB3
10.4;MPIB4;SPL;8097;14.63459;0;33.3722;0.0009162808;MPIB3
10.4;MPIB4;SPL;8022;2.524598;0;49.13445;0.001060957;MPIB2
10.4;MPIB3;SPL;8097;14.63459;0;33.3722;0.05020254;MPIB3
10.4;MPIB3;SPL;8022;2.524598;0;49.13445;0.002797068;MPIB2
10.45;MPIB2;SPL;8022;2.524598;0;49.13445;0.03964121;MPIB2
10.45;MPIB1;SPL;8022;2.524598;0;49.13445;0.001012731;MPIB2
10.45;MPIB1;SPL;8097;14.63459;0;33.3722;0.001253858;MPIB3
10.45;MPIB4;SPL;8097;14.63459;0;33.3722;0.0008198302;MPIB3
10.45;MPIB4;SPL;8022;2.524598;0;49.13445;0.001012731;MPIB2
10.45;MPIB3;SPL;8097;14.63459;0;33.3722;0.05516975;MPIB3
10.45;MPIB3;SPL;8022;2.524598;0;49.13445;0.001929012;MPIB2
10.5;MPIB2;SPL;8022;2.524598;0;49.13445;0.03062307;MPIB2
10.5;MPIB1;SPL;8022;2.524598;0;49.13445;0.001060957;MPIB2
10.5;MPIB1;SPL;8097;14.63459;0;33.3722;0.001109182;MPIB3
10.5;MPIB4;SPL;8097;14.63459;0;33.3722;0.0007233796;MPIB3
10.5;MPIB4;SPL;8022;2.524598;0;49.13445;0.001157407;MPIB2
10.5;MPIB3;SPL;8097;14.63459;0;33.3722;0.05150463;MPIB3
10.5;MPIB3;SPL;8022;2.524598;0;49.13445;0.002411265;MPIB2
10.55;MPIB2;SPL;8022;2.524598;0;49.13445;0.00554591;MPIB2
10.55;MPIB1;SPL;8022;2.524598;0;49.13445;0.001109182;MPIB2
10.55;MPIB1;SPL;8097;14.63459;0;33.3722;0.001060957;MPIB3
10.55;MPIB4;SPL;8097;14.63459;0;33.3722;0.0009162808;MPIB3
10.55;MPIB4;SPL;8022;2.524598;0;49.13445;0.0007716049;MPIB2
10.55;MPIB3;SPL;8097;14.63459;0;33.3722;0.01765046;MPIB3
10.55;MPIB3;SPL;8022;2.524598;0;49.13445;0.002218364;MPIB2
10.6;MPIB2;SPL;8022;2.524598;0;49.13445;0.002893518;MPIB2
10.6;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008680556;MPIB2
10.6;MPIB1;SPL;8097;14.63459;0;33.3722;0.001109182;MPIB3
10.6;MPIB4;SPL;8097;14.63459;0;33.3722;0.0007233796;MPIB3
10.6;MPIB4;SPL;8022;2.524598;0;49.13445;0.0009162808;MPIB2
10.6;MPIB3;SPL;8097;14.63459;0;33.3722;0.01186343;MPIB3
10.6;MPIB3;SPL;8022;2.524598;0;49.13445;0.001591435;MPIB2
10.65;MPIB1;SPL;8022;2.524598;0;49.13445;0.0007233796;MPIB2
10.65;MPIB1;SPL;8097;14.63459;0;33.3722;0.001012731;MPIB3
10.65;MPIB4;SPL;8097;14.63459;0;33.3722;0.0008198302;MPIB3
10.65;MPIB4;SPL;8022;2.524598;0;49.13445;0.001060957;MPIB2
10.65;MPIB3;SPL;8097;14.63459;0;33.3722;0.01080247;MPIB3
10.65;MPIB3;SPL;8022;2.524598;0;49.13445;0.001446759;MPIB2
10.7;MPIB1;SPL;8022;2.524598;0;49.13445;0.0005787037;MPIB2
10.7;MPIB1;SPL;8097;14.63459;0;33.3722;0.0009645062;MPIB3
10.7;MPIB4;SPL;8097;14.63459;0;33.3722;0.0007233796;MPIB3
10.7;MPIB4;SPL;8022;2.524598;0;49.13445;0.0007233796;MPIB2
10.7;MPIB3;SPL;8097;14.63459;0;33.3722;0.003858025;MPIB3
10.7;MPIB3;SPL;8022;2.524598;0;49.13445;0.001687886;MPIB2
10.75;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008198302;MPIB2
10.75;MPIB1;SPL;8097;14.63459;0;33.3722;0.0007233796;MPIB3
10.75;MPIB4;SPL;8097;14.63459;0;33.3722;0.0005787037;MPIB3
10.75;MPIB4;SPL;8022;2.524598;0;49.13445;0.0007233796;MPIB2
10.75;MPIB3;SPL;8097;14.63459;0;33.3722;0.00462963;MPIB3
10.75;MPIB3;SPL;8022;2.524598;0;49.13445;0.001687886;MPIB2
10.8;MPIB1;SPL;8022;2.524598;0;49.13445;0.0007716049;MPIB2
10.8;MPIB1;SPL;8097;14.63459;0;33.3722;0.0007716049;MPIB3
10.8;MPIB4;SPL;8097;14.63459;0;33.3722;0.0005787037;MPIB3
10.8;MPIB4;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
10.8;MPIB3;SPL;8022;2.524598;0;49.13445;0.001302083;MPIB2
10.8;MPIB3;SPL;8097;14.63459;0;33.3722;0.002314815;MPIB3
10.85;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008680556;MPIB2
10.85;MPIB1;SPL;8097;14.63459;0;33.3722;0.0003375772;MPIB3
10.85;MPIB4;SPL;8097;14.63459;0;33.3722;0.0005304784;MPIB3
10.85;MPIB4;SPL;8022;2.524598;0;49.13445;0.0007233796;MPIB2
10.85;MPIB3;SPL;8022;2.524598;0;49.13445;0.0008198302;MPIB2
10.85;MPIB3;SPL;8097;14.63459;0;33.3722;0.002748843;MPIB3
10.9;MPIB1;SPL;8022;2.524598;0;49.13445;0.0008198302;MPIB2
10.9;MPIB1;SPL;8097;14.63459;0;33.3722;0.0005304784;MPIB3
10.9;MPIB4;SPL;8097;14.63459;0;33.3722;0.0004822531;MPIB3
10.9;MPIB4;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
10.9;MPIB3;SPL;8022;2.524598;0;49.13445;0.001109182;MPIB2
10.9;MPIB3;SPL;8097;14.63459;0;33.3722;0.002700617;MPIB3
10.95;MPIB1;SPL;8022;2.524598;0;49.13445;0.000626929;MPIB2
10.95;MPIB1;SPL;8097;14.63459;0;33.3722;0.0007233796;MPIB3
10.95;MPIB4;SPL;8097;14.63459;0;33.3722;0.0002893519;MPIB3
10.95;MPIB4;SPL;8022;2.524598;0;49.13445;0.0005787037;MPIB2
10.95;MPIB3;SPL;8022;2.524598;0;49.13445;0.001012731;MPIB2
10.95;MPIB3;SPL;8097;14.63459;0;33.3722;0.002507716;MPIB3
11;MPIB1;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
11;MPIB1;SPL;8097;14.63459;0;33.3722;0.0003858025;MPIB3
11;MPIB4;SPL;8097;14.63459;0;33.3722;0.0003375772;MPIB3
11;MPIB4;SPL;8022;2.524598;0;49.13445;0.0002893519;MPIB2
11;MPIB3;SPL;8022;2.524598;0;49.13445;0.0008680556;MPIB2
11;MPIB3;SPL;8097;14.63459;0;33.3722;0.002941744;MPIB3
11.05;MPIB1;SPL;8022;2.524598;0;49.13445;0.0003375772;MPIB2
11.05;MPIB1;SPL;8097;14.63459;0;33.3722;0.0004340278;MPIB3
11.05;MPIB4;SPL;8097;14.63459;0;33.3722;0.0005787037;MPIB3
11.05;MPIB4;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
11.05;MPIB3;SPL;8022;2.524598;0;49.13445;0.0008198302;MPIB2
11.05;MPIB3;SPL;8097;14.63459;0;33.3722;0.002748843;MPIB3
11.1;MPIB1;SPL;8022;2.524598;0;49.13445;0.0005787037;MPIB2
11.1;MPIB1;SPL;8097;14.63459;0;33.3722;0.0003375772;MPIB3
11.1;MPIB4;SPL;8097;14.63459;0;33.3722;0.0003858025;MPIB3
11.1;MPIB4;SPL;8022;2.524598;0;49.13445;0.0006751543;MPIB2
11.1;MPIB3;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
11.1;MPIB3;SPL;8097;14.63459;0;33.3722;0.003472222;MPIB3
11.15;MPIB1;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
11.15;MPIB1;SPL;8097;14.63459;0;33.3722;0.0002411265;MPIB3
11.15;MPIB4;SPL;8097;14.63459;0;33.3722;0.0005787037;MPIB3
11.15;MPIB4;SPL;8022;2.524598;0;49.13445;0.000626929;MPIB2
11.15;MPIB3;SPL;8022;2.524598;0;49.13445;0.0004340278;MPIB2
11.15;MPIB3;SPL;8097;14.63459;0;33.3722;0.00462963;MPIB3
11.2;MPIB1;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
11.2;MPIB1;SPL;8097;14.63459;0;33.3722;0.0002893519;MPIB3
11.2;MPIB4;SPL;8097;14.63459;0;33.3722;0.0003858025;MPIB3
11.2;MPIB4;SPL;8022;2.524598;0;49.13445;0.0004822531;MPIB2
11.2;MPIB3;SPL;8022;2.524598;0;49.13445;0.0003375772;MPIB2
11.2;MPIB3;SPL;8097;14.63459;0;33.3722;0.002893518;MPIB3
11.25;MPIB1;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
11.25;MPIB1;SPL;8097;14.63459;0;33.3722;0.0003375772;MPIB3
11.25;MPIB4;SPL;8097;14.63459;0;33.3722;0.0002893519;MPIB3
11.25;MPIB4;SPL;8022;2.524598;0;49.13445;0.0004340278;MPIB2
11.25;MPIB3;SPL;8022;2.524598;0;49.13445;0.0003375772;MPIB2
11.25;MPIB3;SPL;8097;14.63459;0;33.3722;0.002893518;MPIB3
11.3;MPIB1;SPL;8022;2.524598;0;49.13445;0.0004822531;MPIB2
11.3;MPIB1;SPL;8097;14.63459;0;33.3722;0.0002411265;MPIB3
11.3;MPIB4;SPL;8097;14.63459;0;33.3722;0.0002411265;MPIB3
11.3;MPIB4;SPL;8022;2.524598;0;49.13445;0.0004340278;MPIB2
11.3;MPIB3;SPL;8022;2.524598;0;49.13445;0.0003858025;MPIB2
11.3;MPIB3;SPL;8097;14.63459;0;33.3722;0.002748843;MPIB3
11.35;MPIB1;SPL;8022;2.524598;0;49.13445;0.0005304784;MPIB2
11.35;MPIB1;SPL;8097;14.63459;0;33.3722;0.0002411265;MPIB3
11.35;MPIB4;SPL;8097;14.63459;0;33.3722;0.0001446759;MPIB3
11.35;MPIB4;SPL;8022;2.524598;0;49.13445;0.0001929012;MPIB2
11.35;MPIB3;SPL;8022;2.524598;0;49.13445;0.0002411265;MPIB2
11.4;MPIB1;SPL;8022;2.524598;0;49.13445;0.0004340278;MPIB2
11.4;MPIB1;SPL;8097;14.63459;0;33.3722;0.0001446759;MPIB3
11.4;MPIB4;SPL;8097;14.63459;0;33.3722;0.0001929012;MPIB3
11.4;MPIB4;SPL;8022;2.524598;0;49.13445;0.0003375772;MPIB2
11.4;MPIB3;SPL;8022;2.524598;0;49.13445;0.0004340278;MPIB2
11.45;MPIB1;SPL;8022;2.524598;0;49.13445;0.0003375772;MPIB2
11.45;MPIB1;SPL;8097;14.63459;0;33.3722;0.0001446759;MPIB3
11.45;MPIB4;SPL;8097;14.63459;0;33.3722;9.645062E-05;MPIB3
11.45;MPIB4;SPL;8022;2.524598;0;49.13445;0.0001929012;MPIB2
11.45;MPIB3;SPL;8022;2.524598;0;49.13445;0.0003375772;MPIB2
11.5;MPIB1;SPL;8022;2.524598;0;49.13445;0.0001929012;MPIB2
11.5;MPIB1;SPL;8097;14.63459;0;33.3722;9.645062E-05;MPIB3
