"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.05;MPIB4;56.0;14.0;false;
3.15;MPIB1;23.0;35.0;false;
3.2;MPIB2;23.0;8.0;false;
5.6;MPIB4;56.0;17.0;false;
6.25;MPIB3;20.0;56.0;false;
6.8;MPIB2;26.0;5.0;false;
7.25;MPIB1;23.0;41.0;false;
8.15;MPIB4;56.0;20.0;false;
9.3;MPIB3;20.0;53.0;false;
10.3;MPIB1;20.0;44.0;false;
10.4;MPIB2;29.0;5.0;true;
10.7;MPIB4;56.0;23.0;false;
12.45;MPIB3;20.0;50.0;false;
13.25;MPIB4;56.0;26.0;false;
13.3;MPIB1;17.0;47.0;false;
13.6;MPIB2;32.0;5.0;true;
15.45;MPIB3;20.0;47.0;true;
15.8;MPIB4;56.0;29.0;true;
16.25;MPIB1;20.0;50.0;false;
16.9;MPIB2;32.0;8.0;false;
18.35;MPIB4;56.0;32.0;false;
18.4;MPIB3;20.0;44.0;false;
19.3;MPIB1;23.0;53.0;true;
20.35;MPIB2;32.0;2.0;false;
20.9;MPIB4;56.0;35.0;true;
21.5;MPIB3;20.0;41.0;true;
22.4;MPIB1;26.0;50.0;false;
23.45;MPIB4;56.0;38.0;true;
24.35;MPIB3;20.0;38.0;false;
25.05;MPIB2;38.0;5.0;false;
25.75;MPIB1;32.0;53.0;false;
26.0;MPIB4;56.0;41.0;false;
27.25;MPIB3;20.0;35.0;false;
28.55;MPIB4;56.0;44.0;false;
28.9;MPIB2;38.0;2.0;false;
29.8;MPIB1;38.0;50.0;false;
30.1;MPIB3;20.0;32.0;true;
31.1;MPIB4;56.0;47.0;true;
32.7;MPIB3;20.0;29.0;false;
32.95;MPIB2;41.0;8.0;false;
33.5;MPIB1;44.0;53.0;true;
33.65;MPIB4;56.0;50.0;true;
35.65;MPIB3;20.0;26.0;true;
36.2;MPIB4;56.0;53.0;false;
36.45;MPIB2;41.0;5.0;true;
37.0;MPIB1;47.0;50.0;false;
38.75;MPIB4;56.0;56.0;false;
38.9;MPIB3;20.0;23.0;true;
39.95;MPIB1;50.0;47.0;false;
40.05;MPIB2;41.0;2.0;false;
41.3;MPIB4;56.0;59.0;false;
41.5;MPIB3;20.0;20.0;false;
42.95;MPIB1;47.0;44.0;false;
43.35;MPIB2;44.0;2.0;false;
44.1;MPIB4;53.0;59.0;true;
44.45;MPIB3;20.0;17.0;true;
45.7;MPIB1;50.0;41.0;false;
46.65;MPIB4;50.0;59.0;false;
46.95;MPIB2;44.0;5.0;true;
47.45;MPIB3;20.0;14.0;false;
49.2;MPIB4;47.0;59.0;false;
49.85;MPIB1;47.0;38.0;false;
50.5;MPIB3;20.0;11.0;false;
50.5;MPIB2;47.0;5.0;false;
51.85;MPIB4;44.0;59.0;true;
53.15;MPIB1;50.0;35.0;false;
53.45;MPIB3;20.0;8.0;false;
54.05;MPIB2;50.0;8.0;false;
54.3;MPIB4;41.0;59.0;true;
56.4;MPIB1;47.0;32.0;false;
56.4;MPIB3;20.0;5.0;false;
56.85;MPIB4;38.0;59.0;false;
57.85;MPIB2;53.0;8.0;false;
59.4;MPIB4;35.0;59.0;false;
59.4;MPIB3;23.0;5.0;false;
59.85;MPIB1;44.0;29.0;true;
61.3;MPIB2;53.0;11.0;false;
61.95;MPIB4;32.0;59.0;false;
62.35;MPIB3;26.0;5.0;false;
62.5;MPIB1;41.0;26.0;false;
64.4;MPIB2;50.0;11.0;false;
64.5;MPIB4;29.0;59.0;false;
65.55;MPIB3;29.0;5.0;true;
65.65;MPIB1;38.0;23.0;false;
67.05;MPIB4;26.0;59.0;false;
68.35;MPIB2;50.0;14.0;false;
68.45;MPIB3;32.0;5.0;true;
68.7;MPIB1;35.0;20.0;false;
69.6;MPIB4;23.0;59.0;false;
71.4;MPIB3;35.0;5.0;true;
71.7;MPIB1;32.0;17.0;false;
71.8;MPIB2;47.0;17.0;true;
72.15;MPIB4;20.0;59.0;false;
74.55;MPIB3;38.0;5.0;false;
74.7;MPIB4;17.0;59.0;false;
74.95;MPIB1;29.0;14.0;false;
75.7;MPIB2;50.0;20.0;false;
77.25;MPIB4;14.0;59.0;false;
77.6;MPIB3;41.0;5.0;true;
78.15;MPIB1;26.0;11.0;false;
78.95;MPIB2;47.0;20.0;false;
79.8;MPIB4;11.0;59.0;true;
80.55;MPIB3;44.0;5.0;true;
81.35;MPIB1;23.0;8.0;false;
82.35;MPIB4;8.0;59.0;false;
82.4;MPIB2;44.0;23.0;false;
83.65;MPIB3;47.0;5.0;false;
84.8;MPIB1;20.0;11.0;false;
84.9;MPIB4;5.0;59.0;false;
85.65;MPIB2;47.0;23.0;true;
86.55;MPIB3;50.0;5.0;false;
87.45;MPIB4;2.0;59.0;true;
89.5;MPIB3;53.0;5.0;false;
89.8;MPIB2;50.0;23.0;false;
90.55;MPIB4;2.0;56.0;false;
91.95;MPIB1;17.0;14.0;false;
92.45;MPIB3;56.0;5.0;false;
93.1;MPIB4;2.0;53.0;true;
93.35;MPIB2;47.0;26.0;false;
95.3;MPIB1;17.0;17.0;false;
95.65;MPIB4;2.0;50.0;false;
95.8;MPIB3;56.0;8.0;false;
96.75;MPIB2;44.0;29.0;true;
98.2;MPIB4;2.0;47.0;false;
98.8;MPIB3;56.0;11.0;false;
98.85;MPIB1;14.0;20.0;false;
100.1;MPIB2;47.0;29.0;false;
100.75;MPIB4;2.0;44.0;false;
101.85;MPIB3;56.0;14.0;false;
101.9;MPIB1;17.0;23.0;false;
103.3;MPIB4;2.0;41.0;true;
103.65;MPIB2;44.0;32.0;false;
104.8;MPIB3;56.0;17.0;false;
104.9;MPIB1;14.0;26.0;true;
105.85;MPIB4;2.0;38.0;true;
107.55;MPIB2;47.0;35.0;false;
107.85;MPIB3;56.0;20.0;false;
108.4;MPIB4;2.0;35.0;false;
109.25;MPIB1;14.0;29.0;true;
110.8;MPIB3;56.0;23.0;false;
110.95;MPIB4;2.0;32.0;true;
111.0;MPIB2;44.0;35.0;false;
112.8;MPIB1;14.0;32.0;false;
113.5;MPIB4;2.0;29.0;false;
113.75;MPIB3;56.0;26.0;false;
114.5;MPIB2;47.0;32.0;false;
116.05;MPIB4;2.0;26.0;true;
116.25;MPIB1;11.0;29.0;false;
117.55;MPIB2;50.0;32.0;true;
118.45;MPIB3;56.0;29.0;true;
118.6;MPIB4;2.0;23.0;false;
119.45;MPIB1;11.0;32.0;false;
