"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.1;MPIB2;26.0;8.0;false;
3.2;MPIB1;50.0;2.0;false;
4.55;MPIB3;44.0;41.0;true;
6.0;MPIB2;29.0;8.0;false;
7.35;MPIB3;47.0;41.0;true;
7.45;MPIB1;47.0;11.0;true;
9.3;MPIB2;29.0;5.0;true;
9.3;MPIB4;5.0;47.0;false;
10.2;MPIB3;50.0;41.0;false;
10.55;MPIB1;47.0;14.0;true;
12.35;MPIB2;26.0;5.0;true;
13.0;MPIB3;53.0;41.0;false;
13.05;MPIB4;8.0;47.0;false;
13.5;MPIB1;50.0;14.0;true;
15.5;MPIB2;26.0;2.0;false;
15.8;MPIB3;56.0;41.0;false;
16.35;MPIB4;8.0;44.0;false;
16.4;MPIB1;50.0;11.0;false;
18.6;MPIB3;59.0;41.0;false;
18.9;MPIB2;29.0;2.0;true;
19.65;MPIB4;5.0;44.0;true;
19.9;MPIB1;53.0;11.0;false;
21.6;MPIB2;32.0;2.0;true;
22.65;MPIB3;59.0;38.0;false;
23.0;MPIB1;50.0;8.0;false;
23.7;MPIB4;2.0;44.0;true;
24.7;MPIB2;32.0;5.0;true;
25.55;MPIB3;59.0;35.0;false;
25.75;MPIB1;47.0;8.0;false;
27.05;MPIB4;2.0;47.0;false;
27.55;MPIB2;32.0;8.0;false;
28.45;MPIB3;59.0;32.0;false;
30.0;MPIB1;44.0;14.0;true;
30.7;MPIB2;35.0;8.0;false;
31.1;MPIB4;2.0;41.0;true;
31.35;MPIB3;59.0;29.0;false;
33.25;MPIB1;44.0;11.0;true;
34.0;MPIB2;35.0;5.0;false;
34.2;MPIB3;59.0;26.0;true;
34.25;MPIB4;5.0;41.0;true;
37.0;MPIB1;44.0;8.0;true;
37.05;MPIB3;59.0;23.0;true;
37.55;MPIB4;5.0;38.0;true;
38.55;MPIB2;29.0;11.0;false;
39.6;MPIB1;41.0;8.0;true;
39.9;MPIB3;59.0;20.0;false;
40.65;MPIB4;2.0;38.0;true;
41.45;MPIB2;32.0;11.0;false;
42.75;MPIB3;59.0;17.0;false;
43.1;MPIB1;44.0;5.0;true;
44.1;MPIB4;2.0;35.0;true;
44.65;MPIB2;26.0;11.0;false;
45.6;MPIB3;59.0;14.0;true;
46.15;MPIB1;47.0;5.0;true;
47.35;MPIB4;5.0;35.0;false;
47.4;MPIB2;23.0;11.0;false;
48.45;MPIB3;59.0;11.0;false;
49.15;MPIB1;50.0;5.0;false;
50.4;MPIB2;23.0;8.0;false;
50.65;MPIB4;8.0;35.0;false;
51.3;MPIB3;59.0;8.0;false;
52.65;MPIB1;41.0;5.0;true;
53.15;MPIB2;23.0;5.0;false;
53.8;MPIB4;8.0;38.0;false;
54.15;MPIB3;59.0;5.0;false;
55.3;MPIB1;38.0;5.0;false;
56.0;MPIB2;20.0;5.0;false;
57.0;MPIB3;59.0;2.0;false;
57.0;MPIB4;8.0;41.0;false;
58.0;MPIB1;38.0;8.0;false;
59.65;MPIB2;17.0;8.0;true;
59.75;MPIB4;11.0;41.0;false;
60.65;MPIB1;38.0;11.0;true;
61.65;MPIB3;56.0;5.0;false;
62.75;MPIB2;17.0;5.0;true;
62.75;MPIB4;11.0;38.0;false;
64.3;MPIB1;41.0;11.0;true;
64.55;MPIB3;53.0;5.0;false;
65.75;MPIB2;14.0;5.0;true;
65.85;MPIB4;14.0;38.0;true;
67.05;MPIB1;41.0;14.0;true;
67.45;MPIB3;50.0;5.0;false;
68.75;MPIB2;14.0;8.0;true;
69.4;MPIB4;14.0;41.0;true;
69.65;MPIB1;38.0;14.0;true;
70.35;MPIB3;47.0;5.0;true;
71.9;MPIB2;14.0;11.0;true;
72.55;MPIB1;35.0;14.0;false;
72.55;MPIB4;17.0;41.0;false;
73.25;MPIB3;44.0;5.0;true;
74.7;MPIB2;17.0;11.0;true;
75.35;MPIB1;35.0;11.0;false;
76.15;MPIB3;41.0;5.0;true;
76.15;MPIB4;17.0;38.0;true;
77.9;MPIB2;17.0;14.0;true;
78.15;MPIB1;35.0;8.0;false;
79.05;MPIB3;38.0;5.0;false;
79.75;MPIB4;17.0;35.0;false;
80.7;MPIB2;14.0;14.0;false;
81.05;MPIB1;35.0;5.0;false;
81.95;MPIB3;35.0;5.0;false;
83.15;MPIB4;14.0;35.0;false;
83.5;MPIB2;11.0;14.0;false;
83.6;MPIB1;35.0;2.0;false;
84.85;MPIB3;32.0;5.0;true;
86.35;MPIB4;11.0;35.0;false;
86.4;MPIB2;11.0;11.0;false;
87.7;MPIB3;29.0;5.0;true;
88.95;MPIB1;26.0;11.0;false;
89.05;MPIB2;11.0;8.0;true;
89.65;MPIB4;11.0;32.0;false;
90.6;MPIB3;26.0;5.0;true;
91.8;MPIB2;11.0;5.0;true;
92.8;MPIB4;14.0;32.0;false;
93.5;MPIB3;23.0;5.0;false;
94.3;MPIB1;20.0;20.0;true;
94.5;MPIB2;11.0;2.0;true;
96.1;MPIB4;17.0;32.0;false;
96.4;MPIB3;20.0;5.0;false;
97.4;MPIB2;14.0;2.0;true;
97.55;MPIB1;20.0;23.0;true;
99.3;MPIB3;17.0;5.0;true;
99.5;MPIB4;17.0;29.0;false;
100.3;MPIB2;17.0;2.0;true;
100.3;MPIB1;17.0;23.0;false;
102.2;MPIB3;14.0;5.0;true;
102.65;MPIB4;17.0;26.0;false;
103.2;MPIB1;17.0;20.0;false;
103.9;MPIB2;8.0;2.0;false;
105.1;MPIB3;11.0;5.0;true;
105.65;MPIB4;17.0;23.0;false;
107.0;MPIB1;20.0;17.0;true;
107.85;MPIB2;5.0;8.0;false;
108.0;MPIB3;8.0;5.0;false;
108.75;MPIB4;14.0;23.0;false;
110.0;MPIB1;17.0;17.0;true;
110.9;MPIB3;5.0;5.0;false;
111.0;MPIB2;2.0;8.0;false;
112.1;MPIB4;11.0;23.0;false;
113.15;MPIB1;23.0;20.0;true;
113.8;MPIB3;2.0;5.0;false;
114.3;MPIB2;5.0;11.0;false;
115.9;MPIB1;23.0;17.0;false;
116.3;MPIB4;14.0;20.0;false;
117.05;MPIB2;5.0;14.0;false;
118.3;MPIB3;5.0;2.0;false;
118.8;MPIB1;20.0;14.0;false;
119.4;MPIB4;11.0;20.0;false;
119.7;MPIB2;5.0;17.0;false;
