Time;PlayerName;eventtype;eventid;xPos;yPos;zPos;Occupancy;TriggerPlayer
4.65;MPIB3;SPL;4936;21.63143;0;34.81084;0.1164641;MPIB3
4.65;MPIB2;SPL;4936;21.63143;0;34.81084;0.002218364;MPIB3
4.7;MPIB3;SPL;4936;21.63143;0;34.81084;0.1203221;MPIB3
4.7;MPIB2;SPL;4936;21.63143;0;34.81084;0.002411265;MPIB3
4.75;MPIB3;SPL;4936;21.63143;0;34.81084;0.1230228;MPIB3
4.75;MPIB2;SPL;4936;21.63143;0;34.81084;0.004533179;MPIB3
4.8;MPIB3;SPL;4936;21.63143;0;34.81084;0.1217207;MPIB3
4.8;MPIB2;SPL;4936;21.63143;0;34.81084;0.00472608;MPIB3
4.85;MPIB3;SPL;4936;21.63143;0;34.81084;0.1182485;MPIB3
4.85;MPIB2;SPL;4936;21.63143;0;34.81084;0.00390625;MPIB3
4.9;MPIB3;SPL;4936;21.63143;0;34.81084;0.1087963;MPIB3
4.9;MPIB2;SPL;4936;21.63143;0;34.81084;0.004292052;MPIB3
4.95;MPIB3;SPL;4936;21.63143;0;34.81084;0.09645062;MPIB3
4.95;MPIB2;SPL;4936;21.63143;0;34.81084;0.00390625;MPIB3
5;MPIB3;SPL;4936;21.63143;0;34.81084;0.08318866;MPIB3
5;MPIB2;SPL;4936;21.63143;0;34.81084;0.003520448;MPIB3
5.05;MPIB3;SPL;4936;21.63143;0;34.81084;0.08449074;MPIB3
5.05;MPIB2;SPL;4936;21.63143;0;34.81084;0.003858025;MPIB3
5.1;MPIB3;SPL;4936;21.63143;0;34.81084;0.07484568;MPIB3
5.1;MPIB2;SPL;4936;21.63143;0;34.81084;0.003520448;MPIB3
5.15;MPIB3;SPL;4936;21.63143;0;34.81084;0.07749807;MPIB3
5.15;MPIB2;SPL;4936;21.63143;0;34.81084;0.003327546;MPIB3
5.2;MPIB3;SPL;4936;21.63143;0;34.81084;0.07364005;MPIB3
5.2;MPIB2;SPL;4936;21.63143;0;34.81084;0.002989969;MPIB3
5.25;MPIB3;SPL;4936;21.63143;0;34.81084;0.08342978;MPIB3
5.25;MPIB2;SPL;4936;21.63143;0;34.81084;0.002748843;MPIB3
5.3;MPIB3;SPL;4936;21.63143;0;34.81084;0.07976466;MPIB3
5.3;MPIB2;SPL;4936;21.63143;0;34.81084;0.00226659;MPIB3
5.35;MPIB3;SPL;4936;21.63143;0;34.81084;0.08145255;MPIB3
5.35;MPIB2;SPL;4936;21.63143;0;34.81084;0.002025463;MPIB3
5.4;MPIB3;SPL;4936;21.63143;0;34.81084;0.04947917;MPIB3
5.4;MPIB2;SPL;4936;21.63143;0;34.81084;0.002025463;MPIB3
5.45;MPIB3;SPL;4936;21.63143;0;34.81084;0.04475309;MPIB3
5.45;MPIB2;SPL;4936;21.63143;0;34.81084;0.00163966;MPIB3
5.5;MPIB3;SPL;4936;21.63143;0;34.81084;0.004243827;MPIB3
5.5;MPIB2;SPL;4936;21.63143;0;34.81084;0.001929012;MPIB3
5.55;MPIB2;SPL;4936;21.63143;0;34.81084;0.001012731;MPIB3
5.6;MPIB2;SPL;4936;21.63143;0;34.81084;0.001012731;MPIB3
5.65;MPIB2;SPL;4936;21.63143;0;34.81084;0.001350309;MPIB3
5.7;MPIB2;SPL;4936;21.63143;0;34.81084;0.001253858;MPIB3
5.75;MPIB2;SPL;4936;21.63143;0;34.81084;0.001012731;MPIB3
5.8;MPIB2;SPL;4936;21.63143;0;34.81084;0.001205633;MPIB3
5.85;MPIB2;SPL;4936;21.63143;0;34.81084;0.0009162808;MPIB3
5.9;MPIB2;SPL;4936;21.63143;0;34.81084;0.0005787037;MPIB3
5.95;MPIB2;SPL;4936;21.63143;0;34.81084;0.0009645062;MPIB3
6;MPIB2;SPL;4936;21.63143;0;34.81084;0.0005304784;MPIB3
6.05;MPIB2;SPL;4936;21.63143;0;34.81084;0.0007233796;MPIB3
