Time;PlayerName;eventtype;eventid;xPos;yPos;zPos;Occupancy;TriggerPlayer
6;MPIB3;SPL;19469;42.3;0;12.22153;0.126929;MPIB3
6;MPIB2;SPL;19469;42.3;0;12.22153;0.002170139;MPIB3
6;MPIB1;SPL;19469;42.3;0;12.22153;0.002411265;MPIB3
6.05;MPIB3;SPL;19469;42.3;0;12.22153;0.1316551;MPIB3
6.05;MPIB2;SPL;19469;42.3;0;12.22153;0.001929012;MPIB3
6.05;MPIB1;SPL;19469;42.3;0;12.22153;0.002459491;MPIB3
6.1;MPIB3;SPL;19469;42.3;0;12.22153;0.1259163;MPIB3
6.1;MPIB2;SPL;19469;42.3;0;12.22153;0.002170139;MPIB3
6.1;MPIB1;SPL;19469;42.3;0;12.22153;0.002507716;MPIB3
6.15;MPIB3;SPL;19469;42.3;0;12.22153;0.1194059;MPIB3
6.15;MPIB2;SPL;19469;42.3;0;12.22153;0.002025463;MPIB3
6.15;MPIB1;SPL;19469;42.3;0;12.22153;0.002507716;MPIB3
6.2;MPIB3;SPL;19469;42.3;0;12.22153;0.1121238;MPIB3
6.2;MPIB2;SPL;19469;42.3;0;12.22153;0.001784336;MPIB3
6.2;MPIB1;SPL;19469;42.3;0;12.22153;0.002604167;MPIB3
6.25;MPIB3;SPL;19469;42.3;0;12.22153;0.09538966;MPIB3
6.25;MPIB2;SPL;19469;42.3;0;12.22153;0.001736111;MPIB3
6.25;MPIB1;SPL;19469;42.3;0;12.22153;0.002700617;MPIB3
6.3;MPIB3;SPL;19469;42.3;0;12.22153;0.08931327;MPIB3
6.3;MPIB2;SPL;19469;42.3;0;12.22153;0.001591435;MPIB3
6.3;MPIB1;SPL;19469;42.3;0;12.22153;0.002652392;MPIB3
6.35;MPIB3;SPL;19469;42.3;0;12.22153;0.06621335;MPIB3
6.35;MPIB2;SPL;19469;42.3;0;12.22153;0.001591435;MPIB3
6.35;MPIB1;SPL;19469;42.3;0;12.22153;0.002700617;MPIB3
6.4;MPIB3;SPL;19469;42.3;0;12.22153;0.06481481;MPIB3
6.4;MPIB2;SPL;19469;42.3;0;12.22153;0.001350309;MPIB3
6.4;MPIB1;SPL;19469;42.3;0;12.22153;0.002411265;MPIB3
6.45;MPIB3;SPL;19469;42.3;0;12.22153;0.04653742;MPIB3
