"Time since round start";"Player Name";"X-Position";"Z-Position";"X-Look";"Y-Look";"Z-Look";"Visible Players";
0.0;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.0;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.0;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.0;MPIB1;13.5;57.5;0.9577988386154175;0.0;0.2874392867088318;[];
0.05;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.05;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.05;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.05;MPIB1;13.5;57.5;0.9577988386154175;0.0;0.2874392867088318;[];
0.1;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.1;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.1;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.1;MPIB1;13.5;57.5;0.9577988386154175;0.0;0.2874392867088318;[];
0.15;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.15;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.15;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.15;MPIB1;13.5;57.5;0.9577988386154175;0.0;0.2874392867088318;[];
0.2;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.2;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.2;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.2;MPIB1;13.5;57.5;0.9577988386154175;0.0;0.2874392867088318;[];
0.25;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.25;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.25;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.25;MPIB1;13.5;57.5;0.9577988386154175;0.0;0.2874392867088318;[];
0.3;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.3;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.3;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.3;MPIB1;13.5;57.5;0.9570382833480835;-0.005177162121981382;0.2899136543273926;[];
0.35;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.35;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.35;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.35;MPIB1;13.5;57.5;0.9570382833480835;-0.005177162121981382;0.2899136543273926;[];
0.4;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.4;MPIB4;34.5;5.5;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.4;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.4;MPIB1;13.5;57.5;0.9570382833480835;-0.005177162121981382;0.2899136543273926;[];
0.45;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.45;MPIB4;34.469473388046026;5.406875759363174;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.45;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
0.45;MPIB1;13.5;57.5;0.9570382833480835;-0.005177162121981382;0.2899136543273926;[];
0.5;MPIB3;15.5;8.5;0.776344895362854;0.0;0.6303083300590515;[];
0.5;MPIB4;34.422279244029255;5.262905677432769;-0.3114960789680481;0.0;-0.9502474665641785;[];
0.5;MPIB2;42.5;18.5;-0.3881683349609375;0.0;-0.9215884804725647;[];
