Time;PlayerName;P1;P2;P3;P4
0;MPIB2;0;0;0.008873457;0
0;MPIB1;0;0;0;0
0;MPIB4;0;0;0;0
0;MPIB3;0;0.03197338;0;0.0008680556
0.05;MPIB2;0;0;0.007716049;0
0.05;MPIB1;0;0;0;0
0.05;MPIB4;0;0;0;0
0.05;MPIB3;0;0.03014082;0;0.0007233796
0.1;MPIB2;0;0;0.007716049;0
0.1;MPIB1;0;0;0;0
0.1;MPIB4;0;0;0;0
0.1;MPIB3;0;0.03014082;0;0.0007233796
0.15;MPIB2;0;0;0.007716049;0
0.15;MPIB1;0;0;0;0
0.15;MPIB4;0;0;0;0
0.15;MPIB3;0;0.03014082;0;0.0007233796
0.2;MPIB2;0;0;0.007716049;0
0.2;MPIB1;0;0;0;0
0.2;MPIB4;0;0;0;0
0.2;MPIB3;0;0.03014082;0;0.0007233796
0.25;MPIB2;0;0;0.007716049;0
0.25;MPIB1;0;0;0;0
0.25;MPIB4;0;0;0;0
0.25;MPIB3;0;0.03014082;0;0.0008680556
0.3;MPIB2;0;0;0.007716049;0
0.3;MPIB1;0;0;0;0
0.3;MPIB4;0;0;0;0
0.3;MPIB3;0;0.03014082;0;0.0008680556
0.35;MPIB2;0;0;0.007716049;0
0.35;MPIB1;0;0;0;0
0.35;MPIB4;0;0;0;0
0.35;MPIB3;0;0.03014082;0;0.0007716049
0.4;MPIB2;0;0;0.007716049;0
0.4;MPIB1;0;0;0;0
0.4;MPIB4;0;0;0;0
0.4;MPIB3;0;0.03014082;0;0.0007233796
0.45;MPIB2;0;0;0.007716049;0
0.45;MPIB1;0;0;0;0
0.45;MPIB4;0;0;0;0
0.45;MPIB3;0;0.03014082;0;0.0007233796
0.5;MPIB2;0;0;0.007716049;0
0.5;MPIB1;0;0;0;0
0.5;MPIB4;0;0;0;0
0.5;MPIB3;0;0.03014082;0;0.0007233796
0.55;MPIB2;0;0;0.007716049;0
0.55;MPIB1;0;0;0;0
0.55;MPIB4;0;0;0;0
0.55;MPIB3;0;0.03014082;0;0.0009162808
0.6;MPIB2;0;0;0.007716049;0
0.6;MPIB1;0;0;0;0
0.6;MPIB4;0;0;0;0
0.6;MPIB3;0;0.03014082;0;0.0009162808
0.65;MPIB2;0;0;0.007716049;0
0.65;MPIB1;0;0;0;0
0.65;MPIB4;0;0;0;0
0.65;MPIB3;0;0.03014082;0;0.0009162808
0.7;MPIB2;0;0;0.007764275;0
0.7;MPIB1;0;0;0;0
0.7;MPIB4;0;0;0;0
0.7;MPIB3;0;0.02956211;0;0.0009162808
0.75;MPIB2;0;0;0.008101852;0
0.75;MPIB1;0;0;0;0
0.75;MPIB4;0;0;0;0
0.75;MPIB3;0;0.0310571;0;0.0008680556
0.8;MPIB2;0;0;0.009114583;0
0.8;MPIB1;0;0;0;0
0.8;MPIB4;0;0;0;0
0.8;MPIB3;0;0.03129822;0;0.0008680556
0.85;MPIB2;0;0;0.009741512;0
0.85;MPIB1;0;0;0;0
0.85;MPIB4;0;0;0;0
0.85;MPIB3;0;0.02830826;0;0.0008680556
0.9;MPIB2;0;0;0.01118827;0
0.9;MPIB1;0;0;0;0
0.9;MPIB4;0;0;0;0
0.9;MPIB3;0;0.02618634;0;0.0007233796
0.95;MPIB2;0;0;0.01224923;0
0.95;MPIB1;0;0;0;0
0.95;MPIB4;0;0;0;0
0.95;MPIB3;0;0.02695795;0;0.0009162808
1;MPIB2;0;0;0.01422647;0
1;MPIB1;0;0;0;0
1;MPIB4;0;0;0;0
1;MPIB3;0;0.0314429;0;0.0008680556
1.05;MPIB2;0;0;0.01847029;0
1.05;MPIB1;0;0;0;0
1.05;MPIB4;0;0;0;0
1.05;MPIB3;0;0.0392554;0;0.0008680556
1.1;MPIB2;0;0;0.02797068;0
1.1;MPIB1;0;0;0;0
1.1;MPIB4;0;0;0;0
1.1;MPIB3;0;0.05000965;0;0.0008680556
1.15;MPIB2;0;0;0.0394483;0
1.15;MPIB1;0;0;0;0
1.15;MPIB4;0;0;0;0
1.15;MPIB3;0;0.06163194;0;0.0008680556
1.2;MPIB2;0;0;0.04938272;0
1.2;MPIB1;0;0;0;0
1.2;MPIB4;0;0;0;0
1.2;MPIB3;0;0.0745081;0;0.0008198302
1.25;MPIB2;0;0;0.05666474;0
1.25;MPIB1;0;0;0;0
1.25;MPIB4;0;0;0;0
1.25;MPIB3;0;0.08256173;0;0.0009162808
1.3;MPIB2;0;0;0.06177662;0
1.3;MPIB1;0;0;0;0
1.3;MPIB4;0;0;0;0
1.3;MPIB3;0;0.08714313;0;0.0008680556
1.35;MPIB2;0;0;0.06655093;0
1.35;MPIB1;0;0;0;0
1.35;MPIB4;0;0;0;0
1.35;MPIB3;0;0.08801119;0;0.0007233796
1.4;MPIB2;0;0;0.06732253;0
1.4;MPIB1;0;0;0;0
1.4;MPIB4;0;0;0;0
1.4;MPIB3;0;0.08863812;0;0.0007233796
1.45;MPIB2;0;0;0.07113233;0
1.45;MPIB1;0;0;0;0
1.45;MPIB4;0;0;0;0
1.45;MPIB3;0;0.08318866;0;0.0007233796
1.5;MPIB2;0;0;0.08458719;0
1.5;MPIB1;0;0;0;0
1.5;MPIB4;0;0;0;0
1.5;MPIB3;0;0.08588927;0;0.0007233796
1.55;MPIB2;0;0;0.07725695;0
1.55;MPIB1;0;0;0;0
1.55;MPIB4;0;0;0;0
1.55;MPIB3;0;0.08531057;0;0.0007233796
1.6;MPIB2;0;0;0.07383294;0
1.6;MPIB1;0;0;0;0
1.6;MPIB4;0;0;0;0
1.6;MPIB3;0;0.08511767;0;0.0007233796
1.65;MPIB2;0;0;0.06534529;0
1.65;MPIB1;0;0;0;0
1.65;MPIB4;0;0;0;0
1.65;MPIB3;0;0.08415316;0;0.0007233796
1.7;MPIB2;0;0;0.0514564;0
1.7;MPIB1;0;0;0;0
1.7;MPIB4;0;0;0;0
1.7;MPIB3;0;0.08342978;0;0.0007233796
1.75;MPIB2;0;0;0.04682678;0
1.75;MPIB1;0;0;0;0
1.75;MPIB4;0;0;0;0
1.75;MPIB3;0;0.08294753;0;0.0007233796
1.8;MPIB2;0;0;0.04581404;0
1.8;MPIB1;0;0;0;0
1.8;MPIB4;0;0;0;0
1.8;MPIB3;0;0.08285108;0;0.0007233796
1.85;MPIB2;0;0;0.04581404;0
1.85;MPIB1;0;0;0;0
1.85;MPIB4;0;0;0;0
1.85;MPIB3;0;0.08275463;0;0.0007233796
1.9;MPIB2;0;0;0.04581404;0
1.9;MPIB1;0;0;0;0
1.9;MPIB4;0;0;0;0
1.9;MPIB3;0;0.08275463;0;0.0007233796
1.95;MPIB2;0;0;0.04581404;0
1.95;MPIB1;0;0;0;0
1.95;MPIB4;0;0;0;0
1.95;MPIB3;0;0.08275463;0;0.0007233796
2;MPIB2;0;0;0.04581404;0
2;MPIB1;0;0;0;0
2;MPIB4;0;0;0;0
2;MPIB3;0;0.08275463;0;0.0007233796
2.05;MPIB2;0;0;0.04581404;0
2.05;MPIB1;0;0;0;0
2.05;MPIB4;0;0;0;0
2.05;MPIB3;0;0.08275463;0;0.0007233796
2.1;MPIB2;0;0;0.04581404;0
2.1;MPIB1;0;0;0;0
2.1;MPIB4;0;0;0;0
2.1;MPIB3;0;0.08275463;0;0.0007233796
2.15;MPIB2;0;0;0.04581404;0
2.15;MPIB1;0;0;0;0
2.15;MPIB4;0;0;0;0
2.15;MPIB3;0;0.08275463;0;0.0007233796
2.2;MPIB2;0;0;0.04581404;0
2.2;MPIB1;0;0;0;0
2.2;MPIB4;0;0;0;0
2.2;MPIB3;0;0.08275463;0;0.0007233796
2.25;MPIB2;0;0;0.04581404;0
2.25;MPIB1;0;0;0;0
2.25;MPIB4;0;0;0;0
2.25;MPIB3;0;0.08275463;0;0.0007233796
2.3;MPIB2;0;0;0.04581404;0
2.3;MPIB1;0;0;0;0
2.3;MPIB4;0;0;0;0
2.3;MPIB3;0;0.08275463;0;0.0007233796
2.35;MPIB2;0;0;0.04581404;0
2.35;MPIB1;0;0;0;0
2.35;MPIB4;0;0;0;0
2.35;MPIB3;0;0.08275463;0;0.0007233796
2.4;MPIB2;0;0;0.04581404;0
2.4;MPIB1;0;0;0;0
2.4;MPIB4;0;0;0;0
2.4;MPIB3;0;0.08275463;0;0.0007233796
2.45;MPIB2;0;0;0.04581404;0
2.45;MPIB1;0;0;0;0
2.45;MPIB4;0;0;0;0
2.45;MPIB3;0;0.08275463;0;0.0007233796
2.5;MPIB2;0;0;0.04571759;0
2.5;MPIB1;0;0;0;0
2.5;MPIB4;0;0;0;0
2.5;MPIB3;0;0.0828993;0;0.0007233796
2.55;MPIB2;0;0;0.04571759;0
2.55;MPIB1;0;0;0;0
2.55;MPIB4;0;0;0;0
2.55;MPIB3;0;0.0828993;0;0.0007233796
2.6;MPIB2;0;0;0.04571759;0
2.6;MPIB1;0;0;0;0
2.6;MPIB4;0;0;0;0
2.6;MPIB3;0;0.0828993;0;0.0007233796
2.65;MPIB2;0;0;0.04571759;0
2.65;MPIB1;0;0;0;0
2.65;MPIB4;0;0;0;0
2.65;MPIB3;0;0.0828993;0;0.0007233796
2.7;MPIB2;0;0;0.04571759;0
2.7;MPIB1;0;0;0;0
2.7;MPIB4;0;0;0;0
2.7;MPIB3;0;0.0828993;0;0.0007233796
2.75;MPIB2;0;0;0.04571759;0
2.75;MPIB1;0;0;0;0
2.75;MPIB4;0;0;0;0
2.75;MPIB3;0;0.0828993;0;0.0007233796
2.8;MPIB2;0;0;0.04571759;0
2.8;MPIB1;0;0;0;0
2.8;MPIB4;0;0;0;0
2.8;MPIB3;0;0.0828993;0;0.0007233796
2.85;MPIB2;0;0;0.04571759;0
2.85;MPIB1;0;0;0;0
2.85;MPIB4;0;0;0;0
2.85;MPIB3;0;0.0828993;0;0.0007233796
2.9;MPIB2;0;0;0.04571759;0
2.9;MPIB1;0;0;0;0
2.9;MPIB4;0;0;0;0
2.9;MPIB3;0;0.0828993;0;0.0007233796
2.95;MPIB2;0;0;0.04571759;0
2.95;MPIB1;0;0;0;0
2.95;MPIB4;0;0;0;0
2.95;MPIB3;0;0.0828993;0;0.0007233796
3;MPIB2;0;0;0.04571759;0
3;MPIB1;0;0;0;0
3;MPIB4;0;0;0;0
3;MPIB3;0;0.0828993;0;0.0007233796
3.05;MPIB2;0;0;0.04571759;0
3.05;MPIB1;0;0;0;0
3.05;MPIB4;0;0;0;0
3.05;MPIB3;0;0.0828993;0;0.0007233796
