Time;PlayerName;P1;P2;P3;P4
0;MPIB3;0.0003375772;0.000626929;0;0.005979938
0;MPIB4;0;0;0;0
0;MPIB2;0.002073688;0;0.0005304784;0.0003858025
0;MPIB1;0;0.0009162808;0;0
0.05;MPIB3;0.0003375772;0.000626929;0;0.005979938
0.05;MPIB4;0;0;0;0
0.05;MPIB2;0.002073688;0;0.0005304784;0.0003858025
0.05;MPIB1;0;0.0009162808;0;0
0.1;MPIB3;0.0003375772;0.000626929;0;0.005979938
0.1;MPIB4;0;0;0;0
0.1;MPIB2;0.002073688;0;0.0005304784;0.0003858025
0.1;MPIB1;0;0.0009162808;0;0
0.15;MPIB3;0.0003375772;0.000626929;0;0.005979938
0.15;MPIB4;0;0;0;0
0.15;MPIB2;0.002073688;0;0.0005304784;0.0003858025
0.15;MPIB1;0;0.0009162808;0;0
0.2;MPIB3;0.0003375772;0.000626929;0;0.005979938
0.2;MPIB4;0;0;0;0
0.2;MPIB2;0.002073688;0;0.0005304784;0.0003858025
0.2;MPIB1;0;0.0009162808;0;0
0.25;MPIB3;0.0003375772;0.000626929;0;0.005979938
0.25;MPIB4;0;0;0;0
0.25;MPIB2;0.002073688;0;0.0005304784;0.0003858025
0.25;MPIB1;0;0.0009162808;0;0
0.3;MPIB3;0.0003375772;0.0005304784;0;0.006028164
0.3;MPIB4;0;0;0;0
0.3;MPIB2;0.002073688;0;0.0005304784;0.0003858025
0.3;MPIB1;0;0.0009162808;0;0
0.35;MPIB3;0.0003375772;0.0004822531;0;0.006221065
0.35;MPIB4;0;0;0;0
0.35;MPIB2;0.002073688;0;0.0005787037;0.0003858025
0.35;MPIB1;0;0.0009162808;0;0
0.4;MPIB3;0.0003375772;0.0006751543;0;0.006413966
0.4;MPIB4;0;0;0;0
0.4;MPIB2;0.002073688;0;0.0005304784;0.0003858025
0.4;MPIB1;0;0.0009162808;0;0
0.45;MPIB3;0.0004340278;0.000626929;0;0.006751543
0.45;MPIB4;0;0;0;0
0.45;MPIB2;0.002073688;0;0.0005787037;0.0003858025
0.45;MPIB1;0;0.0009162808;0;0
0.5;MPIB3;0.0004340278;0.0004822531;0;0.00708912
0.5;MPIB4;0;0;0;0
0.5;MPIB2;0.002073688;0;0.0005787037;0.0003858025
0.5;MPIB1;0;0.0009162808;0;0
0.55;MPIB3;0.0004340278;0.0006751543;0;0.008246528
0.55;MPIB4;0;0;0;0
0.55;MPIB2;0.002073688;0;0.0005787037;0.0002893519
0.55;MPIB1;0;0.0009162808;0;0
0.6;MPIB3;0.0003858025;0.0005304784;0;0.00863233
0.6;MPIB4;0;0;0;0
0.6;MPIB2;0.002073688;0;0.0004822531;0.0003858025
0.6;MPIB1;0;0.0007716049;0;0
0.65;MPIB3;0.0003858025;0.0006751543;0;0.009645062
0.65;MPIB4;0;0;0;0
0.65;MPIB2;0.002121913;0;0.0004822531;0.0004340278
0.65;MPIB1;0;0.001253858;0;0
0.7;MPIB3;0.0004340278;0.0004822531;0;0.009596837
0.7;MPIB4;0;0;0;0
0.7;MPIB2;0.001736111;0;0.0005304784;0.0003858025
0.7;MPIB1;0;0.001253858;0;0
0.75;MPIB3;0.0004340278;0.0004822531;0;0.009403936
0.75;MPIB4;0;0;0;0
0.75;MPIB2;0.001977238;0;0.0006751543;0.0005304784
0.75;MPIB1;0;0.001253858;0;0
0.8;MPIB3;0.0003375772;0.0004340278;0;0.0116223
0.8;MPIB4;0;0;0;0
0.8;MPIB2;0.001832562;0;0.000626929;0.0005304784
0.8;MPIB1;0;0.001253858;0;0
0.85;MPIB3;0.0005787037;0.0004340278;0;0.0158179
0.85;MPIB4;0;0;0;0
0.85;MPIB2;0.002748843;0;0.001205633;0.0008680556
0.85;MPIB1;0;0.001494985;0;0
0.9;MPIB3;0.0007716049;0.0004822531;0;0.01953125
0.9;MPIB4;0;0;0;0
0.9;MPIB2;0.002700617;0;0.001302083;0.0009645062
0.9;MPIB1;0;0.001302083;0;0
0.95;MPIB3;0.0008198302;0.0005787037;0;0.01745756
0.95;MPIB4;0;0;0;0
0.95;MPIB2;0.002748843;0;0.001157407;0.001060957
0.95;MPIB1;0;0.00163966;0;0
1;MPIB3;0.0009162808;0.0005304784;0;0.0196277
1;MPIB4;0;0;0;0
1;MPIB2;0.002314815;0;0.0008680556;0.000626929
1;MPIB1;0;0.001494985;0;0
1.05;MPIB3;0.0009162808;0.000626929;0;0.0202064
1.05;MPIB4;0;0;0;0
1.05;MPIB2;0.002459491;0;0.0008680556;0.0008198302
1.05;MPIB1;0;0.001687886;0;0
1.1;MPIB3;0.0008680556;0.0005787037;0;0.0158179
1.1;MPIB4;0;0;0;0
1.1;MPIB2;0.00226659;0;0.0009645062;0.0005787037
1.1;MPIB1;0;0.001687886;0;0
1.15;MPIB3;0.0009645062;0.0007716049;0;0.0148534
1.15;MPIB4;0;0;0;0
1.15;MPIB2;0.002170139;0;0.0009162808;0.0005787037
1.15;MPIB1;0;0.001591435;0;0
1.2;MPIB3;0.001109182;0.0007716049;0;0.0148534
1.2;MPIB4;0;0;0;0
1.2;MPIB2;0.00226659;0;0.0009162808;0.0005787037
1.2;MPIB1;0;0.00226659;0;0
1.25;MPIB3;0.001060957;0.0007716049;0;0.01480517
1.25;MPIB4;0;0;0;0
1.25;MPIB2;0.00236304;0;0.0009162808;0.0005787037
1.25;MPIB1;0;0.001784336;0;0
1.3;MPIB3;0.001060957;0.0007716049;0;0.01480517
1.3;MPIB4;0;0;0;0
1.3;MPIB2;0.002314815;0;0.0009162808;0.0005787037
1.3;MPIB1;0;0.001977238;0;0
1.35;MPIB3;0.001205633;0.0007716049;0;0.01480517
1.35;MPIB4;0;0;0;0
1.35;MPIB2;0.00226659;0;0.0009162808;0.0005787037
1.35;MPIB1;0;0.00236304;0;0
1.4;MPIB3;0.001157407;0.0007716049;0;0.01480517
1.4;MPIB4;0;0;0;0
1.4;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.4;MPIB1;0;0.002218364;0;0
1.45;MPIB3;0.001157407;0.0007716049;0;0.01480517
1.45;MPIB4;0;0;0;0
1.45;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.45;MPIB1;0;0.002507716;0;0
1.5;MPIB3;0.001205633;0.0007716049;0;0.01480517
1.5;MPIB4;0;0;0;0
1.5;MPIB2;0.002073688;0;0.0009162808;0.0005787037
1.5;MPIB1;0;0.002604167;0;0
1.55;MPIB3;0.0009645062;0.0007716049;0;0.01480517
1.55;MPIB4;0;0;0;0
1.55;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.55;MPIB1;0;0.003038194;0;0
1.6;MPIB3;0.001060957;0.0007716049;0;0.01480517
1.6;MPIB4;0;0;0;0
1.6;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.6;MPIB1;0;0.003038194;0;0
1.65;MPIB3;0.001157407;0.0007716049;0;0.01480517
1.65;MPIB4;0;0;0;0
1.65;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.65;MPIB1;0;0.003231096;0;0
1.7;MPIB3;0.001157407;0.0007716049;0;0.01480517
1.7;MPIB4;0;0;0;0
1.7;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.7;MPIB1;0;0.003520448;0;0
1.75;MPIB3;0.001109182;0.0007716049;0;0.01480517
1.75;MPIB4;0;0;0;0
1.75;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.75;MPIB1;0;0.003520448;0;0
1.8;MPIB3;0.001109182;0.0007716049;0;0.01480517
1.8;MPIB4;0;0;0;0
1.8;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.8;MPIB1;0;0.003665123;0;0
1.85;MPIB3;0.001157407;0.0007716049;0;0.01480517
1.85;MPIB4;0;0;0;0
1.85;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.85;MPIB1;0;0.003423997;0;0
1.9;MPIB3;0.001109182;0.0007716049;0;0.01480517
1.9;MPIB4;0;0;0;0
1.9;MPIB2;0.002025463;0;0.0009162808;0.0005787037
1.9;MPIB1;0;0.003375772;0;0
1.95;MPIB3;0.001109182;0.0007716049;0;0.01480517
1.95;MPIB4;0;0;0;0
1.95;MPIB2;0.002025463;0;0.0009162808;0.0005787037
