Time;PlayerName;eventtype;eventid;xPos;yPos;zPos;Occupancy;TriggerPlayer
3.85;MPIB1;SPL;6506;17.5;0;3.5;0.01263503;MPIB2
3.85;MPIB2;SPL;6506;17.5;0;3.5;0.1335841;MPIB2
3.9;MPIB1;SPL;6506;17.5;0;3.5;0.01311728;MPIB2
3.9;MPIB2;SPL;6506;17.5;0;3.5;0.1354649;MPIB2
3.95;MPIB1;SPL;6506;17.5;0;3.5;0.01340664;MPIB2
3.95;MPIB2;SPL;6506;17.5;0;3.5;0.1260127;MPIB2
4;MPIB1;SPL;6506;17.5;0;3.5;0.01316551;MPIB2
4;MPIB2;SPL;6506;17.5;0;3.5;0.1163677;MPIB2
4.05;MPIB1;SPL;6506;17.5;0;3.5;0.01229745;MPIB2
4.05;MPIB1;SPL;6490;13.64966;0;13.78856;0.004436729;MPIB4
4.05;MPIB4;SPL;6490;13.64966;0;13.78856;0.153887;MPIB4
4.05;MPIB2;SPL;6506;17.5;0;3.5;0.09934413;MPIB2
4.1;MPIB1;SPL;6506;17.5;0;3.5;0.01133295;MPIB2
4.1;MPIB1;SPL;6490;13.64966;0;13.78856;0.004822531;MPIB4
4.1;MPIB4;SPL;6490;13.64966;0;13.78856;0.1480517;MPIB4
4.1;MPIB2;SPL;6506;17.5;0;3.5;0.08072916;MPIB2
4.15;MPIB1;SPL;6506;17.5;0;3.5;0.01138117;MPIB2
4.15;MPIB1;SPL;6490;13.64966;0;13.78856;0.004581404;MPIB4
4.15;MPIB4;SPL;6490;13.64966;0;13.78856;0.132716;MPIB4
4.15;MPIB2;SPL;6506;17.5;0;3.5;0.07325424;MPIB2
4.2;MPIB1;SPL;6506;17.5;0;3.5;0.00226659;MPIB2
4.2;MPIB1;SPL;6490;13.64966;0;13.78856;0.004918981;MPIB4
4.2;MPIB4;SPL;6490;13.64966;0;13.78856;0.1216725;MPIB4
4.2;MPIB2;SPL;6506;17.5;0;3.5;0.06076389;MPIB2
4.25;MPIB1;SPL;6490;13.64966;0;13.78856;0.004677855;MPIB4
4.25;MPIB4;SPL;6490;13.64966;0;13.78856;0.1110629;MPIB4
4.25;MPIB2;SPL;6506;17.5;0;3.5;0.05994406;MPIB2
4.3;MPIB1;SPL;6490;13.64966;0;13.78856;0.004677855;MPIB4
4.3;MPIB4;SPL;6490;13.64966;0;13.78856;0.0929784;MPIB4
4.3;MPIB2;SPL;6506;17.5;0;3.5;0.04783951;MPIB2
4.35;MPIB1;SPL;6490;13.64966;0;13.78856;0.004967207;MPIB4
4.35;MPIB4;SPL;6490;13.64966;0;13.78856;0.08362269;MPIB4
4.35;MPIB2;SPL;6506;17.5;0;3.5;0.04398148;MPIB2
4.4;MPIB1;SPL;6490;13.64966;0;13.78856;0.004147376;MPIB4
4.4;MPIB4;SPL;6490;13.64966;0;13.78856;0.07055362;MPIB4
4.4;MPIB2;SPL;6506;17.5;0;3.5;0.03679591;MPIB2
4.45;MPIB1;SPL;6490;13.64966;0;13.78856;0.004581404;MPIB4
4.45;MPIB4;SPL;6490;13.64966;0;13.78856;0.06602044;MPIB4
4.45;MPIB2;SPL;6506;17.5;0;3.5;0.03515625;MPIB2
4.5;MPIB1;SPL;6490;13.64966;0;13.78856;0.003954475;MPIB4
4.5;MPIB4;SPL;6490;13.64966;0;13.78856;0.06428434;MPIB4
4.5;MPIB2;SPL;6506;17.5;0;3.5;0.03510803;MPIB2
4.55;MPIB1;SPL;6506;17.5;0;3.5;0.004195602;MPIB2
4.55;MPIB1;SPL;6490;13.64966;0;13.78856;0.003231096;MPIB4
4.55;MPIB4;SPL;6490;13.64966;0;13.78856;0.06004051;MPIB4
4.55;MPIB2;SPL;6506;17.5;0;3.5;0.03342014;MPIB2
4.6;MPIB1;SPL;6506;17.5;0;3.5;0.002507716;MPIB2
4.6;MPIB1;SPL;6490;13.64966;0;13.78856;0.005738812;MPIB4
4.6;MPIB4;SPL;6490;13.64966;0;13.78856;0.05372299;MPIB4
