"Time since round start";"Player Name";"X-Position";"Z-Position";"X-Look";"Y-Look";"Z-Look";"Visible Players";
0.0;MPIB3;12.5;17.5;0.8310965895652771;0.0;-0.5561281442642212;[];
0.0;MPIB2;27.5;27.5;0.26384714245796204;0.0;-0.9645645022392273;[];
0.0;MPIB1;42.5;26.5;0.7843782305717468;0.0;0.6202828288078308;[];
0.0;MPIB4;6.5;5.5;0.8540098071098328;0.0;0.5202569365501404;[];
0.05;MPIB3;12.5;17.5;0.8310965895652771;0.0;-0.5561281442642212;[];
0.05;MPIB2;27.5;27.5;0.26384714245796204;0.0;-0.9645645022392273;[];
0.05;MPIB1;42.5;26.5;0.7843782305717468;0.0;0.6202828288078308;[];
0.05;MPIB4;6.5;5.5;0.8540098071098328;0.0;0.5202569365501404;[];
0.1;MPIB3;12.5;17.5;0.8310965895652771;0.0;-0.5561281442642212;[];
0.1;MPIB2;27.5;27.5;0.26384714245796204;0.0;-0.9645645022392273;[];
0.1;MPIB1;42.5;26.5;0.7843782305717468;0.0;0.6202828288078308;[];
0.1;MPIB4;6.5;5.5;0.8540098071098328;0.0;0.5202569365501404;[];
0.15;MPIB3;12.5;17.5;0.8310965895652771;0.0;-0.5561281442642212;[];
0.15;MPIB2;27.5;27.5;0.26384714245796204;0.0;-0.9645645022392273;[];
0.15;MPIB1;42.5;26.5;0.7843782305717468;0.0;0.6202828288078308;[];
0.15;MPIB4;6.5;5.5;0.8540098071098328;0.0;0.5202569365501404;[];
0.2;MPIB3;12.5;17.5;0.8310965895652771;0.0;-0.5561281442642212;[];
0.2;MPIB2;27.5;27.5;0.26384714245796204;0.0;-0.9645645022392273;[];
0.2;MPIB1;42.5;26.5;0.7843782305717468;0.0;0.6202828288078308;[];
0.2;MPIB4;6.5;5.5;0.8540098071098328;0.0;0.5202569365501404;[];
0.25;MPIB3;12.5;17.5;0.8310965895652771;0.0;-0.5561281442642212;[];
0.25;MPIB2;27.5;27.5;0.26384714245796204;0.0;-0.9645645022392273;[];
0.25;MPIB1;42.5;26.5;0.7843782305717468;0.0;0.6202828288078308;[];
0.25;MPIB4;6.5;5.5;0.8540098071098328;0.0;0.5202569365501404;[];
0.3;MPIB3;12.5;17.5;0.8310965895652771;0.0;-0.5561281442642212;[];
0.3;MPIB2;27.5;27.5;0.26384714245796204;0.0;-0.9645645022392273;[];
0.3;MPIB1;42.5;26.5;0.7843782305717468;0.0;0.6202828288078308;[];
0.3;MPIB4;6.5;5.5;0.8540098071098328;0.0;0.5202569365501404;[];
0.35;MPIB3;12.5;17.5;0.8310965895652771;0.0;-0.5561281442642212;[];
0.35;MPIB2;27.5;27.5;0.26384714245796204;0.0;-0.9645645022392273;[];
0.35;MPIB1;42.5;26.5;0.7843782305717468;0.0;0.6202828288078308;[];
0.35;MPIB4;6.5;5.5;0.8540098071098328;0.0;0.5202569365501404;[];
