"Time since round start";"Player Name";"X-Position";"Z-Position";"X-Look";"Y-Look";"Z-Look";"Visible Players";
0.0;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.0;MPIB4;17.5;1.5;0.9986995458602905;0.0;0.050982750952243805;[];
0.0;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[];
0.0;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[MPIB1,MPIB2,MPIB4];
0.05;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[];
0.05;MPIB4;17.5;1.5;0.9986995458602905;0.0;0.050982750952243805;[];
0.05;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[];
0.05;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[MPIB1,MPIB2,MPIB4];
0.1;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[];
0.1;MPIB4;17.5;1.5;0.9999176859855652;-0.005177162121981382;0.01169617474079132;[];
0.1;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[];
0.1;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.15;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.15;MPIB4;17.5;1.5;0.9999176859855652;-0.005177162121981382;0.01169617474079132;[];
0.15;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[];
0.15;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.2;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.2;MPIB4;17.5;1.5;0.999961793422699;-0.00776569964364171;0.003834824077785015;[MPIB1];
0.2;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[];
0.2;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.25;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.25;MPIB4;17.5;1.5;0.9998754858970642;-0.01562679372727871;-0.0013420669129118323;[MPIB1];
0.25;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[];
0.25;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.3;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.3;MPIB4;17.5;1.5;0.9998754858970642;-0.01562679372727871;-0.0013420669129118323;[MPIB1];
0.3;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.3;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.35;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.35;MPIB4;17.5;1.5;0.9998340010643005;-0.01562679372727871;-0.009202616289258003;[MPIB1];
0.35;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.35;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.4;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.4;MPIB4;17.5;1.5;0.9998340010643005;-0.01562679372727871;-0.009202616289258003;[MPIB1];
0.4;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.4;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.45;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.45;MPIB4;17.5;1.5;0.9998340010643005;-0.01562679372727871;-0.009202616289258003;[MPIB1];
0.45;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.45;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.5;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.5;MPIB4;17.5;1.5;0.9994978904724121;-0.01562679372727871;-0.02750890702009201;[MPIB1];
0.5;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.5;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.55;MPIB1;50.5;21.5;-0.7800778150558472;0.0;0.625682532787323;[MPIB2,MPIB3];
0.55;MPIB4;17.5;1.5;0.9993389248847961;-0.01562679372727871;-0.03277891129255295;[MPIB1];
0.55;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.55;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.6;MPIB1;50.5;21.5;-0.7939188480377197;-0.04178880527615547;0.6065793037414551;[MPIB2,MPIB3];
0.6;MPIB4;17.5;1.5;0.9885742664337158;-0.1486269235610962;0.024552643299102783;[MPIB1,MPIB2,MPIB3];
0.6;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.6;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.65;MPIB1;50.5;21.5;-0.8223467469215393;-0.210393026471138;0.5286218523979187;[MPIB2,MPIB3];
0.65;MPIB4;17.5;1.5;0.9472741484642029;-0.2688373327255249;0.17420825362205505;[MPIB1,MPIB2,MPIB3];
0.65;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.65;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.7;MPIB1;50.5;21.5;-0.8073585629463196;-0.29147714376449585;0.5129909515380859;[MPIB2,MPIB3];
0.7;MPIB4;17.5;1.5;0.922991931438446;-0.29147714376449585;0.25114431977272034;[MPIB1,MPIB2,MPIB3];
0.7;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.7;MPIB3;27.5;20.5;0.5790175199508667;0.0;-0.8153151273727417;[];
0.75;MPIB1;50.5;21.5;-0.7195678949356079;-0.3995363116264343;0.5679107308387756;[MPIB2];
0.75;MPIB4;17.5;1.5;0.9039503931999207;-0.2789800465106964;0.32402530312538147;[MPIB1,MPIB2,MPIB3];
0.75;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
0.75;MPIB3;27.5;20.5;0.5789194107055664;-0.018310872837901115;-0.8151770234107971;[];
0.8;MPIB1;50.5;21.5;-0.5484561920166016;-0.48403051495552063;0.6817837357521057;[MPIB2];
0.8;MPIB4;17.5;1.5;0.8647322058677673;-0.24864903092384338;0.43630921840667725;[MPIB1,MPIB2,MPIB3];
0.8;MPIB2;40.5;46.5;0.6981703639030457;0.0;-0.7159316539764404;[MPIB1];
