Time;PlayerName;eventtype;eventid;xPos;yPos;zPos;Occupancy;TriggerPlayer
9.3;MPIB1;SPL;6620;33.49424;0;45.39042;0.1209008;MPIB1
9.35;MPIB1;SPL;6620;33.49424;0;45.39042;0.1208526;MPIB1
9.4;MPIB1;SPL;6620;33.49424;0;45.39042;0.1184414;MPIB1
9.45;MPIB1;SPL;6620;33.49424;0;45.39042;0.1137153;MPIB1
9.5;MPIB1;SPL;6620;33.49424;0;45.39042;0.110436;MPIB1
9.55;MPIB1;SPL;6620;33.49424;0;45.39042;0.09702932;MPIB1
9.6;MPIB1;SPL;6620;33.49424;0;45.39042;0.09620949;MPIB1
9.65;MPIB1;SPL;6620;33.49424;0;45.39042;0.08767361;MPIB1
9.7;MPIB1;SPL;6620;33.49424;0;45.39042;0.1039738;MPIB1
9.75;MPIB1;SPL;6620;33.49424;0;45.39042;0.1030093;MPIB1
9.8;MPIB1;SPL;6620;33.49424;0;45.39042;0.09963349;MPIB1
9.85;MPIB1;SPL;6620;33.49424;0;45.39042;0.1014178;MPIB1
9.9;MPIB1;SPL;6620;33.49424;0;45.39042;0.09389468;MPIB1
9.95;MPIB1;SPL;6620;33.49424;0;45.39042;0.08844522;MPIB1
10;MPIB1;SPL;6620;33.49424;0;45.39042;0.03814622;MPIB1
12.5;MPIB3;SPL;6599;31.14528;0;43.50204;0.01036844;MPIB1
12.5;MPIB2;SPL;6599;31.14528;0;43.50204;0.001398534;MPIB1
12.5;MPIB1;SPL;6599;31.14528;0;43.50204;0.1446277;MPIB1
12.55;MPIB3;SPL;6599;31.14528;0;43.50204;0.009645062;MPIB1
12.55;MPIB2;SPL;6599;31.14528;0;43.50204;0.00163966;MPIB1
12.55;MPIB1;SPL;6599;31.14528;0;43.50204;0.1460262;MPIB1
12.6;MPIB3;SPL;6599;31.14528;0;43.50204;0.008439429;MPIB1
12.6;MPIB2;SPL;6599;31.14528;0;43.50204;4.822531E-05;MPIB1
