Time;PlayerName;eventtype;eventid;xPos;yPos;zPos;Occupancy;TriggerPlayer
3.6;MPIB2;SPL;49635;4.927485;0;28.50098;0.2048611;MPIB2
3.65;MPIB2;SPL;49635;4.927485;0;28.50098;0.1943962;MPIB2
3.7;MPIB2;SPL;49635;4.927485;0;28.50098;0.1841242;MPIB2
3.75;MPIB2;SPL;49635;4.927485;0;28.50098;0.1698495;MPIB2
3.8;MPIB1;SPL;49635;4.927485;0;28.50098;4.822531E-05;MPIB2
3.8;MPIB2;SPL;49635;4.927485;0;28.50098;0.1589506;MPIB2
3.85;MPIB1;SPL;49635;4.927485;0;28.50098;4.822531E-05;MPIB2
3.85;MPIB2;SPL;49635;4.927485;0;28.50098;0.1345968;MPIB2
3.9;MPIB1;SPL;49635;4.927485;0;28.50098;9.645062E-05;MPIB2
3.9;MPIB2;SPL;49635;4.927485;0;28.50098;0.1173804;MPIB2
3.95;MPIB1;SPL;49635;4.927485;0;28.50098;0.0001446759;MPIB2
3.95;MPIB2;SPL;49635;4.927485;0;28.50098;0.09471451;MPIB2
4;MPIB1;SPL;49635;4.927485;0;28.50098;0.0001929012;MPIB2
4;MPIB2;SPL;49635;4.927485;0;28.50098;0.08468364;MPIB2
4.05;MPIB1;SPL;49635;4.927485;0;28.50098;0.0001929012;MPIB2
4.05;MPIB2;SPL;49635;4.927485;0;28.50098;0.07841435;MPIB2
4.1;MPIB1;SPL;49635;4.927485;0;28.50098;9.645062E-05;MPIB2
4.1;MPIB2;SPL;49635;4.927485;0;28.50098;0.07277199;MPIB2
4.15;MPIB1;SPL;49635;4.927485;0;28.50098;9.645062E-05;MPIB2
4.15;MPIB2;SPL;49635;4.927485;0;28.50098;0.05854553;MPIB2
4.2;MPIB1;SPL;49635;4.927485;0;28.50098;4.822531E-05;MPIB2
4.2;MPIB2;SPL;49635;4.927485;0;28.50098;0.0672743;MPIB2
4.25;MPIB1;SPL;49635;4.927485;0;28.50098;9.645062E-05;MPIB2
4.25;MPIB2;SPL;49635;4.927485;0;28.50098;0.05570023;MPIB2
4.3;MPIB1;SPL;49635;4.927485;0;28.50098;4.822531E-05;MPIB2
4.3;MPIB2;SPL;49635;4.927485;0;28.50098;0.07595486;MPIB2
4.35;MPIB1;SPL;49635;4.927485;0;28.50098;0.0001929012;MPIB2
4.35;MPIB2;SPL;49635;4.927485;0;28.50098;0.1018519;MPIB2
4.4;MPIB1;SPL;49635;4.927485;0;28.50098;0.0002411265;MPIB2
4.4;MPIB2;SPL;49635;4.927485;0;28.50098;0.06095679;MPIB2
4.45;MPIB1;SPL;49635;4.927485;0;28.50098;0.0005787037;MPIB2
4.45;MPIB2;SPL;49635;4.927485;0;28.50098;0.01726466;MPIB2
