"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.05;MPIB1;23.0;32.0;true;
3.3;MPIB2;5.0;38.0;false;
3.55;MPIB4;20.0;8.0;false;
3.6;MPIB3;47.0;5.0;false;
6.1;MPIB1;23.0;29.0;false;
6.45;MPIB2;5.0;41.0;false;
6.5;MPIB4;20.0;11.0;false;
6.8;MPIB3;47.0;8.0;false;
8.9;MPIB1;20.0;29.0;false;
9.3;MPIB4;17.0;11.0;false;
9.35;MPIB2;8.0;41.0;true;
10.0;MPIB3;47.0;11.0;false;
11.75;MPIB1;20.0;32.0;false;
12.2;MPIB4;17.0;8.0;false;
12.8;MPIB2;8.0;38.0;false;
13.1;MPIB3;47.0;14.0;false;
14.65;MPIB1;20.0;35.0;false;
14.9;MPIB4;17.0;5.0;true;
16.1;MPIB2;11.0;41.0;false;
16.2;MPIB3;47.0;17.0;false;
17.65;MPIB4;17.0;2.0;false;
17.65;MPIB1;23.0;35.0;false;
19.45;MPIB2;8.0;44.0;false;
19.55;MPIB3;44.0;20.0;true;
20.45;MPIB1;26.0;35.0;false;
20.95;MPIB4;11.0;2.0;true;
22.6;MPIB2;11.0;44.0;false;
22.85;MPIB3;41.0;23.0;false;
23.4;MPIB1;26.0;32.0;false;
24.55;MPIB4;5.0;5.0;false;
26.15;MPIB1;29.0;32.0;false;
26.35;MPIB2;14.0;44.0;false;
26.35;MPIB3;38.0;26.0;false;
28.0;MPIB4;5.0;11.0;false;
28.85;MPIB1;32.0;32.0;false;
29.85;MPIB2;17.0;44.0;false;
31.4;MPIB4;8.0;14.0;false;
32.0;MPIB1;35.0;32.0;false;
32.3;MPIB3;38.0;29.0;false;
33.15;MPIB2;17.0;47.0;false;
34.8;MPIB1;32.0;29.0;false;
35.1;MPIB4;11.0;17.0;false;
35.55;MPIB3;38.0;32.0;false;
36.4;MPIB2;14.0;47.0;false;
37.65;MPIB1;32.0;26.0;true;
37.75;MPIB4;14.0;17.0;false;
38.85;MPIB3;38.0;35.0;false;
39.7;MPIB2;14.0;50.0;false;
40.25;MPIB1;32.0;23.0;true;
41.05;MPIB4;17.0;17.0;false;
42.1;MPIB3;38.0;38.0;false;
42.95;MPIB2;17.0;50.0;false;
43.45;MPIB1;35.0;26.0;false;
44.55;MPIB4;17.0;20.0;false;
45.65;MPIB3;35.0;38.0;true;
46.45;MPIB2;20.0;50.0;true;
46.55;MPIB1;35.0;23.0;false;
47.7;MPIB4;17.0;23.0;false;
48.9;MPIB3;35.0;35.0;false;
49.95;MPIB2;20.0;47.0;true;
50.05;MPIB1;29.0;26.0;false;
50.25;MPIB4;17.0;26.0;false;
52.1;MPIB3;35.0;32.0;false;
53.0;MPIB4;17.0;29.0;false;
53.15;MPIB1;29.0;23.0;true;
53.8;MPIB2;23.0;50.0;false;
55.3;MPIB3;35.0;29.0;true;
55.9;MPIB1;29.0;20.0;false;
57.2;MPIB2;23.0;47.0;false;
57.5;MPIB4;14.0;32.0;true;
58.4;MPIB3;32.0;29.0;false;
59.0;MPIB1;26.0;23.0;false;
60.75;MPIB2;23.0;44.0;true;
61.05;MPIB4;17.0;38.0;false;
61.55;MPIB3;32.0;26.0;true;
62.1;MPIB1;23.0;23.0;true;
64.15;MPIB2;20.0;44.0;true;
64.65;MPIB3;32.0;23.0;true;
64.75;MPIB4;20.0;44.0;true;
65.15;MPIB1;20.0;23.0;false;
67.9;MPIB2;20.0;41.0;true;
68.0;MPIB4;17.0;47.0;false;
68.15;MPIB1;17.0;23.0;false;
70.9;MPIB3;29.0;20.0;false;
71.2;MPIB1;14.0;23.0;false;
71.35;MPIB4;14.0;50.0;false;
72.05;MPIB2;23.0;41.0;false;
74.2;MPIB4;11.0;50.0;false;
74.25;MPIB3;29.0;17.0;false;
74.5;MPIB1;17.0;20.0;false;
75.9;MPIB2;17.0;41.0;true;
77.25;MPIB4;8.0;50.0;true;
77.45;MPIB1;17.0;17.0;false;
77.6;MPIB3;32.0;17.0;false;
79.75;MPIB2;17.0;38.0;false;
80.7;MPIB4;8.0;56.0;false;
80.9;MPIB3;35.0;17.0;false;
81.1;MPIB1;23.0;20.0;false;
83.05;MPIB2;14.0;41.0;true;
84.0;MPIB4;11.0;59.0;true;
84.05;MPIB3;35.0;20.0;false;
84.8;MPIB1;26.0;26.0;false;
86.7;MPIB2;14.0;38.0;false;
87.3;MPIB3;35.0;23.0;false;
87.7;MPIB4;17.0;59.0;false;
87.8;MPIB1;29.0;29.0;true;
90.3;MPIB2;11.0;38.0;false;
90.5;MPIB3;38.0;23.0;true;
91.65;MPIB1;35.0;29.0;true;
92.55;MPIB4;17.0;56.0;true;
93.9;MPIB3;41.0;26.0;false;
94.8;MPIB1;38.0;29.0;false;
95.9;MPIB4;23.0;53.0;true;
96.4;MPIB2;17.0;29.0;false;
97.2;MPIB3;41.0;29.0;true;
97.85;MPIB1;38.0;26.0;false;
99.25;MPIB4;26.0;56.0;false;
99.7;MPIB2;17.0;26.0;false;
100.4;MPIB3;41.0;32.0;false;
101.25;MPIB1;41.0;26.0;false;
102.75;MPIB4;29.0;53.0;false;
103.2;MPIB2;20.0;26.0;false;
103.55;MPIB3;41.0;35.0;false;
104.45;MPIB1;38.0;32.0;false;
105.75;MPIB4;32.0;50.0;false;
106.3;MPIB2;20.0;29.0;false;
106.9;MPIB3;41.0;38.0;true;
107.4;MPIB1;38.0;35.0;false;
108.75;MPIB4;35.0;50.0;false;
109.7;MPIB2;23.0;29.0;false;
110.1;MPIB3;41.0;41.0;false;
110.7;MPIB1;35.0;38.0;true;
112.25;MPIB4;38.0;47.0;false;
113.15;MPIB2;26.0;29.0;false;
113.3;MPIB3;41.0;44.0;false;
114.1;MPIB1;32.0;38.0;false;
115.85;MPIB4;41.0;47.0;false;
116.1;MPIB2;26.0;26.0;false;
116.25;MPIB3;41.0;47.0;false;
117.15;MPIB1;35.0;35.0;false;
118.85;MPIB4;44.0;44.0;false;
119.3;MPIB3;41.0;50.0;true;
119.55;MPIB2;29.0;26.0;false;
119.95;MPIB1;32.0;35.0;false;
