Time;PlayerName;eventtype;eventid;xPos;yPos;zPos;Occupancy;TriggerPlayer
12.35;MPIB3;SPL;316;49.23518;0;35.83873;0.133777;MPIB3
12.35;MPIB4;SPL;316;49.23518;0;35.83873;0.001591435;MPIB3
12.4;MPIB3;SPL;316;49.23518;0;35.83873;0.1519579;MPIB3
12.4;MPIB4;SPL;316;49.23518;0;35.83873;0.001736111;MPIB3
12.45;MPIB3;SPL;316;49.23518;0;35.83873;0.1719232;MPIB3
12.45;MPIB4;SPL;316;49.23518;0;35.83873;0.00154321;MPIB3
12.5;MPIB3;SPL;316;49.23518;0;35.83873;0.1771798;MPIB3
12.5;MPIB4;SPL;316;49.23518;0;35.83873;0.001736111;MPIB3
12.55;MPIB3;SPL;316;49.23518;0;35.83873;0.1899595;MPIB3
12.55;MPIB4;SPL;316;49.23518;0;35.83873;0.001880787;MPIB3
12.6;MPIB3;SPL;316;49.23518;0;35.83873;0.2272377;MPIB3
12.6;MPIB4;SPL;316;49.23518;0;35.83873;0.00226659;MPIB3
12.65;MPIB3;SPL;316;49.23518;0;35.83873;0.2288291;MPIB3
12.65;MPIB4;SPL;316;49.23518;0;35.83873;0.002459491;MPIB3
12.7;MPIB3;SPL;316;49.23518;0;35.83873;0.1942515;MPIB3
12.7;MPIB4;SPL;316;49.23518;0;35.83873;0.002121913;MPIB3
12.75;MPIB3;SPL;316;49.23518;0;35.83873;0.1290991;MPIB3
12.75;MPIB1;SPL;64;10.5;0;59.5;0.2062596;MPIB1
12.75;MPIB4;SPL;316;49.23518;0;35.83873;0.002314815;MPIB3
12.75;MPIB2;SPL;64;10.5;0;59.5;0.0008198302;MPIB1
12.8;MPIB3;SPL;316;49.23518;0;35.83873;0.05521798;MPIB3
12.8;MPIB1;SPL;64;10.5;0;59.5;0.2051987;MPIB1
12.8;MPIB4;SPL;316;49.23518;0;35.83873;0.002121913;MPIB3
12.8;MPIB2;SPL;64;10.5;0;59.5;0.0008680556;MPIB1
12.85;MPIB3;SPL;316;49.23518;0;35.83873;0.03877315;MPIB3
12.85;MPIB1;SPL;64;10.5;0;59.5;0.1974344;MPIB1
12.85;MPIB4;SPL;316;49.23518;0;35.83873;0.002314815;MPIB3
12.85;MPIB2;SPL;64;10.5;0;59.5;0.0008680556;MPIB1
12.9;MPIB1;SPL;64;10.5;0;59.5;0.1888021;MPIB1
12.9;MPIB4;SPL;316;49.23518;0;35.83873;0.002170139;MPIB3
12.9;MPIB2;SPL;64;10.5;0;59.5;0.0008198302;MPIB1
12.95;MPIB1;SPL;64;10.5;0;59.5;0.1696566;MPIB1
12.95;MPIB4;SPL;316;49.23518;0;35.83873;0.001736111;MPIB3
12.95;MPIB2;SPL;64;10.5;0;59.5;0.0008198302;MPIB1
13;MPIB1;SPL;64;10.5;0;59.5;0.1452064;MPIB1
13;MPIB4;SPL;316;49.23518;0;35.83873;0.001398534;MPIB3
13;MPIB2;SPL;64;10.5;0;59.5;0.0009162808;MPIB1
13.05;MPIB1;SPL;64;10.5;0;59.5;0.1285687;MPIB1
13.05;MPIB4;SPL;316;49.23518;0;35.83873;0.001736111;MPIB3
13.05;MPIB2;SPL;64;10.5;0;59.5;0.0009645062;MPIB1
13.1;MPIB1;SPL;64;10.5;0;59.5;0.1132813;MPIB1
13.1;MPIB4;SPL;316;49.23518;0;35.83873;0.001591435;MPIB3
13.1;MPIB2;SPL;64;10.5;0;59.5;0.001060957;MPIB1
13.15;MPIB1;SPL;64;10.5;0;59.5;0.09886188;MPIB1
13.15;MPIB4;SPL;316;49.23518;0;35.83873;0.001398534;MPIB3
13.15;MPIB2;SPL;64;10.5;0;59.5;0.001109182;MPIB1
13.2;MPIB1;SPL;64;10.5;0;59.5;0.09003665;MPIB1
13.2;MPIB4;SPL;316;49.23518;0;35.83873;0.001253858;MPIB3
13.2;MPIB2;SPL;64;10.5;0;59.5;0.0009162808;MPIB1
13.25;MPIB1;SPL;64;10.5;0;59.5;0.08227237;MPIB1
13.25;MPIB4;SPL;316;49.23518;0;35.83873;0.001157407;MPIB3
13.25;MPIB2;SPL;64;10.5;0;59.5;0.0009162808;MPIB1
13.3;MPIB1;SPL;64;10.5;0;59.5;0.07002315;MPIB1
13.3;MPIB4;SPL;316;49.23518;0;35.83873;0.001109182;MPIB3
13.3;MPIB2;SPL;64;10.5;0;59.5;0.001060957;MPIB1
13.35;MPIB1;SPL;64;10.5;0;59.5;0.05878665;MPIB1
13.35;MPIB4;SPL;316;49.23518;0;35.83873;0.001012731;MPIB3
13.35;MPIB2;SPL;64;10.5;0;59.5;0.001012731;MPIB1
13.4;MPIB1;SPL;64;10.5;0;59.5;0.04996142;MPIB1
13.4;MPIB4;SPL;316;49.23518;0;35.83873;0.001012731;MPIB3
13.4;MPIB2;SPL;64;10.5;0;59.5;0.001012731;MPIB1
13.45;MPIB1;SPL;64;10.5;0;59.5;0.04595872;MPIB1
13.45;MPIB4;SPL;316;49.23518;0;35.83873;0.0009162808;MPIB3
13.45;MPIB2;SPL;64;10.5;0;59.5;0.0009645062;MPIB1
13.5;MPIB1;SPL;64;10.5;0;59.5;0.03496335;MPIB1
13.5;MPIB4;SPL;316;49.23518;0;35.83873;0.0008198302;MPIB3
13.5;MPIB2;SPL;64;10.5;0;59.5;0.0008680556;MPIB1
13.55;MPIB1;SPL;64;10.5;0;59.5;0.02980324;MPIB1
13.55;MPIB4;SPL;316;49.23518;0;35.83873;0.0007233796;MPIB3
13.55;MPIB2;SPL;64;10.5;0;59.5;0.0009645062;MPIB1
13.6;MPIB1;SPL;64;10.5;0;59.5;0.02459491;MPIB1
13.6;MPIB4;SPL;316;49.23518;0;35.83873;0.0005304784;MPIB3
13.6;MPIB2;SPL;64;10.5;0;59.5;0.0008680556;MPIB1
13.65;MPIB1;SPL;64;10.5;0;59.5;0.02194251;MPIB1
13.65;MPIB4;SPL;316;49.23518;0;35.83873;0.0007716049;MPIB3
13.65;MPIB2;SPL;64;10.5;0;59.5;0.0006751543;MPIB1
13.7;MPIB1;SPL;64;10.5;0;59.5;0.0188561;MPIB1
13.7;MPIB4;SPL;316;49.23518;0;35.83873;0.0002893519;MPIB3
13.7;MPIB2;SPL;64;10.5;0;59.5;0.0008680556;MPIB1
13.75;MPIB1;SPL;64;10.5;0;59.5;0.01822917;MPIB1
13.75;MPIB4;SPL;316;49.23518;0;35.83873;0.0002411265;MPIB3
13.75;MPIB2;SPL;64;10.5;0;59.5;0.0008680556;MPIB1
13.8;MPIB1;SPL;64;10.5;0;59.5;0.01591435;MPIB1
13.8;MPIB4;SPL;316;49.23518;0;35.83873;0.0002893519;MPIB3
13.8;MPIB2;SPL;64;10.5;0;59.5;0.0007233796;MPIB1
13.85;MPIB1;SPL;64;10.5;0;59.5;0.01326196;MPIB1
13.85;MPIB4;SPL;316;49.23518;0;35.83873;0.0005787037;MPIB3
13.85;MPIB2;SPL;64;10.5;0;59.5;0.0007716049;MPIB1
13.9;MPIB1;SPL;64;10.5;0;59.5;0.01099537;MPIB1
13.9;MPIB4;SPL;316;49.23518;0;35.83873;0.0003858025;MPIB3
13.9;MPIB2;SPL;64;10.5;0;59.5;0.0007716049;MPIB1
13.95;MPIB1;SPL;64;10.5;0;59.5;0.01007909;MPIB1
13.95;MPIB4;SPL;316;49.23518;0;35.83873;0.0001446759;MPIB3
13.95;MPIB2;SPL;64;10.5;0;59.5;0.0009162808;MPIB1
14;MPIB1;SPL;64;10.5;0;59.5;0.009837963;MPIB1
14;MPIB4;SPL;316;49.23518;0;35.83873;0.0001929012;MPIB3
14;MPIB2;SPL;64;10.5;0;59.5;0.000626929;MPIB1
14.05;MPIB1;SPL;64;10.5;0;59.5;0.00853588;MPIB1
14.05;MPIB4;SPL;316;49.23518;0;35.83873;0.0002411265;MPIB3
14.05;MPIB2;SPL;64;10.5;0;59.5;0.0007716049;MPIB1
14.1;MPIB1;SPL;64;10.5;0;59.5;0.00699267;MPIB1
14.1;MPIB4;SPL;316;49.23518;0;35.83873;9.645062E-05;MPIB3
14.1;MPIB2;SPL;64;10.5;0;59.5;0.0005787037;MPIB1
14.15;MPIB1;SPL;64;10.5;0;59.5;0.006124614;MPIB1
14.15;MPIB4;SPL;316;49.23518;0;35.83873;9.645062E-05;MPIB3
14.15;MPIB2;SPL;64;10.5;0;59.5;0.0005304784;MPIB1
14.2;MPIB1;SPL;64;10.5;0;59.5;0.004533179;MPIB1
14.2;MPIB4;SPL;316;49.23518;0;35.83873;4.822531E-05;MPIB3
14.2;MPIB2;SPL;64;10.5;0;59.5;0.0008680556;MPIB1
14.25;MPIB1;SPL;64;10.5;0;59.5;0.004243827;MPIB1
14.25;MPIB2;SPL;64;10.5;0;59.5;0.000626929;MPIB1
14.3;MPIB1;SPL;64;10.5;0;59.5;0.004147376;MPIB1
