,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,2645227801,100,False,1,1,1,0.0,8.0,0.12,0.12,0.12
1,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,2645227801,200,False,3,3,3,0.0,15.0,0.135,0.135,0.135
2,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,2645227801,300,False,5,5,5,0.0,23.0,0.13,0.13,0.13
3,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,2645227801,400,False,6,6,6,0.0,31.0,0.1325,0.1325,0.1325
4,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,2645227801,500,False,8,8,8,0.0,39.0,0.134,0.134,0.134
5,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,2645227801,600,False,11,11,11,0.0,47.0,0.13166666666666665,0.13166666666666665,0.13166666666666665
6,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,2645227801,700,False,11,11,11,0.0,55.0,0.13428571428571429,0.13428571428571429,0.13428571428571429
7,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,2645227801,799,False,14,14,14,0.0,62.0,0.13516896120150187,0.13516896120150187,0.13516896120150187
8,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,1582466276,100,False,2,2,2,0.0,8.0,0.1,0.1,0.1
9,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,1582466276,200,False,4,4,4,0.0,16.0,0.125,0.125,0.125
10,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,1582466276,300,False,10,10,10,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
11,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,1582466276,400,False,11,11,11,0.0,31.0,0.14,0.14,0.14
12,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,1582466276,500,False,12,12,12,0.0,39.0,0.136,0.136,0.136
13,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,1582466276,600,False,13,13,13,0.0,47.0,0.13833333333333334,0.13833333333333334,0.13833333333333334
14,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,708452615,1582466276,700,False,14,14,14,0.0,55.0,0.13428571428571429,0.13428571428571429,0.13428571428571429
