,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,191368220,100,False,1,1,1,0.0,7.0,0.14,0.14,0.14
1,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,191368220,200,False,4,4,4,0.0,15.0,0.13,0.13,0.13
2,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,191368220,300,False,8,8,8,0.0,23.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
3,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,191368220,400,False,11,11,11,0.0,31.0,0.15,0.15,0.15
4,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,191368220,500,False,11,11,11,0.0,39.0,0.144,0.144,0.144
5,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,191368220,600,False,15,15,15,0.0,46.0,0.14166666666666666,0.14166666666666666,0.14166666666666666
6,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,191368220,700,False,20,20,20,0.0,54.0,0.14,0.14,0.14
7,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,191368220,799,False,20,20,20,0.0,62.0,0.1376720901126408,0.1376720901126408,0.1376720901126408
8,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,3694363523,100,False,0,0,0,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,3694363523,200,False,6,6,6,0.0,16.0,0.12,0.12,0.12
10,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,3694363523,300,False,6,6,6,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
11,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,3694363523,400,False,7,7,7,0.0,31.0,0.1275,0.1275,0.1275
12,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,3694363523,500,False,10,10,10,0.0,39.0,0.128,0.128,0.128
13,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,3694363523,600,False,18,18,18,0.0,48.0,0.12166666666666667,0.12166666666666667,0.12166666666666667
14,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,3694363523,700,False,21,21,21,0.0,55.0,0.12285714285714286,0.12285714285714286,0.12285714285714286
15,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2454155475,3694363523,799,False,21,21,21,0.0,63.0,0.12640801001251564,0.12640801001251564,0.12640801001251564
