,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1091002122,100,False,0,0,0,0.0,8.0,0.13,0.13,0.13
1,0,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1091002122,200,False,0,0,0,0.0,15.0,0.135,0.135,0.135
2,0,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1091002122,300,False,7,7,7,0.0,23.0,0.13666666666666666,0.13666666666666666,0.13666666666666666
3,0,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1091002122,400,False,9,9,9,0.0,31.0,0.135,0.135,0.135
4,0,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1091002122,500,False,12,12,12,0.0,39.0,0.13,0.13,0.13
5,0,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1091002122,600,False,16,16,16,0.0,47.0,0.12833333333333333,0.12833333333333333,0.12833333333333333
6,0,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1091002122,700,False,21,21,21,0.0,55.0,0.13714285714285715,0.13714285714285715,0.13714285714285715
7,0,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1091002122,799,False,21,21,21,0.0,62.0,0.13642052565707133,0.13642052565707133,0.13642052565707133
8,1,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1489980190,100,False,1,1,1,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1489980190,200,False,2,2,2,0.0,15.0,0.14,0.14,0.14
10,1,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1489980190,300,False,3,3,3,0.0,23.0,0.13,0.13,0.13
11,1,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1489980190,400,False,4,4,4,0.0,31.0,0.13,0.13,0.13
12,1,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1489980190,500,False,7,7,7,0.0,39.0,0.128,0.128,0.128
13,1,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1489980190,600,False,8,8,8,0.0,47.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
14,1,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1489980190,700,False,8,8,8,0.0,55.0,0.13,0.13,0.13
15,1,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,1489980190,799,False,10,10,10,0.0,63.0,0.12640801001251564,0.12640801001251564,0.12640801001251564
16,2,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,947607201,100,False,1,1,1,0.0,8.0,0.12,0.12,0.12
17,2,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,947607201,200,False,5,5,5,0.0,16.0,0.125,0.125,0.125
18,2,../environments/smooth.3.csv,dist_only,1,-2,0,0,0,0,1,1,4249642349,947607201,300,False,8,8,8,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
