,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,2926387137,100,False,3,3,3,0.0,7.0,0.16,0.16,0.16
1,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,2926387137,200,False,5,5,5,0.0,15.0,0.155,0.155,0.155
2,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,2926387137,300,False,9,9,9,0.0,23.0,0.14333333333333334,0.14333333333333334,0.14333333333333334
3,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,2926387137,400,False,10,10,10,0.0,31.0,0.1325,0.1325,0.1325
4,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,2926387137,500,False,10,10,10,0.0,39.0,0.138,0.138,0.138
5,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,2926387137,600,False,10,10,10,0.0,47.0,0.135,0.135,0.135
6,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,2926387137,700,False,16,16,16,0.0,55.0,0.13285714285714287,0.13285714285714287,0.13285714285714287
7,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,2926387137,799,False,18,18,18,0.0,62.0,0.13642052565707133,0.13642052565707133,0.13642052565707133
8,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,240602151,100,False,2,2,2,0.0,7.0,0.14,0.14,0.14
9,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,240602151,200,False,6,6,6,0.0,15.0,0.145,0.145,0.145
10,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,240602151,300,False,10,10,10,0.0,23.0,0.13666666666666666,0.13666666666666666,0.13666666666666666
11,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,240602151,400,False,14,14,14,0.0,31.0,0.1275,0.1275,0.1275
12,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,240602151,500,False,18,18,18,0.0,40.0,0.122,0.122,0.122
13,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,240602151,600,False,20,20,20,0.0,47.0,0.13,0.13,0.13
14,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,240602151,700,False,20,20,20,0.0,55.0,0.13,0.13,0.13
15,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,240602151,799,False,20,20,20,0.0,63.0,0.13266583229036297,0.13266583229036297,0.13266583229036297
16,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3851131113,100,False,3,3,3,0.0,8.0,0.13,0.13,0.13
17,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3851131113,200,False,8,8,8,0.0,16.0,0.125,0.125,0.125
18,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3851131113,300,False,10,10,10,0.0,23.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
19,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3851131113,400,False,17,17,17,0.0,32.0,0.1225,0.1225,0.1225
20,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3851131113,500,False,19,19,19,0.0,39.0,0.126,0.126,0.126
21,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3851131113,600,False,22,22,22,0.0,47.0,0.125,0.125,0.125
22,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3851131113,700,False,27,27,27,0.0,55.0,0.12714285714285714,0.12714285714285714,0.12714285714285714
23,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3851131113,799,False,27,27,27,0.0,63.0,0.12891113892365458,0.12891113892365458,0.12891113892365458
24,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3220448689,100,False,0,0,0,0.0,7.0,0.14,0.14,0.14
25,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3220448689,200,False,4,4,4,0.0,15.0,0.15,0.15,0.15
26,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3220448689,300,False,5,5,5,0.0,23.0,0.15666666666666668,0.15666666666666668,0.15666666666666668
27,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3220448689,400,False,7,7,7,0.0,31.0,0.15,0.15,0.15
28,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3220448689,500,False,7,7,7,0.0,38.0,0.15,0.15,0.15
29,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3220448689,600,False,7,7,7,0.0,46.0,0.14333333333333334,0.14333333333333334,0.14333333333333334
30,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3220448689,700,False,11,11,11,0.0,54.0,0.14,0.14,0.14
31,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,3220448689,799,False,16,16,16,0.0,62.0,0.14017521902377972,0.14017521902377972,0.14017521902377972
32,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,1171263063,100,False,3,3,3,0.0,8.0,0.13,0.13,0.13
33,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,1171263063,200,False,3,3,3,0.0,16.0,0.125,0.125,0.125
34,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,1171263063,300,False,8,8,8,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
35,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2449541944,1171263063,400,False,12,12,12,0.0,32.0,0.1225,0.1225,0.1225
