,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1814016657,100,False,7,7,7,0.0,8.0,0.13,0.13,0.13
1,0,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1814016657,200,False,7,7,7,0.0,15.0,0.155,0.155,0.155
2,0,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1814016657,300,False,10,10,10,0.0,23.0,0.15666666666666668,0.15666666666666668,0.15666666666666668
3,0,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1814016657,400,False,14,14,14,0.0,30.0,0.1525,0.1525,0.1525
4,0,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1814016657,500,False,18,18,18,0.0,38.0,0.148,0.148,0.148
5,0,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1814016657,600,False,20,20,20,0.0,46.0,0.14666666666666667,0.14666666666666667,0.14666666666666667
6,0,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1814016657,700,False,21,21,21,0.0,54.0,0.14714285714285713,0.14714285714285713,0.14714285714285713
7,0,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1814016657,799,False,26,26,26,0.0,62.0,0.14643304130162704,0.14643304130162704,0.14643304130162704
8,1,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1861984500,100,False,2,2,2,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1861984500,200,False,4,4,4,0.0,16.0,0.125,0.125,0.125
10,1,../environments/smooth.9.csv,dist_only,1,-2,0,0,0,0,1,1,1201798311,1861984500,300,False,6,6,6,0.0,24.0,0.11333333333333333,0.11333333333333333,0.11333333333333333
