,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3334515826,100,False,1,1,1,0.0,8.0,0.12,0.12,0.12
1,0,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3334515826,200,False,2,2,2,0.0,16.0,0.12,0.12,0.12
2,0,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3334515826,300,False,4,4,4,0.0,24.0,0.11333333333333333,0.11333333333333333,0.11333333333333333
3,0,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3334515826,400,False,8,8,8,0.0,31.0,0.13,0.13,0.13
4,0,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3334515826,500,False,8,8,8,0.0,39.0,0.142,0.142,0.142
5,0,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3334515826,600,False,8,8,8,0.0,47.0,0.13666666666666666,0.13666666666666666,0.13666666666666666
6,0,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3334515826,700,False,12,12,12,0.0,55.0,0.1357142857142857,0.1357142857142857,0.1357142857142857
7,0,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3334515826,799,False,14,14,14,0.0,62.0,0.1414267834793492,0.1414267834793492,0.1414267834793492
8,1,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,262994761,100,False,1,1,1,0.0,8.0,0.1,0.1,0.1
9,1,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,262994761,200,False,4,4,4,0.0,16.0,0.12,0.12,0.12
10,1,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,262994761,300,False,5,5,5,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
11,1,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,262994761,400,False,7,7,7,0.0,32.0,0.1225,0.1225,0.1225
12,1,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,262994761,500,False,7,7,7,0.0,40.0,0.122,0.122,0.122
13,1,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,262994761,600,False,7,7,7,0.0,48.0,0.12166666666666667,0.12166666666666667,0.12166666666666667
14,1,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,262994761,700,False,9,9,9,0.0,56.0,0.12142857142857143,0.12142857142857143,0.12142857142857143
15,1,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,262994761,799,False,13,13,13,0.0,64.0,0.12015018773466833,0.12015018773466833,0.12015018773466833
16,2,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3602806192,100,False,0,0,0,0.0,8.0,0.11,0.11,0.11
17,2,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3602806192,200,False,2,2,2,0.0,15.0,0.145,0.145,0.145
18,2,../environments/smooth.17.csv,dist_only,1,-2,0,0,0,0,1,1,2271760180,3602806192,300,False,7,7,7,0.0,23.0,0.15666666666666668,0.15666666666666668,0.15666666666666668
