,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1579829505,100,False,5,5,5,0.0,8.0,0.13,0.13,0.13
1,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1579829505,200,False,8,8,8,0.0,16.0,0.125,0.125,0.125
2,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1579829505,300,False,8,8,8,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
3,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1579829505,400,False,11,11,11,0.0,31.0,0.13,0.13,0.13
4,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1579829505,500,False,13,13,13,0.0,39.0,0.142,0.142,0.142
5,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1579829505,600,False,18,18,18,0.0,47.0,0.13833333333333334,0.13833333333333334,0.13833333333333334
6,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1579829505,700,False,18,18,18,0.0,55.0,0.1357142857142857,0.1357142857142857,0.1357142857142857
7,0,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1579829505,799,False,19,19,19,0.0,63.0,0.13391739674593242,0.13391739674593242,0.13391739674593242
8,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,578496365,100,False,1,1,1,0.0,8.0,0.1,0.1,0.1
9,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,578496365,200,False,3,3,3,0.0,16.0,0.125,0.125,0.125
10,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,578496365,300,False,7,7,7,0.0,23.0,0.13,0.13,0.13
11,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,578496365,400,False,11,11,11,0.0,31.0,0.1375,0.1375,0.1375
12,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,578496365,500,False,16,16,16,0.0,39.0,0.14,0.14,0.14
13,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,578496365,600,False,20,20,20,0.0,47.0,0.135,0.135,0.135
14,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,578496365,700,False,22,22,22,0.0,55.0,0.13,0.13,0.13
15,1,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,578496365,799,False,22,22,22,0.0,63.0,0.13391739674593242,0.13391739674593242,0.13391739674593242
16,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,148839669,100,False,4,4,4,0.0,8.0,0.12,0.12,0.12
17,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,148839669,200,False,4,4,4,0.0,16.0,0.11,0.11,0.11
18,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,148839669,300,False,7,7,7,0.0,24.0,0.11,0.11,0.11
19,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,148839669,400,False,13,13,13,0.0,32.0,0.1225,0.1225,0.1225
20,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,148839669,500,False,20,20,20,0.0,40.0,0.122,0.122,0.122
21,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,148839669,600,False,24,24,24,0.0,48.0,0.11833333333333333,0.11833333333333333,0.11833333333333333
22,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,148839669,700,False,25,25,25,0.0,56.0,0.12142857142857143,0.12142857142857143,0.12142857142857143
23,2,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,148839669,799,False,27,27,27,0.0,64.0,0.11889862327909888,0.11889862327909888,0.11889862327909888
24,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3728522685,100,False,1,1,1,0.0,8.0,0.13,0.13,0.13
25,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3728522685,200,False,4,4,4,0.0,16.0,0.125,0.125,0.125
26,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3728522685,300,False,5,5,5,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
27,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3728522685,400,False,10,10,10,0.0,32.0,0.1175,0.1175,0.1175
28,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3728522685,500,False,13,13,13,0.0,40.0,0.118,0.118,0.118
29,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3728522685,600,False,14,14,14,0.0,48.0,0.12166666666666667,0.12166666666666667,0.12166666666666667
30,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3728522685,700,False,14,14,14,0.0,55.0,0.12428571428571429,0.12428571428571429,0.12428571428571429
31,3,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3728522685,799,False,16,16,16,0.0,63.0,0.13016270337922403,0.13016270337922403,0.13016270337922403
32,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1332624087,100,False,3,3,3,0.0,8.0,0.13,0.13,0.13
33,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1332624087,200,False,8,8,8,0.0,15.0,0.135,0.135,0.135
34,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1332624087,300,False,14,14,14,0.0,23.0,0.14,0.14,0.14
35,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1332624087,400,False,15,15,15,0.0,31.0,0.1375,0.1375,0.1375
36,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1332624087,500,False,20,20,20,0.0,39.0,0.144,0.144,0.144
37,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1332624087,600,False,20,20,20,0.0,46.0,0.14166666666666666,0.14166666666666666,0.14166666666666666
38,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1332624087,700,False,24,24,24,0.0,54.0,0.14,0.14,0.14
39,4,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1332624087,799,False,26,26,26,0.0,62.0,0.1414267834793492,0.1414267834793492,0.1414267834793492
40,5,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3117666024,100,False,0,0,0,0.0,8.0,0.12,0.12,0.12
41,5,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3117666024,200,False,3,3,3,0.0,16.0,0.115,0.115,0.115
42,5,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3117666024,300,False,3,3,3,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
43,5,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3117666024,400,False,5,5,5,0.0,31.0,0.13,0.13,0.13
44,5,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3117666024,500,False,8,8,8,0.0,39.0,0.128,0.128,0.128
45,5,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3117666024,600,False,9,9,9,0.0,47.0,0.13,0.13,0.13
46,5,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3117666024,700,False,11,11,11,0.0,55.0,0.13,0.13,0.13
47,5,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3117666024,799,False,14,14,14,0.0,63.0,0.13141426783479349,0.13141426783479349,0.13141426783479349
48,6,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3923048587,100,False,4,4,4,0.0,8.0,0.11,0.11,0.11
49,6,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3923048587,200,False,5,5,5,0.0,16.0,0.12,0.12,0.12
50,6,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3923048587,300,False,5,5,5,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
51,6,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3923048587,400,False,8,8,8,0.0,32.0,0.12,0.12,0.12
52,6,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3923048587,500,False,10,10,10,0.0,40.0,0.12,0.12,0.12
53,6,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3923048587,600,False,11,11,11,0.0,48.0,0.12166666666666667,0.12166666666666667,0.12166666666666667
54,6,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3923048587,700,False,13,13,13,0.0,55.0,0.12714285714285714,0.12714285714285714,0.12714285714285714
55,6,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,3923048587,799,False,15,15,15,0.0,63.0,0.1276595744680851,0.1276595744680851,0.1276595744680851
56,7,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,681747880,100,False,1,1,1,0.0,7.0,0.15,0.15,0.15
57,7,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,681747880,200,False,6,6,6,0.0,15.0,0.13,0.13,0.13
58,7,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,681747880,300,False,10,10,10,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
59,7,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,681747880,400,False,15,15,15,0.0,32.0,0.12,0.12,0.12
60,7,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,681747880,500,False,16,16,16,0.0,40.0,0.118,0.118,0.118
61,7,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,681747880,600,False,18,18,18,0.0,48.0,0.11666666666666667,0.11666666666666667,0.11666666666666667
62,7,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,681747880,700,False,18,18,18,0.0,56.0,0.11857142857142858,0.11857142857142858,0.11857142857142858
63,7,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,681747880,799,False,19,19,19,0.0,64.0,0.12015018773466833,0.12015018773466833,0.12015018773466833
64,8,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1925475741,100,False,1,1,1,0.0,7.0,0.15,0.15,0.15
65,8,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1925475741,200,False,5,5,5,0.0,15.0,0.145,0.145,0.145
66,8,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1925475741,300,False,9,9,9,0.0,23.0,0.13666666666666666,0.13666666666666666,0.13666666666666666
67,8,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1925475741,400,False,11,11,11,0.0,31.0,0.1375,0.1375,0.1375
68,8,../environments/smooth.19.csv,dist_only,1,-2,0,0,0,0,1,1,2494333050,1925475741,500,False,13,13,13,0.0,39.0,0.138,0.138,0.138
