,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,7424401,100,False,1,1,1,0.0,7.0,0.16,0.16,0.16
1,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,7424401,200,False,3,3,3,0.0,15.0,0.155,0.155,0.155
2,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,7424401,300,False,3,3,3,0.0,23.0,0.14666666666666667,0.14666666666666667,0.14666666666666667
3,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,7424401,400,False,9,9,9,0.0,31.0,0.14,0.14,0.14
4,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,7424401,500,False,10,10,10,0.0,39.0,0.134,0.134,0.134
5,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,7424401,600,False,12,12,12,0.0,47.0,0.13166666666666665,0.13166666666666665,0.13166666666666665
6,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,7424401,700,False,14,14,14,0.0,55.0,0.13142857142857142,0.13142857142857142,0.13142857142857142
7,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,7424401,799,False,15,15,15,0.0,63.0,0.13266583229036297,0.13266583229036297,0.13266583229036297
8,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,1302956159,100,False,4,4,4,0.0,7.0,0.14,0.14,0.14
9,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,1302956159,200,False,9,9,9,0.0,16.0,0.125,0.125,0.125
10,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,1302956159,300,False,9,9,9,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
11,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,2169388637,1302956159,400,False,9,9,9,0.0,32.0,0.12,0.12,0.12
