,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,3460967357,100,False,1,1,1,0.0,7.0,0.15,0.15,0.15
1,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,3460967357,200,False,2,2,2,0.0,15.0,0.135,0.135,0.135
2,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,3460967357,300,False,4,4,4,0.0,23.0,0.14333333333333334,0.14333333333333334,0.14333333333333334
3,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,3460967357,400,False,9,9,9,0.0,31.0,0.145,0.145,0.145
4,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,3460967357,500,False,16,16,16,0.0,39.0,0.14,0.14,0.14
5,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,3460967357,600,False,16,16,16,0.0,47.0,0.14,0.14,0.14
6,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,3460967357,700,False,18,18,18,0.0,55.0,0.13714285714285715,0.13714285714285715,0.13714285714285715
7,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,3460967357,799,False,18,18,18,0.0,62.0,0.13642052565707133,0.13642052565707133,0.13642052565707133
8,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,2998485882,100,False,3,3,3,0.0,7.0,0.19,0.19,0.19
9,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,2998485882,200,False,9,9,9,0.0,15.0,0.18,0.18,0.18
10,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,2998485882,300,False,12,12,12,0.0,23.0,0.15666666666666668,0.15666666666666668,0.15666666666666668
11,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,2998485882,400,False,13,13,13,0.0,31.0,0.1475,0.1475,0.1475
12,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,2998485882,500,False,13,13,13,0.0,39.0,0.138,0.138,0.138
13,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,2998485882,600,False,13,13,13,0.0,47.0,0.14,0.14,0.14
14,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,2998485882,700,False,13,13,13,0.0,54.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
15,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,2998485882,799,False,14,14,14,0.0,62.0,0.1439299123904881,0.1439299123904881,0.1439299123904881
16,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1461364854,100,False,0,0,0,0.0,7.0,0.18,0.18,0.18
17,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1461364854,200,False,0,0,0,0.0,15.0,0.165,0.165,0.165
18,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1461364854,300,False,1,1,1,0.0,23.0,0.15666666666666668,0.15666666666666668,0.15666666666666668
19,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1461364854,400,False,3,3,3,0.0,31.0,0.15,0.15,0.15
20,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1461364854,500,False,7,7,7,0.0,39.0,0.144,0.144,0.144
21,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1461364854,600,False,10,10,10,0.0,46.0,0.145,0.145,0.145
22,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1461364854,700,False,13,13,13,0.0,54.0,0.15142857142857144,0.15142857142857144,0.15142857142857144
23,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1461364854,799,False,18,18,18,0.0,62.0,0.1476846057571965,0.1476846057571965,0.1476846057571965
24,3,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,667779376,100,False,2,2,2,0.0,8.0,0.13,0.13,0.13
25,3,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,667779376,200,False,4,4,4,0.0,16.0,0.125,0.125,0.125
26,3,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,667779376,300,False,7,7,7,0.0,23.0,0.14333333333333334,0.14333333333333334,0.14333333333333334
27,3,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,667779376,400,False,11,11,11,0.0,31.0,0.1425,0.1425,0.1425
28,3,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,667779376,500,False,13,13,13,0.0,39.0,0.144,0.144,0.144
29,3,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,667779376,600,False,19,19,19,0.0,46.0,0.14166666666666666,0.14166666666666666,0.14166666666666666
30,3,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,667779376,700,False,23,23,23,0.0,54.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
31,3,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,667779376,799,False,26,26,26,0.0,62.0,0.1414267834793492,0.1414267834793492,0.1414267834793492
32,4,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1445662585,100,False,0,0,0,0.0,8.0,0.13,0.13,0.13
33,4,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1445662585,200,False,5,5,5,0.0,15.0,0.135,0.135,0.135
34,4,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1445662585,300,False,8,8,8,0.0,23.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
35,4,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1445662585,400,False,10,10,10,0.0,31.0,0.1325,0.1325,0.1325
36,4,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,2746317213,1445662585,500,False,10,10,10,0.0,39.0,0.134,0.134,0.134
