,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,2830792375,100,False,8,8,8,0.0,8.0,0.12,0.12,0.12
1,0,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,2830792375,200,False,13,13,13,0.0,16.0,0.125,0.125,0.125
2,0,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,2830792375,300,False,16,16,16,0.0,23.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
3,0,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,2830792375,400,False,20,20,20,0.0,31.0,0.1325,0.1325,0.1325
4,0,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,2830792375,500,False,26,26,26,0.0,39.0,0.136,0.136,0.136
5,0,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,2830792375,600,False,28,28,28,0.0,47.0,0.13166666666666665,0.13166666666666665,0.13166666666666665
6,0,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,2830792375,700,False,29,29,29,0.0,55.0,0.13142857142857142,0.13142857142857142,0.13142857142857142
7,0,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,2830792375,799,False,31,31,31,0.0,63.0,0.12891113892365458,0.12891113892365458,0.12891113892365458
8,1,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,4214089141,100,False,8,8,8,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,4214089141,200,False,14,14,14,0.0,16.0,0.125,0.125,0.125
10,1,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,4214089141,300,False,20,20,20,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
11,1,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,4214089141,400,False,23,23,23,0.0,31.0,0.1325,0.1325,0.1325
12,1,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,4214089141,500,False,24,24,24,0.0,39.0,0.14,0.14,0.14
13,1,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,4214089141,600,False,24,24,24,0.0,47.0,0.14,0.14,0.14
14,1,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,4214089141,700,False,28,28,28,0.0,55.0,0.13714285714285715,0.13714285714285715,0.13714285714285715
15,1,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,4214089141,799,False,29,29,29,0.0,62.0,0.14017521902377972,0.14017521902377972,0.14017521902377972
16,2,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3190348514,100,False,5,5,5,0.0,8.0,0.13,0.13,0.13
17,2,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3190348514,200,False,5,5,5,0.0,15.0,0.145,0.145,0.145
18,2,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3190348514,300,False,5,5,5,0.0,23.0,0.14333333333333334,0.14333333333333334,0.14333333333333334
19,2,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3190348514,400,False,5,5,5,0.0,31.0,0.1475,0.1475,0.1475
20,2,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3190348514,500,False,5,5,5,0.0,38.0,0.148,0.148,0.148
21,2,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3190348514,600,False,5,5,5,0.0,46.0,0.14666666666666667,0.14666666666666667,0.14666666666666667
22,2,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3190348514,700,False,5,5,5,0.0,54.0,0.14,0.14,0.14
23,2,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3190348514,799,False,7,7,7,0.0,62.0,0.1414267834793492,0.1414267834793492,0.1414267834793492
24,3,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1961664730,100,False,5,5,5,0.0,7.0,0.14,0.14,0.14
25,3,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1961664730,200,False,10,10,10,0.0,15.0,0.17,0.17,0.17
26,3,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1961664730,300,False,12,12,12,0.0,23.0,0.16,0.16,0.16
27,3,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1961664730,400,False,16,16,16,0.0,31.0,0.1475,0.1475,0.1475
28,3,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1961664730,500,False,19,19,19,0.0,38.0,0.148,0.148,0.148
29,3,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1961664730,600,False,24,24,24,0.0,46.0,0.14333333333333334,0.14333333333333334,0.14333333333333334
30,3,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1961664730,700,False,25,25,25,0.0,54.0,0.14142857142857143,0.14142857142857143,0.14142857142857143
31,3,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1961664730,799,False,25,25,25,0.0,62.0,0.14518147684605756,0.14518147684605756,0.14518147684605756
32,4,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1729021528,100,False,4,4,4,0.0,8.0,0.1,0.1,0.1
33,4,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1729021528,200,False,6,6,6,0.0,16.0,0.125,0.125,0.125
34,4,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1729021528,300,False,6,6,6,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
35,4,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1729021528,400,False,7,7,7,0.0,31.0,0.13,0.13,0.13
36,4,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1729021528,500,False,7,7,7,0.0,39.0,0.138,0.138,0.138
37,4,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1729021528,600,False,11,11,11,0.0,47.0,0.13666666666666666,0.13666666666666666,0.13666666666666666
38,4,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1729021528,700,False,15,15,15,0.0,54.0,0.14,0.14,0.14
39,4,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,1729021528,799,False,18,18,18,0.0,62.0,0.13642052565707133,0.13642052565707133,0.13642052565707133
40,5,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,428646561,100,False,7,7,7,0.0,8.0,0.13,0.13,0.13
41,5,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,428646561,200,False,9,9,9,0.0,15.0,0.135,0.135,0.135
42,5,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,428646561,300,False,9,9,9,0.0,23.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
43,5,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,428646561,400,False,13,13,13,0.0,31.0,0.1325,0.1325,0.1325
44,5,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,428646561,500,False,14,14,14,0.0,39.0,0.132,0.132,0.132
45,5,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,428646561,600,False,15,15,15,0.0,47.0,0.135,0.135,0.135
46,5,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,428646561,700,False,19,19,19,0.0,55.0,0.1357142857142857,0.1357142857142857,0.1357142857142857
47,5,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,428646561,799,False,24,24,24,0.0,63.0,0.13266583229036297,0.13266583229036297,0.13266583229036297
48,6,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3058230479,100,False,5,5,5,0.0,7.0,0.17,0.17,0.17
49,6,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3058230479,200,False,8,8,8,0.0,15.0,0.17,0.17,0.17
50,6,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3058230479,300,False,11,11,11,0.0,23.0,0.15666666666666668,0.15666666666666668,0.15666666666666668
51,6,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3058230479,400,False,12,12,12,0.0,31.0,0.15,0.15,0.15
52,6,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3058230479,500,False,12,12,12,0.0,38.0,0.148,0.148,0.148
53,6,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3058230479,600,False,13,13,13,0.0,46.0,0.15833333333333333,0.15833333333333333,0.15833333333333333
54,6,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3058230479,700,False,15,15,15,0.0,54.0,0.15285714285714286,0.15285714285714286,0.15285714285714286
55,6,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,3058230479,799,False,15,15,15,0.0,61.0,0.14893617021276595,0.14893617021276595,0.14893617021276595
56,7,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,448873172,100,False,3,3,3,0.0,8.0,0.13,0.13,0.13
57,7,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,448873172,200,False,5,5,5,0.0,16.0,0.125,0.125,0.125
58,7,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,448873172,300,False,8,8,8,0.0,23.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
59,7,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,448873172,400,False,10,10,10,0.0,31.0,0.125,0.125,0.125
60,7,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,448873172,500,False,10,10,10,0.0,39.0,0.126,0.126,0.126
61,7,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,448873172,600,False,13,13,13,0.0,47.0,0.13166666666666665,0.13166666666666665,0.13166666666666665
62,7,../environments/smooth.12.csv,dist_only,1,-2,0,0,0,0,1,1,1591528641,448873172,700,False,14,14,14,0.0,55.0,0.13142857142857142,0.13142857142857142,0.13142857142857142
