,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,2917820595,100,False,2,2,2,0.0,8.0,0.11,0.11,0.11
1,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,2917820595,200,False,2,2,2,0.0,16.0,0.125,0.125,0.125
2,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,2917820595,300,False,3,3,3,0.0,23.0,0.14,0.14,0.14
3,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,2917820595,400,False,4,4,4,0.0,31.0,0.1475,0.1475,0.1475
4,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,2917820595,500,False,5,5,5,0.0,38.0,0.146,0.146,0.146
5,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,2917820595,600,False,7,7,7,0.0,46.0,0.145,0.145,0.145
6,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,2917820595,700,False,10,10,10,0.0,54.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
7,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,2917820595,799,False,14,14,14,0.0,62.0,0.14267834793491865,0.14267834793491865,0.14267834793491865
8,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,106126055,100,False,0,0,0,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,106126055,200,False,1,1,1,0.0,16.0,0.12,0.12,0.12
10,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,106126055,300,False,3,3,3,0.0,23.0,0.13,0.13,0.13
11,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,106126055,400,False,5,5,5,0.0,31.0,0.135,0.135,0.135
12,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,106126055,500,False,6,6,6,0.0,39.0,0.134,0.134,0.134
13,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,106126055,600,False,8,8,8,0.0,47.0,0.14,0.14,0.14
14,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,106126055,700,False,8,8,8,0.0,55.0,0.1357142857142857,0.1357142857142857,0.1357142857142857
15,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,398115220,106126055,799,False,12,12,12,0.0,63.0,0.13141426783479349,0.13141426783479349,0.13141426783479349
