,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2535870938,100,False,0,0,0,0.0,8.0,0.11,0.11,0.11
1,0,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2535870938,200,False,0,0,0,0.0,15.0,0.13,0.13,0.13
2,0,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2535870938,300,False,0,0,0,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
3,0,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2535870938,400,False,2,2,2,0.0,32.0,0.1225,0.1225,0.1225
4,0,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2535870938,500,False,3,3,3,0.0,40.0,0.122,0.122,0.122
5,0,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2535870938,600,False,3,3,3,0.0,47.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
6,0,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2535870938,700,False,7,7,7,0.0,55.0,0.12857142857142856,0.12857142857142856,0.12857142857142856
7,0,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2535870938,799,False,7,7,7,0.0,63.0,0.12891113892365458,0.12891113892365458,0.12891113892365458
8,1,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,1250600339,100,False,1,1,1,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,1250600339,200,False,2,2,2,0.0,15.0,0.135,0.135,0.135
10,1,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,1250600339,300,False,10,10,10,0.0,23.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
11,1,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,1250600339,400,False,11,11,11,0.0,31.0,0.135,0.135,0.135
12,1,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,1250600339,500,False,12,12,12,0.0,39.0,0.132,0.132,0.132
13,1,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,1250600339,600,False,20,20,20,0.0,47.0,0.13833333333333334,0.13833333333333334,0.13833333333333334
14,1,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,1250600339,700,False,21,21,21,0.0,55.0,0.13428571428571429,0.13428571428571429,0.13428571428571429
15,1,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,1250600339,799,False,21,21,21,0.0,63.0,0.13266583229036297,0.13266583229036297,0.13266583229036297
16,2,../environments/smooth.15.csv,dist_only,1,-2,0,0,0,0,1,1,1603362544,2895821580,100,False,3,3,3,0.0,8.0,0.13,0.13,0.13
