,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2328372982,100,False,4,4,4,0.0,7.0,0.14,0.14,0.14
1,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2328372982,200,False,6,6,6,0.0,15.0,0.145,0.145,0.145
2,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2328372982,300,False,11,11,11,0.0,23.0,0.14,0.14,0.14
3,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2328372982,400,False,16,16,16,0.0,31.0,0.13,0.13,0.13
4,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2328372982,500,False,17,17,17,0.0,39.0,0.128,0.128,0.128
5,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2328372982,600,False,21,21,21,0.0,47.0,0.13166666666666665,0.13166666666666665,0.13166666666666665
6,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2328372982,700,False,23,23,23,0.0,55.0,0.13142857142857142,0.13142857142857142,0.13142857142857142
7,0,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2328372982,799,False,24,24,24,0.0,63.0,0.13016270337922403,0.13016270337922403,0.13016270337922403
8,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2215147137,100,False,2,2,2,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2215147137,200,False,6,6,6,0.0,15.0,0.135,0.135,0.135
10,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2215147137,300,False,7,7,7,0.0,23.0,0.14333333333333334,0.14333333333333334,0.14333333333333334
11,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2215147137,400,False,7,7,7,0.0,31.0,0.145,0.145,0.145
12,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2215147137,500,False,11,11,11,0.0,38.0,0.154,0.154,0.154
13,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2215147137,600,False,16,16,16,0.0,46.0,0.15,0.15,0.15
14,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2215147137,700,False,16,16,16,0.0,54.0,0.14714285714285713,0.14714285714285713,0.14714285714285713
15,1,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,2215147137,799,False,17,17,17,0.0,62.0,0.1476846057571965,0.1476846057571965,0.1476846057571965
16,2,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,3997371995,100,False,4,4,4,0.0,8.0,0.12,0.12,0.12
17,2,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,3997371995,200,False,7,7,7,0.0,16.0,0.125,0.125,0.125
18,2,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,3997371995,300,False,8,8,8,0.0,23.0,0.13,0.13,0.13
19,2,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,3997371995,400,False,11,11,11,0.0,31.0,0.13,0.13,0.13
20,2,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,3997371995,500,False,12,12,12,0.0,39.0,0.134,0.134,0.134
21,2,../environments/smooth.5.csv,dist_only,1,-2,0,0,0,0,1,1,590463589,3997371995,600,False,15,15,15,0.0,47.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
