,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3156052343,100,False,2,2,2,0.0,8.0,0.13,0.13,0.13
1,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3156052343,200,False,4,4,4,0.0,15.0,0.135,0.135,0.135
2,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3156052343,300,False,4,4,4,0.0,23.0,0.13666666666666666,0.13666666666666666,0.13666666666666666
3,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3156052343,400,False,4,4,4,0.0,31.0,0.14,0.14,0.14
4,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3156052343,500,False,6,6,6,0.0,39.0,0.128,0.128,0.128
5,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3156052343,600,False,9,9,9,0.0,47.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
6,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3156052343,700,False,15,15,15,0.0,55.0,0.12285714285714286,0.12285714285714286,0.12285714285714286
7,0,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3156052343,799,False,15,15,15,0.0,63.0,0.1251564455569462,0.1251564455569462,0.1251564455569462
8,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3589675348,100,False,4,4,4,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3589675348,200,False,5,5,5,0.0,16.0,0.125,0.125,0.125
10,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3589675348,300,False,5,5,5,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
11,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3589675348,400,False,6,6,6,0.0,31.0,0.125,0.125,0.125
12,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3589675348,500,False,13,13,13,0.0,39.0,0.126,0.126,0.126
13,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3589675348,600,False,16,16,16,0.0,47.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
14,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3589675348,700,False,16,16,16,0.0,55.0,0.12428571428571429,0.12428571428571429,0.12428571428571429
15,1,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3589675348,799,False,19,19,19,0.0,63.0,0.12265331664580725,0.12265331664580725,0.12265331664580725
16,2,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,1283978090,100,False,3,3,3,0.0,8.0,0.13,0.13,0.13
17,2,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,1283978090,200,False,6,6,6,0.0,16.0,0.125,0.125,0.125
18,2,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,1283978090,300,False,8,8,8,0.0,23.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
19,2,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,1283978090,400,False,11,11,11,0.0,31.0,0.125,0.125,0.125
20,2,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,1283978090,500,False,18,18,18,0.0,39.0,0.132,0.132,0.132
21,2,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,1283978090,600,False,19,19,19,0.0,47.0,0.13666666666666666,0.13666666666666666,0.13666666666666666
22,2,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,1283978090,700,False,19,19,19,0.0,55.0,0.13714285714285715,0.13714285714285715,0.13714285714285715
23,2,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,1283978090,799,False,19,19,19,0.0,63.0,0.13391739674593242,0.13391739674593242,0.13391739674593242
24,3,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,28617068,100,False,0,0,0,0.0,8.0,0.12,0.12,0.12
25,3,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,28617068,200,False,2,2,2,0.0,16.0,0.125,0.125,0.125
26,3,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,28617068,300,False,2,2,2,0.0,23.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
27,3,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,28617068,400,False,3,3,3,0.0,31.0,0.1275,0.1275,0.1275
28,3,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,28617068,500,False,6,6,6,0.0,39.0,0.128,0.128,0.128
29,3,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,28617068,600,False,9,9,9,0.0,47.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
30,3,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,28617068,700,False,9,9,9,0.0,55.0,0.12571428571428572,0.12571428571428572,0.12571428571428572
31,3,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,28617068,799,False,10,10,10,0.0,63.0,0.1251564455569462,0.1251564455569462,0.1251564455569462
32,4,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,4190512218,100,False,0,0,0,0.0,7.0,0.14,0.14,0.14
33,4,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,4190512218,200,False,0,0,0,0.0,15.0,0.13,0.13,0.13
34,4,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,4190512218,300,False,1,1,1,0.0,23.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
35,4,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,4190512218,400,False,7,7,7,0.0,31.0,0.1275,0.1275,0.1275
36,4,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,4190512218,500,False,7,7,7,0.0,39.0,0.134,0.134,0.134
37,4,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,4190512218,600,False,7,7,7,0.0,47.0,0.13666666666666666,0.13666666666666666,0.13666666666666666
38,4,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,4190512218,700,False,8,8,8,0.0,55.0,0.13142857142857142,0.13142857142857142,0.13142857142857142
39,4,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,4190512218,799,False,10,10,10,0.0,63.0,0.13141426783479349,0.13141426783479349,0.13141426783479349
40,5,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3122889036,100,False,1,1,1,0.0,8.0,0.13,0.13,0.13
41,5,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3122889036,200,False,2,2,2,0.0,16.0,0.125,0.125,0.125
42,5,../environments/smooth.6.csv,dist_only,1,-2,0,0,0,0,1,1,778526663,3122889036,300,False,4,4,4,0.0,23.0,0.14333333333333334,0.14333333333333334,0.14333333333333334
