,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1287620497,100,False,0,0,0,0.0,7.0,0.14,0.14,0.14
1,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1287620497,200,False,1,1,1,0.0,15.0,0.14,0.14,0.14
2,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1287620497,300,False,3,3,3,0.0,23.0,0.13,0.13,0.13
3,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1287620497,400,False,6,6,6,0.0,31.0,0.14,0.14,0.14
4,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1287620497,500,False,7,7,7,0.0,38.0,0.148,0.148,0.148
5,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1287620497,600,False,10,10,10,0.0,46.0,0.14166666666666666,0.14166666666666666,0.14166666666666666
6,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1287620497,700,False,12,12,12,0.0,54.0,0.14142857142857143,0.14142857142857143,0.14142857142857143
7,0,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1287620497,799,False,16,16,16,0.0,62.0,0.13892365456821026,0.13892365456821026,0.13892365456821026
8,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3076135122,100,False,1,1,1,0.0,7.0,0.17,0.17,0.17
9,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3076135122,200,False,3,3,3,0.0,15.0,0.135,0.135,0.135
10,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3076135122,300,False,7,7,7,0.0,23.0,0.13,0.13,0.13
11,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3076135122,400,False,8,8,8,0.0,31.0,0.125,0.125,0.125
12,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3076135122,500,False,10,10,10,0.0,39.0,0.128,0.128,0.128
13,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3076135122,600,False,14,14,14,0.0,47.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
14,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3076135122,700,False,16,16,16,0.0,55.0,0.1357142857142857,0.1357142857142857,0.1357142857142857
15,1,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3076135122,799,False,21,21,21,0.0,62.0,0.13516896120150187,0.13516896120150187,0.13516896120150187
16,2,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1976427422,100,False,2,2,2,0.0,8.0,0.12,0.12,0.12
17,2,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1976427422,200,False,4,4,4,0.0,16.0,0.12,0.12,0.12
18,2,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1976427422,300,False,6,6,6,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
19,2,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1976427422,400,False,8,8,8,0.0,31.0,0.13,0.13,0.13
20,2,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1976427422,500,False,8,8,8,0.0,39.0,0.13,0.13,0.13
21,2,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1976427422,600,False,10,10,10,0.0,47.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
22,2,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1976427422,700,False,13,13,13,0.0,55.0,0.13285714285714287,0.13285714285714287,0.13285714285714287
23,2,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,1976427422,799,False,15,15,15,0.0,63.0,0.13266583229036297,0.13266583229036297,0.13266583229036297
24,3,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2662635304,100,False,2,2,2,0.0,7.0,0.14,0.14,0.14
25,3,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2662635304,200,False,6,6,6,0.0,15.0,0.135,0.135,0.135
26,3,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2662635304,300,False,12,12,12,0.0,23.0,0.13,0.13,0.13
27,3,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2662635304,400,False,13,13,13,0.0,31.0,0.1325,0.1325,0.1325
28,3,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2662635304,500,False,14,14,14,0.0,39.0,0.134,0.134,0.134
29,3,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2662635304,600,False,15,15,15,0.0,47.0,0.13833333333333334,0.13833333333333334,0.13833333333333334
30,3,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2662635304,700,False,17,17,17,0.0,55.0,0.13428571428571429,0.13428571428571429,0.13428571428571429
31,3,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2662635304,799,False,22,22,22,0.0,63.0,0.13266583229036297,0.13266583229036297,0.13266583229036297
32,4,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2721138138,100,False,2,2,2,0.0,8.0,0.13,0.13,0.13
33,4,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2721138138,200,False,2,2,2,0.0,16.0,0.125,0.125,0.125
34,4,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2721138138,300,False,2,2,2,0.0,23.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
35,4,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2721138138,400,False,2,2,2,0.0,31.0,0.13,0.13,0.13
36,4,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2721138138,500,False,7,7,7,0.0,39.0,0.126,0.126,0.126
37,4,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2721138138,600,False,8,8,8,0.0,47.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
38,4,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2721138138,700,False,9,9,9,0.0,55.0,0.12285714285714286,0.12285714285714286,0.12285714285714286
39,4,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,2721138138,799,False,12,12,12,0.0,63.0,0.12265331664580725,0.12265331664580725,0.12265331664580725
40,5,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3439734602,100,False,3,3,3,0.0,7.0,0.15,0.15,0.15
41,5,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3439734602,200,False,6,6,6,0.0,15.0,0.14,0.14,0.14
42,5,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3439734602,300,False,7,7,7,0.0,24.0,0.12333333333333334,0.12333333333333334,0.12333333333333334
43,5,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3439734602,400,False,12,12,12,0.0,31.0,0.135,0.135,0.135
44,5,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3439734602,500,False,14,14,14,0.0,39.0,0.144,0.144,0.144
45,5,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3439734602,600,False,14,14,14,0.0,47.0,0.14,0.14,0.14
46,5,../environments/smooth.7.csv,dist_only,1,-2,0,0,0,0,1,1,901304238,3439734602,700,False,14,14,14,0.0,54.0,0.14,0.14,0.14
