,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2851854231,100,False,0,0,0,0.0,7.0,0.14,0.14,0.14
1,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2851854231,200,False,1,1,1,0.0,16.0,0.12,0.12,0.12
2,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2851854231,300,False,1,1,1,0.0,23.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
3,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2851854231,400,False,1,1,1,0.0,32.0,0.1225,0.1225,0.1225
4,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2851854231,500,False,1,1,1,0.0,39.0,0.124,0.124,0.124
5,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2851854231,600,False,4,4,4,0.0,47.0,0.125,0.125,0.125
6,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2851854231,700,False,7,7,7,0.0,55.0,0.12428571428571429,0.12428571428571429,0.12428571428571429
7,0,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2851854231,799,False,9,9,9,0.0,63.0,0.13016270337922403,0.13016270337922403,0.13016270337922403
8,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,708447352,100,False,2,2,2,0.0,8.0,0.11,0.11,0.11
9,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,708447352,200,False,4,4,4,0.0,16.0,0.125,0.125,0.125
10,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,708447352,300,False,4,4,4,0.0,23.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
11,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,708447352,400,False,4,4,4,0.0,31.0,0.13,0.13,0.13
12,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,708447352,500,False,5,5,5,0.0,39.0,0.13,0.13,0.13
13,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,708447352,600,False,5,5,5,0.0,47.0,0.13166666666666665,0.13166666666666665,0.13166666666666665
14,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,708447352,700,False,11,11,11,0.0,55.0,0.12714285714285714,0.12714285714285714,0.12714285714285714
15,1,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,708447352,799,False,14,14,14,0.0,62.0,0.13642052565707133,0.13642052565707133,0.13642052565707133
16,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2799022858,100,False,2,2,2,0.0,7.0,0.16,0.16,0.16
17,2,../environments/smooth.4.csv,dist_only,1,-2,0,0,0,0,1,1,4038782778,2799022858,200,False,5,5,5,0.0,15.0,0.14,0.14,0.14
