,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,801273111,100,False,0,0,0,0.0,8.0,0.13,0.13,0.13
1,0,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,801273111,200,False,3,3,3,0.0,15.0,0.13,0.13,0.13
2,0,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,801273111,300,False,3,3,3,0.0,23.0,0.14666666666666667,0.14666666666666667,0.14666666666666667
3,0,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,801273111,400,False,5,5,5,0.0,31.0,0.15,0.15,0.15
4,0,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,801273111,500,False,5,5,5,0.0,38.0,0.156,0.156,0.156
5,0,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,801273111,600,False,9,9,9,0.0,46.0,0.15833333333333333,0.15833333333333333,0.15833333333333333
6,0,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,801273111,700,False,10,10,10,0.0,54.0,0.14857142857142858,0.14857142857142858,0.14857142857142858
7,0,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,801273111,799,False,12,12,12,0.0,62.0,0.14267834793491865,0.14267834793491865,0.14267834793491865
8,1,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,2641029242,100,False,0,0,0,0.0,8.0,0.13,0.13,0.13
9,1,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,2641029242,200,False,2,2,2,0.0,16.0,0.11,0.11,0.11
10,1,../environments/smooth.18.csv,dist_only,1,-2,0,0,0,0,1,1,2404133351,2641029242,300,False,3,3,3,0.0,24.0,0.11666666666666667,0.11666666666666667,0.11666666666666667
