"Time since round start";"Player Name";"X-Position";"Z-Position";"X-Look";"Y-Look";"Z-Look";"Visible Players";
0.0;MPIB1;51.5;27.5;0.23283003270626068;0.0;0.9725174307823181;[];
0.0;MPIB4;33.5;8.5;0.37096109986305237;0.0;-0.9286484122276306;[];
0.0;MPIB2;27.5;59.5;0.09324542433023453;0.0;-0.995643138885498;[];
0.0;MPIB3;9.5;16.5;0.9996699094772339;0.0;-0.025691350921988487;[];
0.05;MPIB1;51.5;27.5;0.23283003270626068;0.0;0.9725174307823181;[];
0.05;MPIB4;33.5;8.5;0.37096109986305237;0.0;-0.9286484122276306;[];
0.05;MPIB2;27.5;59.5;0.09324542433023453;0.0;-0.995643138885498;[];
0.05;MPIB3;9.5;16.5;0.9996699094772339;0.0;-0.025691350921988487;[];
0.1;MPIB1;51.5;27.5;0.23283003270626068;0.0;0.9725174307823181;[];
0.1;MPIB4;33.5;8.5;0.37096109986305237;0.0;-0.9286484122276306;[];
0.1;MPIB2;27.5;59.5;0.09324542433023453;0.0;-0.995643138885498;[];
0.1;MPIB3;9.5;16.5;0.9996699094772339;0.0;-0.025691350921988487;[];
0.15;MPIB1;51.5;27.5;0.23283003270626068;0.0;0.9725174307823181;[];
0.15;MPIB4;33.5;8.5;0.37096109986305237;0.0;-0.9286484122276306;[];
0.15;MPIB2;27.5;59.5;0.09324542433023453;0.0;-0.995643138885498;[];
0.15;MPIB3;9.5;16.5;0.9996699094772339;0.0;-0.025691350921988487;[];
0.2;MPIB1;51.5;27.5;0.23283003270626068;0.0;0.9725174307823181;[];
0.2;MPIB4;33.5;8.5;0.37096109986305237;0.0;-0.9286484122276306;[];
0.2;MPIB2;27.5;59.5;0.09324542433023453;0.0;-0.995643138885498;[];
0.2;MPIB3;9.5;16.5;0.9996699094772339;0.0;-0.025691350921988487;[];
0.25;MPIB1;51.5;27.5;0.23283003270626068;0.0;0.9725174307823181;[];
0.25;MPIB4;33.5;8.5;0.37096109986305237;0.0;-0.9286484122276306;[];
0.25;MPIB2;27.5;59.5;0.09324542433023453;0.0;-0.995643138885498;[];
