"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
5.2;MPIB1;14.0;26.0;false;
5.55;MPIB2;32.0;32.0;true;
6.3;MPIB3;17.0;35.0;false;
9.25;MPIB1;14.0;23.0;false;
9.6;MPIB2;29.0;32.0;true;
10.25;MPIB3;20.0;32.0;false;
11.0;MPIB4;8.0;41.0;false;
12.45;MPIB2;32.0;29.0;false;
14.0;MPIB1;11.0;23.0;false;
14.1;MPIB3;23.0;29.0;false;
15.7;MPIB4;5.0;41.0;true;
16.5;MPIB2;29.0;29.0;false;
17.5;MPIB1;8.0;23.0;false;
18.1;MPIB3;26.0;26.0;false;
19.85;MPIB2;29.0;26.0;false;
21.4;MPIB1;8.0;26.0;false;
22.0;MPIB3;29.0;23.0;false;
23.7;MPIB4;2.0;41.0;true;
24.7;MPIB1;8.0;29.0;false;
25.3;MPIB2;29.0;17.0;false;
25.95;MPIB3;32.0;20.0;false;
27.8;MPIB4;2.0;44.0;false;
27.9;MPIB1;8.0;32.0;false;
29.05;MPIB2;26.0;17.0;true;
30.3;MPIB3;35.0;14.0;false;
31.8;MPIB4;2.0;47.0;false;
31.85;MPIB1;8.0;35.0;true;
35.1;MPIB1;8.0;38.0;true;
35.55;MPIB2;26.0;14.0;false;
35.65;MPIB3;41.0;17.0;false;
36.75;MPIB4;2.0;50.0;false;
38.3;MPIB1;8.0;41.0;false;
38.4;MPIB2;23.0;17.0;true;
40.05;MPIB3;47.0;20.0;false;
40.35;MPIB4;2.0;53.0;false;
42.0;MPIB1;8.0;44.0;false;
44.1;MPIB2;23.0;14.0;false;
44.15;MPIB4;2.0;56.0;false;
44.25;MPIB3;47.0;26.0;false;
47.5;MPIB2;23.0;20.0;true;
47.65;MPIB1;8.0;47.0;false;
47.9;MPIB4;2.0;59.0;false;
48.75;MPIB3;47.0;32.0;false;
51.0;MPIB2;26.0;20.0;true;
51.65;MPIB1;8.0;50.0;false;
52.1;MPIB4;5.0;59.0;false;
53.4;MPIB3;47.0;38.0;false;
54.4;MPIB2;29.0;20.0;false;
54.85;MPIB1;8.0;53.0;true;
56.5;MPIB4;8.0;59.0;false;
57.5;MPIB3;47.0;44.0;true;
58.4;MPIB1;8.0;56.0;false;
60.75;MPIB4;11.0;56.0;true;
61.05;MPIB3;47.0;47.0;false;
61.75;MPIB2;17.0;26.0;false;
61.85;MPIB1;8.0;59.0;false;
64.2;MPIB3;44.0;47.0;false;
64.7;MPIB2;20.0;26.0;false;
65.45;MPIB4;14.0;56.0;true;
65.65;MPIB1;5.0;59.0;false;
67.6;MPIB3;41.0;47.0;false;
68.25;MPIB2;17.0;32.0;true;
69.05;MPIB1;5.0;56.0;false;
69.75;MPIB4;17.0;56.0;false;
70.95;MPIB3;44.0;44.0;false;
71.75;MPIB2;14.0;32.0;true;
72.9;MPIB1;2.0;59.0;false;
73.6;MPIB4;20.0;56.0;false;
74.95;MPIB2;14.0;29.0;false;
75.55;MPIB3;47.0;41.0;true;
76.35;MPIB1;2.0;56.0;false;
77.45;MPIB4;23.0;56.0;false;
78.95;MPIB2;14.0;35.0;true;
79.25;MPIB3;50.0;41.0;true;
80.05;MPIB1;2.0;53.0;false;
81.65;MPIB4;26.0;56.0;false;
82.0;MPIB2;17.0;35.0;false;
82.6;MPIB3;50.0;44.0;true;
84.1;MPIB1;2.0;50.0;false;
85.2;MPIB4;29.0;56.0;false;
85.4;MPIB2;14.0;38.0;false;
86.1;MPIB3;50.0;47.0;true;
89.1;MPIB4;32.0;53.0;false;
89.8;MPIB3;50.0;50.0;false;
90.0;MPIB2;20.0;35.0;false;
90.4;MPIB1;2.0;47.0;false;
93.15;MPIB1;2.0;44.0;false;
93.3;MPIB3;47.0;50.0;false;
93.4;MPIB4;35.0;53.0;false;
97.25;MPIB4;38.0;53.0;true;
97.45;MPIB3;53.0;47.0;true;
97.9;MPIB2;32.0;41.0;true;
98.25;MPIB1;2.0;41.0;true;
101.2;MPIB1;2.0;38.0;true;
101.55;MPIB4;41.0;53.0;true;
101.8;MPIB3;53.0;44.0;true;
102.1;MPIB2;32.0;44.0;true;
104.05;MPIB1;2.0;35.0;false;
105.2;MPIB3;53.0;50.0;false;
105.55;MPIB4;44.0;53.0;false;
105.6;MPIB2;35.0;44.0;true;
106.6;MPIB1;2.0;32.0;false;
108.65;MPIB2;35.0;41.0;true;
108.95;MPIB3;53.0;53.0;false;
109.15;MPIB4;47.0;53.0;false;
109.8;MPIB1;2.0;29.0;false;
112.8;MPIB1;2.0;26.0;false;
112.85;MPIB2;29.0;44.0;false;
113.0;MPIB3;50.0;53.0;false;
113.05;MPIB4;50.0;53.0;false;
115.45;MPIB1;2.0;23.0;false;
116.05;MPIB2;29.0;41.0;false;
116.7;MPIB3;47.0;53.0;false;
116.75;MPIB4;53.0;53.0;false;
118.0;MPIB1;2.0;20.0;true;
