"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.25;MPIB1;32.0;14.0;true;
3.35;MPIB3;59.0;8.0;true;
4.15;MPIB2;56.0;56.0;false;
4.6;MPIB4;53.0;35.0;false;
6.75;MPIB1;32.0;17.0;false;
7.6;MPIB3;59.0;11.0;true;
7.65;MPIB4;53.0;38.0;false;
8.45;MPIB2;53.0;53.0;false;
10.3;MPIB4;50.0;38.0;false;
11.35;MPIB3;56.0;11.0;false;
11.9;MPIB1;35.0;14.0;false;
13.0;MPIB2;47.0;53.0;true;
14.55;MPIB3;56.0;8.0;true;
15.45;MPIB1;35.0;11.0;true;
15.95;MPIB4;47.0;41.0;false;
16.8;MPIB2;47.0;56.0;true;
17.55;MPIB3;56.0;5.0;true;
18.95;MPIB4;44.0;41.0;false;
19.0;MPIB1;32.0;11.0;true;
20.1;MPIB2;44.0;56.0;true;
20.55;MPIB3;59.0;5.0;true;
21.6;MPIB4;44.0;44.0;false;
22.25;MPIB1;29.0;11.0;true;
23.8;MPIB2;47.0;59.0;true;
24.3;MPIB3;59.0;2.0;true;
24.3;MPIB4;41.0;44.0;false;
25.5;MPIB1;29.0;8.0;true;
27.25;MPIB2;44.0;59.0;true;
27.55;MPIB4;41.0;47.0;false;
28.95;MPIB1;32.0;8.0;true;
29.6;MPIB3;56.0;2.0;false;
30.2;MPIB4;38.0;47.0;false;
32.1;MPIB2;41.0;59.0;false;
32.25;MPIB1;35.0;8.0;true;
32.85;MPIB4;38.0;50.0;false;
32.9;MPIB3;53.0;2.0;false;
35.3;MPIB2;41.0;56.0;true;
35.55;MPIB1;38.0;8.0;true;
35.55;MPIB4;35.0;50.0;false;
35.8;MPIB3;53.0;5.0;false;
38.4;MPIB4;32.0;50.0;false;
39.2;MPIB2;41.0;53.0;false;
39.35;MPIB3;53.0;8.0;false;
39.9;MPIB1;38.0;5.0;true;
41.15;MPIB4;29.0;50.0;false;
42.5;MPIB3;53.0;11.0;false;
43.1;MPIB2;38.0;56.0;true;
43.4;MPIB1;35.0;5.0;true;
44.0;MPIB4;29.0;47.0;false;
45.65;MPIB3;50.0;11.0;false;
46.7;MPIB4;29.0;44.0;false;
46.75;MPIB1;32.0;5.0;true;
46.75;MPIB2;38.0;59.0;true;
49.2;MPIB3;50.0;8.0;false;
49.65;MPIB4;26.0;41.0;false;
50.1;MPIB1;29.0;5.0;true;
50.85;MPIB2;35.0;59.0;true;
52.4;MPIB4;26.0;38.0;false;
52.5;MPIB3;47.0;8.0;false;
53.4;MPIB1;26.0;5.0;false;
54.3;MPIB2;35.0;56.0;true;
55.45;MPIB4;26.0;35.0;false;
57.45;MPIB1;29.0;2.0;true;
57.55;MPIB3;47.0;11.0;true;
58.05;MPIB4;26.0;32.0;false;
58.5;MPIB2;35.0;53.0;true;
60.6;MPIB1;32.0;2.0;false;
60.6;MPIB4;26.0;29.0;false;
60.95;MPIB3;44.0;14.0;true;
62.25;MPIB2;32.0;53.0;false;
63.2;MPIB4;26.0;26.0;false;
63.9;MPIB1;35.0;2.0;false;
64.1;MPIB3;44.0;11.0;true;
65.55;MPIB2;32.0;56.0;true;
66.2;MPIB4;23.0;26.0;false;
67.25;MPIB1;38.0;2.0;false;
67.45;MPIB3;47.0;14.0;true;
69.0;MPIB4;20.0;26.0;false;
69.0;MPIB2;32.0;59.0;true;
70.85;MPIB3;47.0;17.0;false;
71.65;MPIB4;20.0;23.0;false;
72.65;MPIB2;29.0;56.0;false;
74.4;MPIB1;53.0;11.0;false;
74.9;MPIB4;17.0;23.0;false;
76.2;MPIB3;50.0;14.0;false;
76.2;MPIB2;29.0;59.0;true;
77.5;MPIB4;14.0;23.0;false;
77.8;MPIB1;56.0;14.0;false;
79.7;MPIB3;53.0;17.0;false;
80.05;MPIB4;11.0;23.0;true;
