"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
2.95;MPIB2;17.0;44.0;false;
3.1;MPIB1;32.0;8.0;false;
3.25;MPIB3;56.0;5.0;false;
5.75;MPIB2;17.0;41.0;false;
6.3;MPIB1;32.0;11.0;false;
6.6;MPIB3;56.0;8.0;false;
6.95;MPIB4;50.0;53.0;false;
8.35;MPIB2;17.0;38.0;false;
9.1;MPIB1;29.0;11.0;false;
10.7;MPIB4;50.0;50.0;false;
10.9;MPIB2;17.0;35.0;true;
11.85;MPIB1;26.0;11.0;false;
12.45;MPIB3;59.0;8.0;false;
13.5;MPIB2;17.0;32.0;true;
13.95;MPIB4;50.0;47.0;false;
14.55;MPIB1;23.0;11.0;false;
16.1;MPIB2;17.0;29.0;true;
16.1;MPIB3;53.0;11.0;false;
17.15;MPIB1;20.0;11.0;false;
17.7;MPIB4;47.0;44.0;false;
18.65;MPIB2;17.0;26.0;false;
19.55;MPIB3;56.0;11.0;false;
19.65;MPIB1;17.0;11.0;true;
21.25;MPIB2;17.0;23.0;false;
22.25;MPIB1;14.0;11.0;true;
22.45;MPIB4;44.0;38.0;false;
23.8;MPIB2;17.0;20.0;false;
24.15;MPIB3;50.0;5.0;false;
25.45;MPIB1;17.0;8.0;true;
26.35;MPIB2;17.0;17.0;false;
27.6;MPIB3;50.0;8.0;false;
28.3;MPIB1;14.0;8.0;true;
31.65;MPIB3;47.0;11.0;false;
32.15;MPIB1;11.0;11.0;true;
32.25;MPIB2;14.0;14.0;false;
35.3;MPIB2;14.0;17.0;false;
35.55;MPIB3;44.0;11.0;false;
36.05;MPIB4;20.0;20.0;false;
36.55;MPIB1;17.0;14.0;false;
38.15;MPIB2;14.0;20.0;false;
39.35;MPIB3;41.0;17.0;false;
40.0;MPIB4;20.0;17.0;false;
40.75;MPIB1;11.0;8.0;true;
41.35;MPIB2;14.0;23.0;false;
43.3;MPIB4;20.0;14.0;false;
43.95;MPIB1;8.0;8.0;false;
44.4;MPIB2;14.0;26.0;true;
44.9;MPIB3;44.0;29.0;true;
47.15;MPIB2;14.0;29.0;true;
47.15;MPIB1;8.0;11.0;false;
47.6;MPIB4;11.0;14.0;false;
48.3;MPIB3;44.0;32.0;true;
49.9;MPIB2;14.0;32.0;true;
51.0;MPIB1;8.0;14.0;false;
52.3;MPIB3;47.0;29.0;false;
52.45;MPIB2;14.0;35.0;true;
54.45;MPIB4;8.0;17.0;false;
55.15;MPIB2;14.0;38.0;false;
55.55;MPIB3;47.0;32.0;true;
56.25;MPIB1;14.0;5.0;true;
57.8;MPIB4;8.0;20.0;false;
57.85;MPIB2;14.0;41.0;false;
59.7;MPIB1;17.0;5.0;true;
60.6;MPIB2;14.0;44.0;false;
61.0;MPIB3;44.0;35.0;false;
61.5;MPIB4;11.0;20.0;false;
63.15;MPIB2;14.0;47.0;false;
63.3;MPIB1;17.0;2.0;false;
64.35;MPIB3;47.0;35.0;true;
65.95;MPIB2;17.0;47.0;false;
66.45;MPIB4;11.0;29.0;true;
67.3;MPIB1;20.0;8.0;false;
68.25;MPIB3;50.0;32.0;false;
68.8;MPIB2;20.0;47.0;false;
69.95;MPIB4;11.0;32.0;true;
71.35;MPIB2;23.0;47.0;false;
71.9;MPIB1;14.0;2.0;false;
72.55;MPIB3;50.0;35.0;true;
73.45;MPIB4;8.0;32.0;false;
74.2;MPIB2;26.0;47.0;false;
75.0;MPIB1;11.0;5.0;true;
76.6;MPIB3;47.0;38.0;true;
76.95;MPIB4;8.0;29.0;true;
77.2;MPIB2;29.0;47.0;false;
78.5;MPIB1;8.0;5.0;false;
80.1;MPIB3;50.0;38.0;false;
80.25;MPIB2;32.0;47.0;false;
80.55;MPIB4;5.0;29.0;false;
82.8;MPIB2;35.0;47.0;true;
83.9;MPIB1;5.0;5.0;false;
83.95;MPIB4;5.0;26.0;false;
85.75;MPIB2;38.0;47.0;false;
85.8;MPIB3;50.0;41.0;false;
87.4;MPIB4;8.0;26.0;true;
88.7;MPIB2;41.0;47.0;false;
89.1;MPIB3;47.0;41.0;true;
90.8;MPIB4;11.0;26.0;true;
91.8;MPIB1;23.0;26.0;false;
91.95;MPIB2;44.0;47.0;false;
92.9;MPIB3;44.0;41.0;false;
94.0;MPIB4;11.0;23.0;true;
94.8;MPIB1;26.0;26.0;false;
95.2;MPIB2;44.0;50.0;false;
97.15;MPIB3;41.0;38.0;false;
97.5;MPIB4;8.0;23.0;false;
97.9;MPIB1;29.0;26.0;false;
98.0;MPIB2;44.0;53.0;false;
100.9;MPIB2;47.0;53.0;false;
100.95;MPIB4;5.0;23.0;false;
101.0;MPIB1;32.0;26.0;true;
102.65;MPIB3;44.0;26.0;false;
103.7;MPIB2;47.0;56.0;false;
104.6;MPIB1;32.0;23.0;true;
106.05;MPIB3;47.0;26.0;false;
106.8;MPIB2;50.0;56.0;false;
107.35;MPIB4;23.0;23.0;false;
107.8;MPIB1;35.0;23.0;true;
109.0;MPIB3;50.0;26.0;false;
109.35;MPIB2;53.0;56.0;false;
110.85;MPIB1;35.0;26.0;true;
112.2;MPIB2;53.0;53.0;true;
112.2;MPIB4;26.0;23.0;false;
112.8;MPIB3;50.0;29.0;false;
114.4;MPIB1;35.0;29.0;true;
115.0;MPIB2;53.0;50.0;true;
116.4;MPIB4;32.0;29.0;false;
117.35;MPIB3;56.0;23.0;true;
117.85;MPIB2;53.0;47.0;false;
118.45;MPIB1;38.0;29.0;true;
119.75;MPIB4;29.0;29.0;false;
