"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.95;MPIB2;20.0;20.0;false;
4.3;MPIB1;29.0;20.0;true;
4.35;MPIB3;20.0;38.0;false;
4.45;MPIB4;47.0;8.0;false;
7.1;MPIB2;20.0;17.0;false;
7.55;MPIB1;26.0;20.0;false;
9.15;MPIB4;50.0;8.0;false;
10.4;MPIB2;17.0;17.0;false;
10.5;MPIB3;20.0;41.0;false;
11.75;MPIB1;35.0;23.0;false;
13.3;MPIB4;50.0;11.0;false;
13.9;MPIB3;20.0;44.0;false;
13.95;MPIB2;17.0;20.0;false;
14.95;MPIB1;35.0;20.0;false;
16.65;MPIB4;50.0;14.0;true;
17.1;MPIB3;20.0;47.0;false;
17.2;MPIB2;14.0;20.0;false;
18.55;MPIB1;32.0;20.0;false;
20.4;MPIB4;53.0;14.0;true;
20.45;MPIB2;14.0;23.0;false;
22.05;MPIB3;23.0;44.0;false;
22.45;MPIB1;35.0;14.0;true;
23.6;MPIB2;11.0;23.0;false;
24.15;MPIB4;53.0;17.0;false;
25.65;MPIB1;32.0;14.0;false;
25.95;MPIB3;26.0;44.0;false;
26.9;MPIB2;8.0;23.0;false;
27.75;MPIB4;56.0;17.0;false;
29.35;MPIB3;26.0;47.0;false;
30.5;MPIB2;11.0;20.0;false;
30.95;MPIB1;29.0;11.0;true;
31.4;MPIB4;56.0;14.0;false;
32.65;MPIB3;26.0;50.0;false;
34.05;MPIB2;8.0;20.0;false;
34.6;MPIB4;56.0;11.0;false;
35.6;MPIB1;29.0;8.0;false;
35.85;MPIB3;26.0;53.0;true;
37.6;MPIB2;8.0;17.0;true;
38.7;MPIB4;53.0;11.0;false;
39.1;MPIB3;26.0;56.0;true;
39.45;MPIB1;29.0;5.0;false;
41.45;MPIB2;11.0;17.0;false;
42.05;MPIB4;53.0;8.0;false;
42.45;MPIB3;26.0;59.0;true;
43.1;MPIB1;29.0;2.0;false;
45.05;MPIB2;5.0;17.0;false;
45.4;MPIB4;53.0;5.0;false;
46.1;MPIB3;23.0;59.0;false;
46.55;MPIB1;26.0;5.0;false;
48.25;MPIB2;5.0;14.0;false;
49.0;MPIB4;53.0;2.0;false;
49.35;MPIB3;20.0;59.0;true;
50.15;MPIB1;23.0;2.0;false;
51.65;MPIB2;8.0;14.0;false;
52.6;MPIB4;56.0;2.0;true;
52.65;MPIB3;17.0;59.0;false;
53.2;MPIB1;26.0;2.0;true;
55.95;MPIB3;14.0;59.0;true;
56.15;MPIB2;11.0;14.0;false;
56.2;MPIB4;59.0;2.0;false;
57.2;MPIB1;23.0;8.0;false;
59.2;MPIB3;11.0;59.0;false;
60.0;MPIB2;14.0;17.0;false;
60.3;MPIB4;59.0;5.0;false;
60.6;MPIB1;23.0;5.0;true;
62.45;MPIB3;8.0;59.0;true;
63.65;MPIB2;14.0;14.0;true;
63.95;MPIB1;20.0;5.0;false;
64.35;MPIB4;56.0;5.0;false;
66.4;MPIB3;5.0;56.0;false;
67.1;MPIB1;17.0;5.0;true;
67.6;MPIB2;11.0;11.0;false;
67.7;MPIB4;56.0;8.0;false;
70.25;MPIB3;5.0;59.0;false;
71.3;MPIB2;8.0;11.0;false;
71.45;MPIB4;59.0;11.0;false;
72.35;MPIB1;14.0;2.0;false;
74.1;MPIB3;2.0;59.0;false;
74.6;MPIB2;5.0;11.0;true;
74.7;MPIB4;59.0;8.0;false;
76.7;MPIB1;11.0;2.0;false;
77.6;MPIB3;2.0;56.0;true;
78.3;MPIB2;5.0;8.0;true;
78.9;MPIB4;59.0;14.0;false;
80.3;MPIB1;8.0;2.0;false;
81.6;MPIB2;2.0;8.0;false;
81.75;MPIB3;2.0;53.0;false;
84.3;MPIB4;50.0;17.0;false;
84.3;MPIB1;11.0;5.0;false;
85.2;MPIB2;2.0;5.0;false;
85.35;MPIB3;5.0;53.0;false;
87.55;MPIB1;11.0;8.0;true;
88.4;MPIB4;50.0;20.0;false;
88.8;MPIB3;5.0;50.0;false;
89.1;MPIB2;5.0;5.0;false;
91.95;MPIB1;14.0;11.0;false;
92.15;MPIB4;50.0;23.0;false;
92.45;MPIB3;5.0;47.0;false;
92.6;MPIB2;5.0;2.0;false;
95.75;MPIB3;5.0;44.0;true;
95.75;MPIB4;50.0;26.0;false;
96.2;MPIB1;20.0;14.0;false;
96.55;MPIB2;8.0;5.0;false;
99.35;MPIB3;8.0;44.0;false;
99.35;MPIB1;17.0;14.0;false;
99.4;MPIB4;50.0;29.0;false;
100.3;MPIB2;8.0;8.0;false;
102.45;MPIB1;20.0;11.0;false;
103.0;MPIB4;50.0;32.0;false;
103.05;MPIB3;8.0;41.0;false;
104.5;MPIB2;14.0;8.0;false;
105.65;MPIB1;17.0;11.0;false;
106.6;MPIB4;50.0;35.0;false;
106.7;MPIB3;8.0;38.0;false;
108.15;MPIB2;17.0;8.0;true;
108.9;MPIB1;20.0;8.0;true;
110.6;MPIB3;11.0;38.0;false;
111.5;MPIB4;50.0;38.0;false;
113.15;MPIB2;23.0;11.0;true;
113.15;MPIB1;23.0;14.0;false;
113.95;MPIB3;14.0;38.0;false;
114.75;MPIB4;50.0;41.0;true;
116.55;MPIB1;26.0;17.0;false;
116.8;MPIB2;26.0;11.0;false;
117.55;MPIB3;14.0;35.0;false;
118.15;MPIB4;50.0;44.0;true;
120.0;MPIB1;26.0;14.0;false;
