"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.6;MPIB4;23.0;8.0;false;
3.75;MPIB1;32.0;11.0;false;
3.9;MPIB2;2.0;17.0;false;
6.85;MPIB3;53.0;32.0;true;
7.05;MPIB4;20.0;8.0;false;
7.2;MPIB1;35.0;11.0;false;
7.9;MPIB2;5.0;17.0;true;
10.3;MPIB3;50.0;32.0;false;
10.4;MPIB1;35.0;14.0;false;
10.6;MPIB4;17.0;8.0;true;
11.4;MPIB2;5.0;14.0;false;
13.6;MPIB3;47.0;32.0;true;
13.9;MPIB1;38.0;14.0;false;
14.2;MPIB4;14.0;8.0;false;
15.05;MPIB2;8.0;17.0;false;
16.8;MPIB3;44.0;32.0;false;
17.5;MPIB4;11.0;8.0;false;
18.75;MPIB2;8.0;20.0;false;
19.9;MPIB1;41.0;17.0;false;
20.05;MPIB3;41.0;32.0;false;
21.15;MPIB4;11.0;11.0;false;
22.1;MPIB2;5.0;20.0;false;
23.3;MPIB1;38.0;17.0;false;
23.45;MPIB3;38.0;32.0;false;
25.25;MPIB4;14.0;5.0;false;
25.6;MPIB2;5.0;23.0;false;
26.75;MPIB1;38.0;20.0;true;
26.9;MPIB3;35.0;32.0;false;
28.65;MPIB4;14.0;2.0;false;
29.25;MPIB2;2.0;23.0;true;
30.15;MPIB3;32.0;32.0;false;
31.15;MPIB1;35.0;26.0;false;
32.45;MPIB4;11.0;5.0;false;
32.8;MPIB2;2.0;26.0;false;
33.4;MPIB3;29.0;32.0;false;
34.85;MPIB1;38.0;26.0;true;
35.8;MPIB4;8.0;5.0;true;
36.45;MPIB2;5.0;26.0;false;
36.7;MPIB3;26.0;32.0;false;
39.45;MPIB1;32.0;32.0;false;
39.65;MPIB4;8.0;2.0;false;
39.9;MPIB2;5.0;29.0;true;
40.0;MPIB3;23.0;32.0;false;
42.9;MPIB1;35.0;32.0;false;
43.4;MPIB2;2.0;29.0;false;
43.5;MPIB3;20.0;32.0;false;
43.6;MPIB4;5.0;2.0;false;
46.05;MPIB1;35.0;29.0;false;
47.25;MPIB2;8.0;29.0;true;
48.8;MPIB4;2.0;2.0;false;
49.25;MPIB1;32.0;29.0;false;
49.3;MPIB3;17.0;32.0;false;
50.8;MPIB2;8.0;32.0;false;
52.25;MPIB4;2.0;5.0;false;
52.7;MPIB3;14.0;32.0;true;
53.1;MPIB1;26.0;32.0;false;
54.85;MPIB2;11.0;29.0;false;
55.9;MPIB4;2.0;8.0;false;
55.95;MPIB3;11.0;32.0;false;
56.35;MPIB1;29.0;32.0;false;
58.45;MPIB2;8.0;26.0;false;
59.2;MPIB3;8.0;32.0;false;
59.7;MPIB4;2.0;11.0;false;
60.05;MPIB1;26.0;38.0;true;
62.05;MPIB2;11.0;26.0;true;
63.35;MPIB4;2.0;14.0;false;
63.8;MPIB3;11.0;26.0;true;
64.25;MPIB1;23.0;32.0;false;
65.8;MPIB2;14.0;26.0;false;
66.95;MPIB4;2.0;17.0;false;
67.55;MPIB3;14.0;23.0;false;
68.4;MPIB1;20.0;32.0;false;
69.7;MPIB2;11.0;23.0;false;
70.7;MPIB4;5.0;20.0;false;
71.65;MPIB3;17.0;23.0;false;
71.7;MPIB1;20.0;29.0;false;
73.4;MPIB2;14.0;23.0;false;
74.45;MPIB4;2.0;20.0;false;
75.4;MPIB1;17.0;29.0;false;
76.6;MPIB2;17.0;23.0;false;
77.7;MPIB3;20.0;23.0;false;
77.75;MPIB4;2.0;23.0;true;
79.75;MPIB1;20.0;26.0;false;
80.0;MPIB2;17.0;20.0;true;
81.0;MPIB4;2.0;26.0;false;
81.25;MPIB3;20.0;20.0;false;
83.3;MPIB1;14.0;26.0;false;
83.7;MPIB2;20.0;20.0;false;
84.45;MPIB3;20.0;17.0;true;
84.5;MPIB4;5.0;26.0;false;
87.05;MPIB1;17.0;26.0;false;
87.1;MPIB2;20.0;17.0;true;
87.7;MPIB3;20.0;14.0;false;
87.9;MPIB4;5.0;29.0;true;
90.35;MPIB1;17.0;23.0;false;
90.8;MPIB2;23.0;17.0;false;
90.95;MPIB3;20.0;11.0;false;
91.45;MPIB4;8.0;29.0;true;
93.65;MPIB1;20.0;20.0;false;
94.15;MPIB2;23.0;14.0;true;
94.6;MPIB3;23.0;11.0;false;
95.05;MPIB4;5.0;32.0;false;
96.9;MPIB1;17.0;20.0;true;
97.85;MPIB2;26.0;14.0;false;
98.15;MPIB3;26.0;11.0;false;
98.6;MPIB4;8.0;32.0;false;
101.35;MPIB1;23.0;20.0;false;
101.5;MPIB3;29.0;11.0;true;
101.55;MPIB2;29.0;14.0;false;
102.45;MPIB4;2.0;32.0;false;
104.55;MPIB1;26.0;17.0;true;
104.8;MPIB3;32.0;11.0;false;
105.25;MPIB2;29.0;11.0;true;
105.75;MPIB4;2.0;35.0;false;
108.35;MPIB3;35.0;11.0;false;
108.65;MPIB2;32.0;11.0;false;
108.95;MPIB1;32.0;17.0;false;
109.8;MPIB4;2.0;29.0;false;
111.3;MPIB3;38.0;11.0;false;
111.95;MPIB2;32.0;8.0;true;
112.15;MPIB1;35.0;20.0;false;
113.85;MPIB4;5.0;35.0;true;
114.55;MPIB3;41.0;11.0;false;
115.35;MPIB2;35.0;8.0;false;
115.9;MPIB1;35.0;23.0;false;
117.15;MPIB4;5.0;38.0;false;
118.2;MPIB3;41.0;8.0;false;
118.75;MPIB2;35.0;5.0;false;
