"Time since round start";"Player Name";"X-Position";"Z-Position";"X-Look";"Y-Look";"Z-Look";"Visible Players";
0.0;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.0;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.0;MPIB4;41.5;25.5;0.9085681438446045;0.0;0.41773661971092224;[];
0.0;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.05;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.05;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.05;MPIB4;41.5;25.5;0.9085681438446045;0.0;0.41773661971092224;[];
0.05;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.1;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.1;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.1;MPIB4;41.5;25.5;0.9085681438446045;0.0;0.41773661971092224;[];
0.1;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.15;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.15;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.15;MPIB4;41.5;25.5;0.9085681438446045;0.0;0.41773661971092224;[];
0.15;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.2;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.2;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.2;MPIB4;41.5;25.5;0.9085681438446045;0.0;0.41773661971092224;[];
0.2;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.25;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.25;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.25;MPIB4;41.5;25.5;0.9085681438446045;0.0;0.41773661971092224;[];
0.25;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.3;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.3;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.3;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.3;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.35;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.35;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.35;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.35;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.4;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.4;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.4;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.4;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.45;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.45;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.45;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.45;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.5;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.5;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.5;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.5;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.55;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.55;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.55;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.55;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.6;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.6;MPIB3;36.5;48.5;-0.2245233952999115;0.0;-0.9744687080383301;[];
0.6;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.6;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.65;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.65;MPIB3;36.5;48.5;-0.24232825636863708;-0.0025885896757245064;-0.9701906442642212;[];
0.65;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.65;MPIB2;46.5;60.5;0.8421759009361267;0.0;-0.5392029285430908;[];
0.7;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.7;MPIB3;36.5;48.5;-0.2626221179962158;-0.01303846761584282;-0.9648094177246094;[];
0.7;MPIB4;41.5;25.5;0.9096434116363525;0.0025885896757245064;0.41538190841674805;[];
0.7;MPIB2;46.5;60.5;0.7825400829315186;0.13049450516700745;-0.6087710857391357;[];
0.75;MPIB1;42.5;32.5;-0.7505319118499756;0.0;-0.6608341932296753;[];
0.75;MPIB3;36.5;48.5;-0.3000665307044983;-0.036615606397390366;-0.9532116651535034;[];
