"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
4.15;MPIB4;23.0;38.0;true;
4.2;MPIB3;53.0;35.0;false;
4.2;MPIB2;11.0;59.0;false;
4.9;MPIB1;50.0;29.0;true;
7.45;MPIB3;50.0;35.0;false;
7.8;MPIB2;8.0;59.0;false;
7.9;MPIB4;23.0;35.0;true;
8.45;MPIB1;50.0;32.0;false;
10.9;MPIB3;47.0;35.0;true;
11.25;MPIB2;11.0;56.0;false;
11.75;MPIB4;20.0;35.0;false;
13.15;MPIB1;50.0;26.0;true;
14.55;MPIB2;14.0;56.0;true;
15.25;MPIB4;20.0;32.0;false;
16.05;MPIB3;44.0;35.0;true;
16.7;MPIB1;47.0;26.0;false;
17.9;MPIB2;14.0;59.0;true;
19.1;MPIB4;23.0;32.0;true;
19.4;MPIB3;41.0;35.0;false;
20.0;MPIB1;47.0;29.0;false;
21.4;MPIB2;17.0;59.0;true;
22.5;MPIB3;38.0;35.0;false;
22.7;MPIB4;26.0;32.0;true;
24.65;MPIB2;17.0;56.0;true;
24.65;MPIB1;53.0;29.0;true;
26.4;MPIB4;23.0;29.0;true;
28.3;MPIB2;20.0;56.0;true;
28.55;MPIB1;53.0;26.0;true;
28.65;MPIB3;32.0;38.0;true;
29.95;MPIB4;26.0;29.0;false;
31.7;MPIB2;20.0;59.0;true;
31.95;MPIB3;29.0;38.0;true;
32.95;MPIB1;56.0;26.0;true;
34.0;MPIB4;26.0;26.0;false;
35.3;MPIB2;23.0;59.0;true;
36.15;MPIB3;26.0;38.0;true;
37.0;MPIB1;53.0;23.0;true;
38.2;MPIB4;23.0;26.0;false;
38.35;MPIB2;23.0;56.0;true;
40.85;MPIB1;56.0;23.0;true;
40.9;MPIB3;23.0;32.0;true;
41.75;MPIB2;23.0;53.0;true;
43.6;MPIB4;29.0;29.0;false;
45.0;MPIB1;50.0;23.0;true;
45.45;MPIB3;20.0;29.0;true;
45.7;MPIB2;26.0;53.0;true;
47.7;MPIB4;29.0;32.0;true;
48.75;MPIB2;26.0;56.0;true;
48.85;MPIB3;17.0;29.0;false;
49.05;MPIB1;50.0;20.0;false;
51.3;MPIB4;29.0;35.0;true;
51.95;MPIB3;14.0;29.0;false;
52.3;MPIB2;26.0;59.0;true;
52.75;MPIB1;47.0;23.0;false;
55.3;MPIB4;26.0;35.0;true;
56.65;MPIB1;47.0;20.0;false;
57.95;MPIB3;14.0;26.0;false;
58.9;MPIB2;29.0;56.0;false;
59.9;MPIB4;26.0;38.0;true;
60.85;MPIB1;53.0;20.0;false;
61.7;MPIB3;14.0;23.0;false;
63.2;MPIB4;29.0;38.0;true;
63.7;MPIB2;29.0;59.0;false;
64.1;MPIB1;56.0;20.0;false;
64.8;MPIB3;14.0;20.0;false;
67.2;MPIB4;32.0;38.0;true;
68.55;MPIB3;17.0;17.0;false;
68.55;MPIB2;29.0;53.0;false;
69.25;MPIB1;56.0;29.0;true;
71.05;MPIB4;29.0;41.0;true;
72.1;MPIB3;20.0;14.0;false;
72.7;MPIB2;26.0;50.0;true;
72.9;MPIB1;56.0;32.0;true;
74.85;MPIB4;32.0;41.0;true;
75.8;MPIB3;23.0;11.0;false;
76.4;MPIB2;23.0;50.0;true;
76.6;MPIB1;59.0;32.0;true;
78.35;MPIB4;35.0;41.0;false;
79.4;MPIB3;26.0;8.0;false;
80.0;MPIB1;59.0;29.0;true;
80.4;MPIB2;20.0;53.0;true;
82.1;MPIB4;35.0;38.0;false;
83.05;MPIB3;29.0;5.0;false;
83.25;MPIB1;59.0;26.0;true;
84.05;MPIB2;20.0;50.0;true;
86.3;MPIB4;32.0;35.0;true;
86.9;MPIB3;32.0;5.0;true;
87.3;MPIB1;59.0;23.0;true;
87.9;MPIB2;17.0;53.0;true;
89.9;MPIB4;32.0;32.0;false;
90.2;MPIB3;35.0;5.0;false;
91.35;MPIB1;59.0;20.0;false;
91.55;MPIB2;17.0;50.0;true;
93.4;MPIB4;35.0;32.0;false;
93.5;MPIB3;38.0;5.0;false;
96.35;MPIB2;14.0;53.0;true;
97.25;MPIB3;38.0;2.0;false;
98.75;MPIB1;53.0;32.0;true;
99.05;MPIB4;32.0;44.0;true;
100.05;MPIB2;14.0;50.0;true;
100.8;MPIB3;41.0;2.0;false;
102.3;MPIB1;53.0;35.0;false;
103.0;MPIB4;35.0;44.0;true;
104.1;MPIB3;44.0;2.0;false;
105.45;MPIB2;11.0;53.0;false;
105.75;MPIB1;50.0;35.0;false;
106.9;MPIB4;35.0;47.0;true;
107.45;MPIB3;47.0;2.0;false;
109.3;MPIB2;11.0;50.0;false;
109.9;MPIB1;47.0;32.0;false;
111.15;MPIB4;38.0;44.0;true;
113.75;MPIB2;14.0;47.0;true;
113.8;MPIB1;47.0;35.0;true;
114.15;MPIB3;53.0;2.0;false;
115.5;MPIB4;38.0;47.0;true;
117.6;MPIB2;17.0;47.0;true;
117.75;MPIB1;47.0;38.0;false;
117.85;MPIB3;56.0;2.0;false;
119.75;MPIB4;35.0;50.0;true;
