,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,1490372778,100,False,0,0,0,0.0,7.0,0.2,0.2,0.2
1,0,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,1490372778,200,False,3,3,3,0.0,14.0,0.185,0.185,0.185
2,0,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,1490372778,300,False,6,6,6,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
3,0,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,1490372778,400,False,8,8,8,0.0,29.0,0.185,0.185,0.185
4,0,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,1490372778,500,False,8,8,8,0.0,36.0,0.204,0.204,0.204
5,0,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,1490372778,599,False,10,10,10,0.0,43.0,0.2020033388981636,0.2020033388981636,0.2020033388981636
6,1,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,2690030966,100,False,1,1,1,0.0,7.0,0.24,0.24,0.24
7,1,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,2690030966,200,False,3,3,3,0.0,14.0,0.225,0.225,0.225
8,1,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,2690030966,300,False,6,6,6,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
9,1,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,2690030966,400,False,8,8,8,0.0,29.0,0.2025,0.2025,0.2025
10,1,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,2690030966,500,False,9,9,9,0.0,35.0,0.212,0.212,0.212
11,1,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,2690030966,599,False,9,9,9,0.0,43.0,0.19699499165275458,0.19699499165275458,0.19699499165275458
12,2,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,905525119,100,False,2,2,2,0.0,7.0,0.16,0.16,0.16
13,2,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,905525119,200,False,4,4,4,0.0,15.0,0.18,0.18,0.18
14,2,../environments/smooth.5.csv,dist_only,1,-1,1,1,0,0,1,1,625644691,905525119,300,False,7,7,7,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
