,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1323792975,100,False,1,1,1,0.0,7.0,0.21,0.21,0.21
1,0,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1323792975,200,False,4,4,4,0.0,14.0,0.185,0.185,0.185
2,0,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1323792975,300,False,6,6,6,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
3,0,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1323792975,400,False,11,11,11,0.0,29.0,0.2025,0.2025,0.2025
4,0,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1323792975,500,False,12,12,12,0.0,35.0,0.222,0.222,0.222
5,0,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1323792975,599,False,16,16,16,0.0,43.0,0.21035058430717862,0.21035058430717862,0.21035058430717862
6,1,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,54611170,100,False,1,1,1,0.0,7.0,0.24,0.24,0.24
7,1,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,54611170,200,False,1,1,1,0.0,14.0,0.235,0.235,0.235
8,1,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,54611170,300,False,4,4,4,0.0,21.0,0.2,0.2,0.2
9,1,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,54611170,400,False,6,6,6,0.0,28.0,0.2175,0.2175,0.2175
10,1,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,54611170,500,False,8,8,8,0.0,35.0,0.232,0.232,0.232
11,1,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,54611170,599,False,11,11,11,0.0,41.0,0.2370617696160267,0.2370617696160267,0.2370617696160267
12,2,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,4161741471,100,False,3,3,3,0.0,7.0,0.19,0.19,0.19
13,2,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,4161741471,200,False,8,8,8,0.0,15.0,0.165,0.165,0.165
14,2,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,4161741471,300,False,13,13,13,0.0,22.0,0.17666666666666667,0.17666666666666667,0.17666666666666667
15,2,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,4161741471,400,False,18,18,18,0.0,30.0,0.1775,0.1775,0.1775
16,2,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,4161741471,500,False,21,21,21,0.0,37.0,0.176,0.176,0.176
17,2,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,4161741471,599,False,21,21,21,0.0,44.0,0.17863105175292154,0.17863105175292154,0.17863105175292154
18,3,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3472604578,100,False,2,2,2,0.0,7.0,0.23,0.23,0.23
19,3,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3472604578,200,False,5,5,5,0.0,14.0,0.21,0.21,0.21
20,3,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3472604578,300,False,7,7,7,0.0,21.0,0.20666666666666667,0.20666666666666667,0.20666666666666667
21,3,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3472604578,400,False,11,11,11,0.0,29.0,0.2,0.2,0.2
22,3,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3472604578,500,False,12,12,12,0.0,36.0,0.198,0.198,0.198
23,3,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3472604578,599,False,12,12,12,0.0,43.0,0.19699499165275458,0.19699499165275458,0.19699499165275458
24,4,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1537691555,100,False,4,4,4,0.0,7.0,0.21,0.21,0.21
25,4,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1537691555,200,False,6,6,6,0.0,14.0,0.215,0.215,0.215
26,4,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1537691555,300,False,7,7,7,0.0,21.0,0.21333333333333335,0.21333333333333335,0.21333333333333335
27,4,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1537691555,400,False,7,7,7,0.0,29.0,0.19,0.19,0.19
28,4,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1537691555,500,False,11,11,11,0.0,37.0,0.18,0.18,0.18
29,4,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1537691555,599,False,14,14,14,0.0,44.0,0.19031719532554256,0.19031719532554256,0.19031719532554256
30,5,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3676474222,100,False,4,4,4,0.0,7.0,0.24,0.24,0.24
31,5,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3676474222,200,False,6,6,6,0.0,14.0,0.235,0.235,0.235
32,5,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3676474222,300,False,6,6,6,0.0,20.0,0.27,0.27,0.27
33,5,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3676474222,400,False,8,8,8,0.0,27.0,0.2575,0.2575,0.2575
34,5,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3676474222,500,False,11,11,11,0.0,34.0,0.234,0.234,0.234
35,5,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3676474222,599,False,13,13,13,0.0,42.0,0.2287145242070117,0.2287145242070117,0.2287145242070117
36,6,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1501439058,100,False,3,3,3,0.0,7.0,0.17,0.17,0.17
37,6,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1501439058,200,False,3,3,3,0.0,15.0,0.165,0.165,0.165
38,6,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1501439058,300,False,3,3,3,0.0,22.0,0.17,0.17,0.17
39,6,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1501439058,400,False,7,7,7,0.0,30.0,0.1725,0.1725,0.1725
40,6,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1501439058,500,False,7,7,7,0.0,37.0,0.17,0.17,0.17
41,6,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,1501439058,599,False,9,9,9,0.0,45.0,0.17529215358931552,0.17529215358931552,0.17529215358931552
42,7,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,111740489,100,False,0,0,0,0.0,7.0,0.18,0.18,0.18
43,7,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,111740489,200,False,1,1,1,0.0,14.0,0.235,0.235,0.235
44,7,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,111740489,300,False,4,4,4,0.0,21.0,0.23333333333333334,0.23333333333333334,0.23333333333333334
45,7,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,111740489,400,False,9,9,9,0.0,28.0,0.2125,0.2125,0.2125
46,7,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,111740489,500,False,12,12,12,0.0,36.0,0.21,0.21,0.21
47,7,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,111740489,599,False,16,16,16,0.0,43.0,0.1986644407345576,0.1986644407345576,0.1986644407345576
48,8,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,2599024230,100,False,0,0,0,0.0,7.0,0.17,0.17,0.17
49,8,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,2599024230,200,False,3,3,3,0.0,15.0,0.165,0.165,0.165
50,8,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,2599024230,300,False,5,5,5,0.0,22.0,0.17333333333333334,0.17333333333333334,0.17333333333333334
51,8,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,2599024230,400,False,11,11,11,0.0,30.0,0.17,0.17,0.17
52,8,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,2599024230,500,False,12,12,12,0.0,37.0,0.188,0.188,0.188
53,8,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,2599024230,599,False,13,13,13,0.0,44.0,0.19365609348914858,0.19365609348914858,0.19365609348914858
54,9,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3746655834,100,False,0,0,0,0.0,7.0,0.16,0.16,0.16
55,9,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3746655834,200,False,4,4,4,0.0,15.0,0.18,0.18,0.18
56,9,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3746655834,300,False,7,7,7,0.0,22.0,0.18,0.18,0.18
57,9,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3746655834,400,False,7,7,7,0.0,30.0,0.17,0.17,0.17
58,9,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3746655834,500,False,10,10,10,0.0,37.0,0.17,0.17,0.17
59,9,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,321236752,3746655834,599,False,13,13,13,0.0,45.0,0.1686143572621035,0.1686143572621035,0.1686143572621035
60,10,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,3289948109,1323792975,100,False,0,0,0,0.0,7.0,0.22,0.22,0.22
61,10,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,3289948109,1323792975,200,False,0,0,0,0.0,14.0,0.2,0.2,0.2
62,10,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,3289948109,1323792975,300,False,1,1,1,0.0,22.0,0.18666666666666668,0.18666666666666668,0.18666666666666668
63,10,../environments/smooth.3.csv,dist_only,1,-1,1,1,0,0,1,1,3289948109,1323792975,400,False,3,3,3,0.0,29.0,0.1975,0.1975,0.1975
