,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,1102552373,100,False,1,1,1,0.0,7.0,0.15,0.15,0.15
1,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,1102552373,200,False,3,3,3,0.0,15.0,0.165,0.165,0.165
2,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,1102552373,300,False,6,6,6,0.0,23.0,0.16,0.16,0.16
3,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,1102552373,400,False,6,6,6,0.0,30.0,0.16,0.16,0.16
4,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,1102552373,500,False,6,6,6,0.0,38.0,0.162,0.162,0.162
5,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,1102552373,599,False,9,9,9,0.0,45.0,0.1636060100166945,0.1636060100166945,0.1636060100166945
6,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,3650460258,100,False,0,0,0,0.0,7.0,0.18,0.18,0.18
7,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,3650460258,200,False,3,3,3,0.0,15.0,0.175,0.175,0.175
8,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,3650460258,300,False,4,4,4,0.0,22.0,0.19,0.19,0.19
9,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,3650460258,400,False,7,7,7,0.0,29.0,0.1975,0.1975,0.1975
10,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,3650460258,500,False,10,10,10,0.0,37.0,0.188,0.188,0.188
11,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,3650460258,599,False,14,14,14,0.0,44.0,0.18697829716193656,0.18697829716193656,0.18697829716193656
12,2,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,504057573,100,False,4,4,4,0.0,7.0,0.24,0.24,0.24
13,2,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,504057573,200,False,4,4,4,0.0,14.0,0.235,0.235,0.235
14,2,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,1112433019,504057573,300,False,4,4,4,0.0,20.0,0.25333333333333335,0.25333333333333335,0.25333333333333335
