,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3897666046,100,False,3,3,3,0.0,7.0,0.16,0.16,0.16
1,0,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3897666046,200,False,5,5,5,0.0,14.0,0.2,0.2,0.2
2,0,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3897666046,300,False,9,9,9,0.0,22.0,0.19,0.19,0.19
3,0,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3897666046,400,False,9,9,9,0.0,29.0,0.2,0.2,0.2
4,0,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3897666046,500,False,12,12,12,0.0,36.0,0.19,0.19,0.19
5,0,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3897666046,599,False,17,17,17,0.0,44.0,0.19198664440734559,0.19198664440734559,0.19198664440734559
6,1,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,434413101,100,False,3,3,3,0.0,7.0,0.15,0.15,0.15
7,1,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,434413101,200,False,7,7,7,0.0,15.0,0.17,0.17,0.17
8,1,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,434413101,300,False,11,11,11,0.0,22.0,0.17666666666666667,0.17666666666666667,0.17666666666666667
9,1,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,434413101,400,False,14,14,14,0.0,29.0,0.1975,0.1975,0.1975
10,1,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,434413101,500,False,14,14,14,0.0,36.0,0.192,0.192,0.192
11,1,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,434413101,599,False,16,16,16,0.0,44.0,0.18030050083472454,0.18030050083472454,0.18030050083472454
12,2,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,2751585645,100,False,2,2,2,0.0,7.0,0.15,0.15,0.15
13,2,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,2751585645,200,False,4,4,4,0.0,14.0,0.195,0.195,0.195
14,2,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,2751585645,300,False,8,8,8,0.0,21.0,0.20666666666666667,0.20666666666666667,0.20666666666666667
15,2,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,2751585645,400,False,11,11,11,0.0,28.0,0.22,0.22,0.22
16,2,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,2751585645,500,False,16,16,16,0.0,35.0,0.216,0.216,0.216
17,2,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,2751585645,599,False,18,18,18,0.0,42.0,0.2287145242070117,0.2287145242070117,0.2287145242070117
18,3,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3634862053,100,False,4,4,4,0.0,7.0,0.22,0.22,0.22
19,3,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3634862053,200,False,6,6,6,0.0,14.0,0.22,0.22,0.22
20,3,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3634862053,300,False,7,7,7,0.0,21.0,0.2,0.2,0.2
21,3,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3634862053,400,False,8,8,8,0.0,29.0,0.205,0.205,0.205
22,3,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3634862053,500,False,12,12,12,0.0,36.0,0.202,0.202,0.202
23,3,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3634862053,599,False,12,12,12,0.0,43.0,0.19699499165275458,0.19699499165275458,0.19699499165275458
24,4,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1310713874,100,False,2,2,2,0.0,7.0,0.24,0.24,0.24
25,4,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1310713874,200,False,3,3,3,0.0,14.0,0.235,0.235,0.235
26,4,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1310713874,300,False,6,6,6,0.0,21.0,0.22333333333333333,0.22333333333333333,0.22333333333333333
27,4,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1310713874,400,False,8,8,8,0.0,28.0,0.2275,0.2275,0.2275
28,4,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1310713874,500,False,10,10,10,0.0,35.0,0.224,0.224,0.224
29,4,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1310713874,599,False,12,12,12,0.0,43.0,0.20868113522537562,0.20868113522537562,0.20868113522537562
30,5,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,193397974,100,False,4,4,4,0.0,7.0,0.24,0.24,0.24
31,5,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,193397974,200,False,6,6,6,0.0,14.0,0.23,0.23,0.23
32,5,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,193397974,300,False,8,8,8,0.0,21.0,0.23333333333333334,0.23333333333333334,0.23333333333333334
33,5,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,193397974,400,False,8,8,8,0.0,28.0,0.215,0.215,0.215
34,5,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,193397974,500,False,10,10,10,0.0,35.0,0.224,0.224,0.224
35,5,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,193397974,599,False,11,11,11,0.0,42.0,0.21535893155258765,0.21535893155258765,0.21535893155258765
36,6,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3213932126,100,False,2,2,2,0.0,7.0,0.22,0.22,0.22
37,6,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3213932126,200,False,5,5,5,0.0,15.0,0.18,0.18,0.18
38,6,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3213932126,300,False,8,8,8,0.0,22.0,0.17666666666666667,0.17666666666666667,0.17666666666666667
39,6,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3213932126,400,False,12,12,12,0.0,30.0,0.1725,0.1725,0.1725
40,6,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3213932126,500,False,15,15,15,0.0,37.0,0.17,0.17,0.17
41,6,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,3213932126,599,False,17,17,17,0.0,45.0,0.17529215358931552,0.17529215358931552,0.17529215358931552
42,7,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,4147567637,100,False,1,1,1,0.0,7.0,0.19,0.19,0.19
43,7,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,4147567637,200,False,3,3,3,0.0,15.0,0.18,0.18,0.18
44,7,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,4147567637,300,False,3,3,3,0.0,22.0,0.18,0.18,0.18
45,7,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,4147567637,400,False,4,4,4,0.0,29.0,0.18,0.18,0.18
46,7,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,4147567637,500,False,7,7,7,0.0,37.0,0.186,0.186,0.186
47,7,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,4147567637,599,False,8,8,8,0.0,44.0,0.19031719532554256,0.19031719532554256,0.19031719532554256
48,8,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1087240451,100,False,2,2,2,0.0,7.0,0.21,0.21,0.21
49,8,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1087240451,200,False,4,4,4,0.0,15.0,0.18,0.18,0.18
50,8,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1087240451,300,False,5,5,5,0.0,22.0,0.17,0.17,0.17
51,8,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1087240451,400,False,7,7,7,0.0,30.0,0.1775,0.1775,0.1775
52,8,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1087240451,500,False,11,11,11,0.0,37.0,0.176,0.176,0.176
53,8,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1087240451,599,False,15,15,15,0.0,44.0,0.17863105175292154,0.17863105175292154,0.17863105175292154
54,9,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1737887424,100,False,2,2,2,0.0,7.0,0.17,0.17,0.17
55,9,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1737887424,200,False,4,4,4,0.0,15.0,0.18,0.18,0.18
56,9,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1737887424,300,False,10,10,10,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
57,9,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1737887424,400,False,12,12,12,0.0,28.0,0.2275,0.2275,0.2275
58,9,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1737887424,500,False,15,15,15,0.0,35.0,0.218,0.218,0.218
59,9,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,962869285,1737887424,599,False,17,17,17,0.0,42.0,0.21535893155258765,0.21535893155258765,0.21535893155258765
60,10,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3897666046,100,False,1,1,1,0.0,7.0,0.21,0.21,0.21
61,10,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3897666046,200,False,3,3,3,0.0,14.0,0.2,0.2,0.2
62,10,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3897666046,300,False,4,4,4,0.0,21.0,0.20666666666666667,0.20666666666666667,0.20666666666666667
63,10,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3897666046,400,False,10,10,10,0.0,29.0,0.195,0.195,0.195
64,10,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3897666046,500,False,13,13,13,0.0,36.0,0.19,0.19,0.19
65,10,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3897666046,599,False,14,14,14,0.0,44.0,0.18697829716193656,0.18697829716193656,0.18697829716193656
66,11,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,434413101,100,False,0,0,0,0.0,7.0,0.16,0.16,0.16
67,11,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,434413101,200,False,3,3,3,0.0,15.0,0.175,0.175,0.175
68,11,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,434413101,300,False,8,8,8,0.0,22.0,0.17333333333333334,0.17333333333333334,0.17333333333333334
69,11,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,434413101,400,False,10,10,10,0.0,29.0,0.1925,0.1925,0.1925
70,11,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,434413101,500,False,12,12,12,0.0,37.0,0.182,0.182,0.182
71,11,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,434413101,599,False,17,17,17,0.0,44.0,0.17696160267111852,0.17696160267111852,0.17696160267111852
72,12,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,2751585645,100,False,5,5,5,0.0,7.0,0.16,0.16,0.16
73,12,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,2751585645,200,False,7,7,7,0.0,15.0,0.175,0.175,0.175
74,12,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,2751585645,300,False,11,11,11,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
75,12,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,2751585645,400,False,11,11,11,0.0,29.0,0.205,0.205,0.205
76,12,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,2751585645,500,False,12,12,12,0.0,36.0,0.206,0.206,0.206
77,12,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,2751585645,599,False,14,14,14,0.0,42.0,0.21535893155258765,0.21535893155258765,0.21535893155258765
78,13,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3634862053,100,False,4,4,4,0.0,7.0,0.18,0.18,0.18
79,13,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3634862053,200,False,5,5,5,0.0,14.0,0.205,0.205,0.205
80,13,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3634862053,300,False,5,5,5,0.0,21.0,0.20333333333333334,0.20333333333333334,0.20333333333333334
81,13,../environments/smooth.8.csv,dist_only,1,-1,1,1,0,0,1,1,4061937861,3634862053,400,False,8,8,8,0.0,28.0,0.21,0.21,0.21
