,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3460967357,100,False,0,0,0,0.0,7.0,0.21,0.21,0.21
1,0,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3460967357,200,False,4,4,4,0.0,15.0,0.18,0.18,0.18
2,0,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3460967357,300,False,7,7,7,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
3,0,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3460967357,400,False,13,13,13,0.0,29.0,0.195,0.195,0.195
4,0,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3460967357,500,False,18,18,18,0.0,37.0,0.182,0.182,0.182
5,0,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3460967357,599,False,23,23,23,0.0,44.0,0.19365609348914858,0.19365609348914858,0.19365609348914858
6,1,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2998485882,100,False,2,2,2,0.0,6.0,0.3,0.3,0.3
7,1,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2998485882,200,False,4,4,4,0.0,13.0,0.255,0.255,0.255
8,1,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2998485882,300,False,9,9,9,0.0,21.0,0.23333333333333334,0.23333333333333334,0.23333333333333334
9,1,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2998485882,400,False,10,10,10,0.0,28.0,0.23,0.23,0.23
10,1,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2998485882,500,False,10,10,10,0.0,35.0,0.232,0.232,0.232
11,1,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2998485882,599,False,11,11,11,0.0,42.0,0.2303839732888147,0.2303839732888147,0.2303839732888147
12,2,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1461364854,100,False,0,0,0,0.0,6.0,0.35,0.35,0.35
13,2,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1461364854,200,False,0,0,0,0.0,13.0,0.29,0.29,0.29
14,2,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1461364854,300,False,2,2,2,0.0,20.0,0.24666666666666667,0.24666666666666667,0.24666666666666667
15,2,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1461364854,400,False,3,3,3,0.0,27.0,0.245,0.245,0.245
16,2,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1461364854,500,False,4,4,4,0.0,35.0,0.232,0.232,0.232
17,2,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1461364854,599,False,5,5,5,0.0,42.0,0.2303839732888147,0.2303839732888147,0.2303839732888147
18,3,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,667779376,100,False,0,0,0,0.0,7.0,0.19,0.19,0.19
19,3,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,667779376,200,False,5,5,5,0.0,15.0,0.17,0.17,0.17
20,3,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,667779376,300,False,5,5,5,0.0,22.0,0.17333333333333334,0.17333333333333334,0.17333333333333334
21,3,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,667779376,400,False,5,5,5,0.0,29.0,0.19,0.19,0.19
22,3,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,667779376,500,False,6,6,6,0.0,36.0,0.196,0.196,0.196
23,3,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,667779376,599,False,14,14,14,0.0,44.0,0.19365609348914858,0.19365609348914858,0.19365609348914858
24,4,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1445662585,100,False,1,1,1,0.0,7.0,0.21,0.21,0.21
25,4,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1445662585,200,False,5,5,5,0.0,14.0,0.215,0.215,0.215
26,4,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1445662585,300,False,6,6,6,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
27,4,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1445662585,400,False,10,10,10,0.0,29.0,0.205,0.205,0.205
28,4,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1445662585,500,False,13,13,13,0.0,36.0,0.202,0.202,0.202
29,4,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,1445662585,599,False,14,14,14,0.0,43.0,0.2036727879799666,0.2036727879799666,0.2036727879799666
30,5,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,398340369,100,False,1,1,1,0.0,7.0,0.22,0.22,0.22
31,5,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,398340369,200,False,3,3,3,0.0,14.0,0.205,0.205,0.205
32,5,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,398340369,300,False,3,3,3,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
33,5,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,398340369,400,False,3,3,3,0.0,29.0,0.19,0.19,0.19
34,5,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,398340369,500,False,3,3,3,0.0,37.0,0.184,0.184,0.184
35,5,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,398340369,599,False,10,10,10,0.0,45.0,0.17529215358931552,0.17529215358931552,0.17529215358931552
36,6,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,415393687,100,False,1,1,1,0.0,7.0,0.18,0.18,0.18
37,6,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,415393687,200,False,5,5,5,0.0,15.0,0.17,0.17,0.17
38,6,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,415393687,300,False,5,5,5,0.0,22.0,0.19,0.19,0.19
39,6,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,415393687,400,False,5,5,5,0.0,29.0,0.195,0.195,0.195
40,6,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,415393687,500,False,5,5,5,0.0,36.0,0.21,0.21,0.21
41,6,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,415393687,599,False,5,5,5,0.0,43.0,0.20701168614357263,0.20701168614357263,0.20701168614357263
42,7,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3639960595,100,False,0,0,0,0.0,7.0,0.21,0.21,0.21
43,7,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3639960595,200,False,6,6,6,0.0,14.0,0.185,0.185,0.185
44,7,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3639960595,300,False,10,10,10,0.0,22.0,0.18333333333333332,0.18333333333333332,0.18333333333333332
45,7,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3639960595,400,False,14,14,14,0.0,29.0,0.1925,0.1925,0.1925
46,7,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3639960595,500,False,20,20,20,0.0,37.0,0.18,0.18,0.18
47,7,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,3639960595,599,False,21,21,21,0.0,44.0,0.18697829716193656,0.18697829716193656,0.18697829716193656
48,8,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2592983555,100,False,2,2,2,0.0,7.0,0.23,0.23,0.23
49,8,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2592983555,200,False,4,4,4,0.0,13.0,0.24,0.24,0.24
50,8,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2592983555,300,False,4,4,4,0.0,21.0,0.23333333333333334,0.23333333333333334,0.23333333333333334
51,8,../environments/smooth.4.csv,dist_only,1,-1,1,1,0,0,1,1,2746317213,2592983555,400,False,10,10,10,0.0,28.0,0.2325,0.2325,0.2325
