,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1989259571,100,False,0,0,0,0.0,7.0,0.24,0.24,0.24
1,0,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1989259571,200,False,0,0,0,0.0,14.0,0.22,0.22,0.22
2,0,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1989259571,300,False,0,0,0,0.0,22.0,0.18666666666666668,0.18666666666666668,0.18666666666666668
3,0,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1989259571,400,False,1,1,1,0.0,28.0,0.2075,0.2075,0.2075
4,0,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1989259571,500,False,2,2,2,0.0,35.0,0.216,0.216,0.216
5,0,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1989259571,599,False,2,2,2,0.0,43.0,0.21202003338898165,0.21202003338898165,0.21202003338898165
6,1,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,259273420,100,False,0,0,0,0.0,6.0,0.25,0.25,0.25
7,1,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,259273420,200,False,4,4,4,0.0,14.0,0.22,0.22,0.22
8,1,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,259273420,300,False,9,9,9,0.0,21.0,0.21333333333333335,0.21333333333333335,0.21333333333333335
9,1,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,259273420,400,False,16,16,16,0.0,28.0,0.2075,0.2075,0.2075
10,1,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,259273420,500,False,19,19,19,0.0,36.0,0.204,0.204,0.204
11,1,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,259273420,599,False,19,19,19,0.0,44.0,0.19365609348914858,0.19365609348914858,0.19365609348914858
12,2,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,238736739,100,False,0,0,0,0.0,7.0,0.24,0.24,0.24
13,2,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,238736739,200,False,1,1,1,0.0,14.0,0.205,0.205,0.205
14,2,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,238736739,300,False,4,4,4,0.0,21.0,0.20333333333333334,0.20333333333333334,0.20333333333333334
15,2,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,238736739,400,False,9,9,9,0.0,29.0,0.19,0.19,0.19
16,2,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,238736739,500,False,10,10,10,0.0,37.0,0.18,0.18,0.18
17,2,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,238736739,599,False,11,11,11,0.0,44.0,0.18363939899833054,0.18363939899833054,0.18363939899833054
18,3,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1391082233,100,False,0,0,0,0.0,7.0,0.16,0.16,0.16
19,3,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1391082233,200,False,2,2,2,0.0,14.0,0.185,0.185,0.185
20,3,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1391082233,300,False,7,7,7,0.0,21.0,0.2,0.2,0.2
21,3,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1391082233,400,False,10,10,10,0.0,29.0,0.1875,0.1875,0.1875
22,3,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1391082233,500,False,11,11,11,0.0,36.0,0.21,0.21,0.21
23,3,../environments/smooth.15.csv,dist_only,1,-1,1,1,0,0,1,1,1875266763,1391082233,599,False,11,11,11,0.0,43.0,0.21035058430717862,0.21035058430717862,0.21035058430717862
