,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1579829505,100,False,4,4,4,0.0,7.0,0.2,0.2,0.2
1,0,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1579829505,200,False,4,4,4,0.0,15.0,0.18,0.18,0.18
2,0,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1579829505,300,False,5,5,5,0.0,22.0,0.18,0.18,0.18
3,0,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1579829505,400,False,6,6,6,0.0,29.0,0.18,0.18,0.18
4,0,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1579829505,500,False,11,11,11,0.0,37.0,0.188,0.188,0.188
5,0,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1579829505,599,False,11,11,11,0.0,44.0,0.19365609348914858,0.19365609348914858,0.19365609348914858
6,1,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,578496365,100,False,1,1,1,0.0,7.0,0.16,0.16,0.16
7,1,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,578496365,200,False,3,3,3,0.0,14.0,0.2,0.2,0.2
8,1,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,578496365,300,False,6,6,6,0.0,21.0,0.21,0.21,0.21
9,1,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,578496365,400,False,13,13,13,0.0,29.0,0.205,0.205,0.205
10,1,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,578496365,500,False,15,15,15,0.0,36.0,0.192,0.192,0.192
11,1,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,578496365,599,False,17,17,17,0.0,43.0,0.20534223706176963,0.20534223706176963,0.20534223706176963
12,2,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,148839669,100,False,4,4,4,0.0,7.0,0.19,0.19,0.19
13,2,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,148839669,200,False,6,6,6,0.0,15.0,0.165,0.165,0.165
14,2,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,148839669,300,False,7,7,7,0.0,23.0,0.16,0.16,0.16
15,2,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,148839669,400,False,12,12,12,0.0,30.0,0.1775,0.1775,0.1775
16,2,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,148839669,500,False,14,14,14,0.0,37.0,0.188,0.188,0.188
17,2,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,148839669,599,False,18,18,18,0.0,44.0,0.18530884808013356,0.18530884808013356,0.18530884808013356
18,3,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,3728522685,100,False,2,2,2,0.0,7.0,0.16,0.16,0.16
19,3,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,3728522685,200,False,6,6,6,0.0,15.0,0.175,0.175,0.175
20,3,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,3728522685,300,False,8,8,8,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
21,3,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,3728522685,400,False,13,13,13,0.0,29.0,0.19,0.19,0.19
22,3,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,3728522685,500,False,16,16,16,0.0,36.0,0.194,0.194,0.194
23,3,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,3728522685,599,False,21,21,21,0.0,43.0,0.19532554257095158,0.19532554257095158,0.19532554257095158
24,4,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1332624087,100,False,1,1,1,0.0,7.0,0.17,0.17,0.17
25,4,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1332624087,200,False,8,8,8,0.0,15.0,0.165,0.165,0.165
26,4,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1332624087,300,False,9,9,9,0.0,22.0,0.17666666666666667,0.17666666666666667,0.17666666666666667
27,4,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1332624087,400,False,10,10,10,0.0,30.0,0.1775,0.1775,0.1775
28,4,../environments/smooth.19.csv,dist_only,1,-1,1,1,0,0,1,1,2494333050,1332624087,500,False,12,12,12,0.0,36.0,0.206,0.206,0.206
