,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3327805323,100,False,2,2,2,0.0,7.0,0.23,0.23,0.23
1,0,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3327805323,200,False,8,8,8,0.0,15.0,0.18,0.18,0.18
2,0,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3327805323,300,False,9,9,9,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
3,0,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3327805323,400,False,9,9,9,0.0,29.0,0.2025,0.2025,0.2025
4,0,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3327805323,500,False,9,9,9,0.0,36.0,0.198,0.198,0.198
5,0,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3327805323,599,False,16,16,16,0.0,44.0,0.19365609348914858,0.19365609348914858,0.19365609348914858
6,1,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3179002887,100,False,2,2,2,0.0,7.0,0.24,0.24,0.24
7,1,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3179002887,200,False,2,2,2,0.0,14.0,0.205,0.205,0.205
8,1,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3179002887,300,False,8,8,8,0.0,21.0,0.21,0.21,0.21
9,1,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3179002887,400,False,10,10,10,0.0,29.0,0.205,0.205,0.205
10,1,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3179002887,500,False,14,14,14,0.0,36.0,0.198,0.198,0.198
11,1,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,3179002887,599,False,20,20,20,0.0,43.0,0.2036727879799666,0.2036727879799666,0.2036727879799666
12,2,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2824062139,100,False,2,2,2,0.0,7.0,0.15,0.15,0.15
13,2,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2824062139,200,False,3,3,3,0.0,15.0,0.18,0.18,0.18
14,2,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2824062139,300,False,6,6,6,0.0,22.0,0.19333333333333333,0.19333333333333333,0.19333333333333333
15,2,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2824062139,400,False,6,6,6,0.0,29.0,0.18,0.18,0.18
16,2,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2824062139,500,False,6,6,6,0.0,37.0,0.176,0.176,0.176
17,2,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2824062139,599,False,13,13,13,0.0,45.0,0.17529215358931552,0.17529215358931552,0.17529215358931552
18,3,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,4263636488,100,False,6,6,6,0.0,7.0,0.16,0.16,0.16
19,3,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,4263636488,200,False,7,7,7,0.0,14.0,0.19,0.19,0.19
20,3,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,4263636488,300,False,11,11,11,0.0,22.0,0.19333333333333333,0.19333333333333333,0.19333333333333333
21,3,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,4263636488,400,False,13,13,13,0.0,29.0,0.195,0.195,0.195
22,3,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,4263636488,500,False,17,17,17,0.0,37.0,0.188,0.188,0.188
23,3,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,4263636488,599,False,23,23,23,0.0,44.0,0.18864774624373956,0.18864774624373956,0.18864774624373956
24,4,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2760581988,100,False,3,3,3,0.0,6.0,0.28,0.28,0.28
25,4,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2760581988,200,False,4,4,4,0.0,14.0,0.235,0.235,0.235
26,4,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2760581988,300,False,9,9,9,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
27,4,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2760581988,400,False,9,9,9,0.0,29.0,0.1925,0.1925,0.1925
28,4,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2760581988,500,False,11,11,11,0.0,37.0,0.188,0.188,0.188
29,4,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2760581988,599,False,13,13,13,0.0,43.0,0.20534223706176963,0.20534223706176963,0.20534223706176963
30,5,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,1086364575,100,False,0,0,0,0.0,7.0,0.24,0.24,0.24
31,5,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,1086364575,200,False,4,4,4,0.0,14.0,0.205,0.205,0.205
32,5,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,1086364575,300,False,5,5,5,0.0,21.0,0.21,0.21,0.21
33,5,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,1086364575,400,False,7,7,7,0.0,28.0,0.215,0.215,0.215
34,5,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,1086364575,500,False,14,14,14,0.0,36.0,0.206,0.206,0.206
35,5,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,1086364575,599,False,16,16,16,0.0,43.0,0.21035058430717862,0.21035058430717862,0.21035058430717862
36,6,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2793078606,100,False,1,1,1,0.0,7.0,0.18,0.18,0.18
37,6,../environments/smooth.16.csv,dist_only,1,-1,1,1,0,0,1,1,2785274337,2793078606,200,False,3,3,3,0.0,14.0,0.22,0.22,0.22
