,simulation_number,env_file,agent_type,n_agents,dist_weight,in_view_weight,gp_weight,any_social_weight,success_social_weight,lengthscale,signalvariance,init_seed,policy_seed,step,final,max_reward,min_reward,tot_reward,tot_pairwise_dist,n_foraged_blocks,min_distance_traveled_prop,max_distance_traveled_prop,mean_distance_traveled_prop
0,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,1178380289,100,False,0,0,0,0.0,7.0,0.19,0.19,0.19
1,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,1178380289,200,False,3,3,3,0.0,15.0,0.17,0.17,0.17
2,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,1178380289,300,False,5,5,5,0.0,22.0,0.18,0.18,0.18
3,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,1178380289,400,False,9,9,9,0.0,30.0,0.1775,0.1775,0.1775
4,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,1178380289,500,False,11,11,11,0.0,37.0,0.178,0.178,0.178
5,0,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,1178380289,599,False,11,11,11,0.0,44.0,0.18196994991652754,0.18196994991652754,0.18196994991652754
6,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,3342087376,100,False,0,0,0,0.0,7.0,0.24,0.24,0.24
7,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,3342087376,200,False,4,4,4,0.0,14.0,0.215,0.215,0.215
8,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,3342087376,300,False,10,10,10,0.0,22.0,0.19666666666666666,0.19666666666666666,0.19666666666666666
9,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,3342087376,400,False,10,10,10,0.0,29.0,0.1825,0.1825,0.1825
10,1,../environments/smooth.9.csv,dist_only,1,-1,1,1,0,0,1,1,4202002117,3342087376,500,False,11,11,11,0.0,37.0,0.184,0.184,0.184
