"Time since round start";"Player Name";"X-Position";"Z-Position";"X-Look";"Y-Look";"Z-Look";"Visible Players";
0.0;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.0;MPIB1;34.5;60.5;0.952783465385437;0.0;-0.3036506474018097;[];
0.0;MPIB4;28.5;21.5;0.8180261850357056;0.0;-0.5751809477806091;[];
0.0;MPIB2;30.5;12.5;-0.37638571858406067;0.0;-0.9264630675315857;[];
0.05;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.05;MPIB1;34.5;60.5;0.952783465385437;0.0;-0.3036506474018097;[];
0.05;MPIB4;28.5;21.5;0.8180261850357056;0.0;-0.5751809477806091;[];
0.05;MPIB2;30.5;12.5;-0.37638571858406067;0.0;-0.9264630675315857;[];
0.1;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.1;MPIB1;34.5;60.5;0.952783465385437;0.0;-0.3036506474018097;[];
0.1;MPIB4;28.5;21.5;0.8180261850357056;0.0;-0.5751809477806091;[];
0.1;MPIB2;30.5;12.5;-0.37638571858406067;0.0;-0.9264630675315857;[];
0.15;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.15;MPIB1;34.5;60.5;0.9550600051879883;0.01303846761584282;-0.29612571001052856;[];
0.15;MPIB4;28.5;21.5;0.8180261850357056;0.0;-0.5751809477806091;[];
0.15;MPIB2;30.5;12.5;-0.37638571858406067;0.0;-0.9264630675315857;[];
0.2;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.2;MPIB1;34.5;60.5;0.9550600051879883;0.01303846761584282;-0.29612571001052856;[];
0.2;MPIB4;28.5;21.5;0.8180261850357056;0.0;-0.5751809477806091;[];
0.2;MPIB2;30.5;12.5;-0.37638571858406067;0.0;-0.9264630675315857;[];
0.25;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.25;MPIB1;34.5;60.5;0.9550600051879883;0.01303846761584282;-0.29612571001052856;[];
0.25;MPIB4;28.5;21.5;0.8180261850357056;0.0;-0.5751809477806091;[];
0.25;MPIB2;30.5;12.5;-0.3787826895713806;0.0;-0.9254856109619141;[];
0.3;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.3;MPIB1;34.5;60.5;0.9562938213348389;0.028758173808455467;-0.29098987579345703;[];
0.3;MPIB4;28.5;21.5;0.8180261850357056;0.0;-0.5751809477806091;[];
0.3;MPIB2;30.5;12.5;-0.3836575448513031;0.0;-0.923475444316864;[];
0.35;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.35;MPIB1;34.5;60.5;0.9562938213348389;0.028758173808455467;-0.29098987579345703;[];
0.35;MPIB4;28.5;21.5;0.8180261850357056;0.0;-0.5751809477806091;[];
0.35;MPIB2;30.5;12.5;-0.37387651205062866;-0.010450053960084915;-0.9274185299873352;[];
0.4;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.4;MPIB1;34.5;60.5;0.9562193751335144;0.03134559839963913;-0.2909672260284424;[];
0.4;MPIB4;28.5;21.5;0.8180232644081116;-0.0025885896757245064;-0.575178861618042;[];
0.4;MPIB2;30.5;12.5;-0.3641231060028076;-0.018310872837901115;-0.9311689138412476;[];
0.45;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.45;MPIB1;34.5;60.5;0.9562193751335144;0.03134559839963913;-0.2909672260284424;[];
0.45;MPIB4;28.5;21.5;0.8180232644081116;-0.0025885896757245064;-0.575178861618042;[];
0.45;MPIB2;30.5;12.5;-0.3641231060028076;-0.018310872837901115;-0.9311689138412476;[];
0.5;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.5;MPIB1;34.5;60.5;0.9562193751335144;0.03134559839963913;-0.2909672260284424;[];
0.5;MPIB4;28.5;21.5;0.8180232644081116;-0.0025885896757245064;-0.575178861618042;[];
0.5;MPIB2;30.5;12.5;-0.3641231060028076;-0.018310872837901115;-0.9311689138412476;[];
0.55;MPIB3;44.5;40.5;-0.6704927086830139;0.0;-0.7419161200523376;[];
0.55;MPIB1;34.5;60.5;0.9568884372711182;0.03393280878663063;-0.28846660256385803;[];
0.55;MPIB4;28.5;21.5;0.8180232644081116;-0.0025885896757245064;-0.575178861618042;[];
0.55;MPIB2;30.5;12.5;-0.3641231060028076;-0.018310872837901115;-0.9311689138412476;[];
0.6;MPIB3;44.43429172039032;40.427292227745056;-0.6704927086830139;0.0;-0.7419161200523376;[];
