"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.1;MPIB1;47.0;29.0;false;
3.8;MPIB2;14.0;53.0;false;
5.3;MPIB3;35.0;56.0;false;
5.8;MPIB1;47.0;32.0;false;
7.35;MPIB2;14.0;50.0;false;
7.45;MPIB4;38.0;44.0;true;
8.0;MPIB3;35.0;53.0;false;
8.75;MPIB1;44.0;35.0;false;
11.35;MPIB2;11.0;47.0;false;
12.05;MPIB3;41.0;50.0;true;
12.1;MPIB4;41.0;41.0;true;
12.4;MPIB1;38.0;35.0;true;
14.85;MPIB2;8.0;44.0;false;
15.2;MPIB1;35.0;35.0;true;
15.25;MPIB3;44.0;50.0;false;
16.15;MPIB4;44.0;41.0;true;
17.85;MPIB1;35.0;38.0;false;
18.1;MPIB3;44.0;47.0;false;
18.95;MPIB2;8.0;38.0;false;
20.3;MPIB4;44.0;44.0;false;
20.65;MPIB1;38.0;38.0;true;
20.75;MPIB3;41.0;47.0;true;
22.85;MPIB2;5.0;35.0;false;
23.3;MPIB1;38.0;41.0;true;
23.45;MPIB3;38.0;47.0;true;
24.65;MPIB4;38.0;41.0;true;
25.85;MPIB1;41.0;41.0;true;
26.35;MPIB3;38.0;50.0;true;
27.9;MPIB2;5.0;26.0;false;
28.45;MPIB1;41.0;44.0;false;
29.35;MPIB3;35.0;47.0;false;
31.1;MPIB4;38.0;38.0;true;
31.35;MPIB1;38.0;44.0;true;
31.45;MPIB2;5.0;23.0;false;
32.35;MPIB3;38.0;44.0;true;
34.05;MPIB1;35.0;44.0;false;
35.0;MPIB4;35.0;41.0;false;
35.3;MPIB3;35.0;44.0;false;
36.75;MPIB1;35.0;41.0;false;
36.8;MPIB2;14.0;20.0;false;
38.65;MPIB3;38.0;41.0;true;
39.7;MPIB1;32.0;41.0;false;
41.05;MPIB4;35.0;38.0;false;
41.25;MPIB2;20.0;17.0;true;
41.5;MPIB3;41.0;41.0;true;
42.75;MPIB1;32.0;38.0;false;
44.65;MPIB3;41.0;38.0;true;
44.75;MPIB2;23.0;17.0;false;
44.85;MPIB4;38.0;35.0;true;
45.4;MPIB1;32.0;35.0;false;
47.9;MPIB3;44.0;41.0;true;
48.4;MPIB2;20.0;14.0;false;
