"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
2.9375;MPIB3;20.0;41.0;true;
3.0625;MPIB2;32.0;44.0;false;
3.25;MPIB1;5.0;29.0;true;
3.5625;MPIB4;11.0;41.0;true;
6.4375;MPIB2;32.0;41.0;false;
7.0;MPIB4;14.0;38.0;false;
7.3125;MPIB1;5.0;26.0;true;
7.3125;MPIB3;20.0;50.0;false;
9.8125;MPIB1;5.0;23.0;false;
9.9375;MPIB4;11.0;35.0;false;
10.375;MPIB2;29.0;35.0;false;
11.3125;MPIB3;17.0;44.0;false;
12.5625;MPIB4;8.0;35.0;true;
12.8125;MPIB1;5.0;20.0;false;
14.3125;MPIB2;26.0;29.0;true;
15.3125;MPIB3;17.0;38.0;true;
15.5625;MPIB1;5.0;17.0;true;
15.875;MPIB4;11.0;32.0;false;
18.3125;MPIB2;29.0;26.0;false;
18.3125;MPIB1;5.0;14.0;false;
18.6875;MPIB4;14.0;29.0;true;
18.875;MPIB3;20.0;32.0;true;
21.0625;MPIB1;5.0;11.0;false;
21.75;MPIB4;17.0;26.0;true;
22.0625;MPIB3;20.0;29.0;false;
22.3125;MPIB2;32.0;20.0;false;
23.8125;MPIB1;5.0;8.0;false;
24.875;MPIB4;20.0;23.0;true;
25.1875;MPIB3;23.0;26.0;false;
25.6875;MPIB2;32.0;23.0;false;
26.625;MPIB1;5.0;5.0;false;
28.0;MPIB4;23.0;20.0;false;
28.5;MPIB3;23.0;23.0;false;
29.125;MPIB2;38.0;20.0;false;
29.1875;MPIB1;5.0;2.0;true;
31.4375;MPIB3;26.0;20.0;false;
32.25;MPIB4;17.0;20.0;true;
33.25;MPIB2;44.0;17.0;true;
33.3125;MPIB1;8.0;2.0;false;
34.375;MPIB3;29.0;17.0;false;
35.5625;MPIB4;14.0;17.0;false;
36.125;MPIB1;11.0;2.0;false;
37.5;MPIB3;26.0;17.0;true;
37.875;MPIB2;50.0;14.0;false;
38.6875;MPIB1;14.0;2.0;false;
39.625;MPIB4;20.0;17.0;true;
40.875;MPIB3;23.0;11.0;true;
41.25;MPIB1;17.0;2.0;false;
42.0625;MPIB2;56.0;11.0;false;
43.8125;MPIB1;20.0;2.0;false;
44.8125;MPIB3;26.0;5.0;false;
46.3125;MPIB2;53.0;5.0;false;
46.3125;MPIB1;23.0;2.0;false;
47.375;MPIB4;20.0;5.0;false;
47.5625;MPIB3;26.0;2.0;true;
50.0625;MPIB2;53.0;8.0;false;
52.0625;MPIB1;23.0;5.0;false;
52.1875;MPIB4;26.0;8.0;false;
53.375;MPIB3;29.0;8.0;false;
53.8125;MPIB2;47.0;11.0;false;
55.0625;MPIB1;23.0;8.0;false;
56.25;MPIB3;32.0;11.0;false;
56.5625;MPIB4;29.0;11.0;false;
58.3125;MPIB2;50.0;20.0;false;
59.3125;MPIB3;32.0;14.0;true;
62.625;MPIB1;32.0;26.0;false;
62.6875;MPIB2;53.0;26.0;false;
63.125;MPIB3;38.0;17.0;false;
63.25;MPIB4;35.0;17.0;false;
65.5;MPIB1;32.0;29.0;false;
66.4375;MPIB3;38.0;23.0;false;
66.5625;MPIB2;50.0;29.0;true;
66.8125;MPIB4;38.0;14.0;false;
68.25;MPIB1;32.0;32.0;true;
69.875;MPIB4;41.0;14.0;false;
70.5;MPIB2;47.0;35.0;false;
71.0625;MPIB1;35.0;32.0;false;
71.75;MPIB3;35.0;35.0;false;
74.4375;MPIB2;50.0;38.0;true;
74.6875;MPIB3;32.0;38.0;false;
75.625;MPIB1;38.0;32.0;false;
76.1875;MPIB4;47.0;14.0;true;
78.1875;MPIB1;41.0;32.0;false;
78.75;MPIB2;53.0;44.0;false;
79.1875;MPIB3;38.0;41.0;true;
79.25;MPIB4;50.0;17.0;false;
80.75;MPIB1;44.0;32.0;false;
82.75;MPIB4;53.0;17.0;false;
83.0625;MPIB2;56.0;50.0;true;
83.3125;MPIB1;47.0;32.0;false;
85.375;MPIB4;53.0;20.0;false;
85.8125;MPIB1;50.0;32.0;true;
86.0625;MPIB3;29.0;47.0;false;
86.9375;MPIB2;53.0;53.0;false;
88.0625;MPIB4;53.0;23.0;true;
88.6875;MPIB1;53.0;32.0;false;
89.5625;MPIB3;32.0;47.0;false;
91.0625;MPIB2;47.0;53.0;false;
91.125;MPIB4;56.0;26.0;false;
91.4375;MPIB1;56.0;32.0;false;
92.1875;MPIB3;32.0;50.0;true;
93.875;MPIB4;56.0;29.0;true;
94.3125;MPIB1;59.0;32.0;true;
95.0625;MPIB2;41.0;56.0;false;
96.3125;MPIB3;23.0;50.0;false;
97.0625;MPIB4;56.0;35.0;true;
97.3125;MPIB1;59.0;29.0;false;
98.75;MPIB2;41.0;53.0;false;
99.1875;MPIB3;23.0;53.0;true;
99.6875;MPIB4;56.0;38.0;true;
101.3125;MPIB1;59.0;26.0;true;
102.4375;MPIB4;56.0;41.0;false;
102.6875;MPIB2;44.0;47.0;true;
102.875;MPIB3;29.0;53.0;true;
104.1875;MPIB1;59.0;23.0;false;
105.3125;MPIB4;53.0;41.0;false;
106.125;MPIB2;44.0;44.0;true;
106.8125;MPIB3;35.0;56.0;false;
107.0625;MPIB1;59.0;20.0;false;
108.375;MPIB4;50.0;44.0;false;
109.8125;MPIB1;59.0;17.0;false;
110.0625;MPIB2;44.0;41.0;true;
111.0625;MPIB4;50.0;47.0;false;
112.6875;MPIB1;59.0;14.0;false;
113.0625;MPIB3;44.0;53.0;true;
113.625;MPIB4;50.0;50.0;false;
113.75;MPIB2;44.0;38.0;false;
115.5625;MPIB1;59.0;11.0;false;
116.3125;MPIB4;50.0;53.0;true;
116.9375;MPIB3;50.0;56.0;true;
117.0625;MPIB2;41.0;38.0;false;
118.1875;MPIB1;59.0;8.0;false;
119.375;MPIB4;53.0;56.0;false;
