"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.625;MPIB3;50.0;8.0;false;
4.0;MPIB4;53.0;41.0;true;
4.6875;MPIB2;23.0;14.0;false;
4.875;MPIB1;20.0;50.0;true;
6.28125;MPIB3;47.0;8.0;false;
7.5;MPIB4;53.0;44.0;false;
7.53125;MPIB2;26.0;17.0;false;
8.0;MPIB1;17.0;50.0;true;
9.1875;MPIB3;47.0;11.0;false;
10.59375;MPIB2;29.0;20.0;false;
10.625;MPIB4;56.0;44.0;true;
11.1875;MPIB1;17.0;47.0;true;
12.03125;MPIB3;50.0;11.0;false;
13.875;MPIB2;32.0;23.0;false;
13.9375;MPIB1;20.0;47.0;true;
14.03125;MPIB4;56.0;41.0;true;
14.875;MPIB3;50.0;14.0;false;
16.78125;MPIB1;20.0;44.0;true;
17.0;MPIB2;35.0;26.0;false;
17.375;MPIB4;59.0;41.0;true;
18.0;MPIB3;47.0;14.0;false;
19.34375;MPIB1;17.0;44.0;true;
20.1875;MPIB2;38.0;29.0;false;
21.0;MPIB4;59.0;44.0;true;
21.9375;MPIB1;14.0;44.0;false;
23.375;MPIB3;47.0;17.0;false;
24.09375;MPIB2;41.0;32.0;true;
24.28125;MPIB4;59.0;38.0;false;
24.5;MPIB1;14.0;47.0;false;
26.4375;MPIB3;47.0;20.0;true;
27.03125;MPIB1;14.0;50.0;false;
27.59375;MPIB4;56.0;38.0;false;
28.09375;MPIB2;41.0;35.0;true;
29.125;MPIB3;44.0;20.0;true;
29.59375;MPIB1;14.0;53.0;false;
31.03125;MPIB4;53.0;38.0;true;
31.28125;MPIB2;38.0;35.0;true;
32.0;MPIB3;44.0;23.0;true;
32.125;MPIB1;17.0;53.0;true;
34.0;MPIB2;38.0;32.0;true;
34.53125;MPIB4;50.0;38.0;true;
34.6875;MPIB1;20.0;53.0;false;
34.78125;MPIB3;47.0;23.0;true;
37.25;MPIB1;23.0;53.0;false;
37.75;MPIB3;50.0;23.0;true;
37.78125;MPIB2;44.0;32.0;true;
38.03125;MPIB4;50.0;41.0;true;
39.875;MPIB1;23.0;50.0;true;
40.6875;MPIB3;50.0;20.0;true;
41.0;MPIB2;44.0;35.0;true;
41.4375;MPIB4;50.0;44.0;false;
42.4375;MPIB1;23.0;47.0;true;
43.78125;MPIB3;50.0;17.0;false;
44.09375;MPIB2;44.0;38.0;false;
45.03125;MPIB1;23.0;44.0;true;
45.34375;MPIB4;56.0;47.0;true;
46.75;MPIB3;53.0;17.0;false;
47.1875;MPIB2;41.0;38.0;false;
47.59375;MPIB1;23.0;41.0;true;
48.625;MPIB4;59.0;47.0;true;
49.75;MPIB3;53.0;20.0;true;
50.125;MPIB2;38.0;38.0;false;
50.53125;MPIB1;20.0;41.0;true;
52.4375;MPIB3;53.0;23.0;true;
52.59375;MPIB4;59.0;50.0;true;
53.09375;MPIB1;17.0;41.0;true;
55.1875;MPIB3;56.0;23.0;false;
55.1875;MPIB2;41.0;29.0;false;
55.625;MPIB1;14.0;41.0;false;
55.9375;MPIB4;56.0;50.0;true;
57.84375;MPIB3;56.0;20.0;true;
58.34375;MPIB2;44.0;29.0;true;
59.03125;MPIB1;14.0;38.0;false;
59.09375;MPIB4;56.0;53.0;true;
61.03125;MPIB3;56.0;17.0;false;
61.59375;MPIB1;17.0;38.0;true;
61.625;MPIB2;47.0;32.0;true;
62.03125;MPIB4;59.0;53.0;false;
63.78125;MPIB3;59.0;17.0;false;
64.4375;MPIB2;47.0;29.0;true;
64.59375;MPIB1;20.0;38.0;true;
65.625;MPIB4;56.0;56.0;false;
66.4375;MPIB3;59.0;20.0;false;
67.125;MPIB1;23.0;38.0;false;
68.9375;MPIB2;47.0;26.0;true;
69.25;MPIB3;59.0;23.0;false;
69.78125;MPIB4;53.0;56.0;true;
70.25;MPIB1;26.0;41.0;true;
71.625;MPIB2;44.0;26.0;true;
72.75;MPIB3;53.0;26.0;false;
73.0;MPIB4;53.0;53.0;true;
73.5;MPIB1;26.0;44.0;true;
75.0;MPIB2;47.0;23.0;true;
75.53125;MPIB3;50.0;26.0;true;
76.03125;MPIB4;53.0;50.0;true;
76.03125;MPIB1;26.0;47.0;true;
78.6875;MPIB3;50.0;29.0;false;
79.0;MPIB2;50.0;23.0;true;
79.1875;MPIB1;26.0;50.0;true;
80.625;MPIB4;53.0;47.0;false;
81.4375;MPIB3;47.0;29.0;true;
82.25;MPIB1;29.0;50.0;true;
82.28125;MPIB2;44.0;23.0;true;
84.25;MPIB3;47.0;26.0;true;
