"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.125;MPIB3;5.0;44.0;false;
3.53125;MPIB4;32.0;14.0;true;
3.6875;MPIB2;47.0;5.0;false;
4.53125;MPIB1;8.0;5.0;false;
6.125;MPIB3;5.0;47.0;true;
7.4375;MPIB4;29.0;17.0;false;
7.59375;MPIB2;44.0;5.0;false;
8.1875;MPIB1;5.0;8.0;false;
8.9375;MPIB3;8.0;47.0;false;
10.125;MPIB2;41.0;5.0;false;
11.03125;MPIB4;32.0;17.0;false;
11.625;MPIB3;11.0;47.0;false;
11.625;MPIB1;8.0;14.0;false;
12.6875;MPIB2;38.0;5.0;false;
14.25;MPIB3;14.0;47.0;true;
14.28125;MPIB4;35.0;14.0;true;
14.6875;MPIB1;11.0;17.0;false;
15.25;MPIB2;35.0;5.0;true;
16.84375;MPIB3;14.0;50.0;false;
17.78125;MPIB2;32.0;5.0;false;
18.03125;MPIB1;11.0;23.0;false;
18.125;MPIB4;35.0;11.0;false;
19.5;MPIB3;17.0;50.0;false;
20.34375;MPIB2;29.0;5.0;false;
21.25;MPIB4;38.0;11.0;true;
21.9375;MPIB1;17.0;23.0;true;
22.125;MPIB3;20.0;50.0;false;
22.875;MPIB2;26.0;5.0;true;
24.53125;MPIB4;38.0;14.0;false;
24.75;MPIB1;17.0;20.0;false;
24.78125;MPIB3;23.0;50.0;true;
25.4375;MPIB2;23.0;5.0;false;
27.34375;MPIB1;20.0;20.0;false;
27.59375;MPIB4;41.0;14.0;false;
27.6875;MPIB3;23.0;47.0;false;
28.0;MPIB2;20.0;5.0;false;
30.53125;MPIB2;17.0;5.0;true;
30.75;MPIB3;26.0;47.0;true;
30.9375;MPIB4;41.0;11.0;true;
32.25;MPIB1;20.0;23.0;false;
33.09375;MPIB2;14.0;5.0;true;
33.5;MPIB3;29.0;47.0;false;
34.25;MPIB4;41.0;8.0;true;
35.625;MPIB2;11.0;5.0;false;
36.5;MPIB3;29.0;44.0;true;
37.78125;MPIB4;44.0;8.0;true;
37.9375;MPIB1;14.0;29.0;false;
38.34375;MPIB2;11.0;8.0;false;
39.375;MPIB3;32.0;44.0;false;
40.875;MPIB2;11.0;11.0;false;
41.1875;MPIB4;44.0;11.0;false;
41.25;MPIB1;20.0;32.0;false;
42.5;MPIB3;32.0;41.0;false;
43.4375;MPIB2;11.0;14.0;false;
44.09375;MPIB1;23.0;29.0;false;
45.09375;MPIB4;47.0;8.0;false;
45.375;MPIB3;35.0;41.0;false;
47.875;MPIB1;26.0;26.0;true;
47.9375;MPIB2;11.0;20.0;true;
48.375;MPIB3;35.0;38.0;false;
50.75;MPIB1;29.0;26.0;false;
51.25;MPIB3;38.0;38.0;false;
51.75;MPIB4;29.0;14.0;false;
52.53125;MPIB2;11.0;26.0;false;
53.75;MPIB1;29.0;23.0;true;
53.9375;MPIB3;38.0;41.0;false;
55.09375;MPIB2;11.0;29.0;true;
55.5;MPIB4;32.0;20.0;false;
56.625;MPIB3;41.0;41.0;true;
57.125;MPIB1;26.0;23.0;false;
57.625;MPIB2;11.0;32.0;true;
58.84375;MPIB4;35.0;20.0;false;
59.375;MPIB3;41.0;38.0;false;
60.03125;MPIB1;29.0;20.0;false;
60.1875;MPIB2;11.0;35.0;true;
62.125;MPIB3;44.0;38.0;true;
62.1875;MPIB4;35.0;23.0;true;
62.75;MPIB2;11.0;38.0;false;
62.75;MPIB1;32.0;23.0;false;
64.6875;MPIB3;47.0;38.0;false;
65.28125;MPIB2;11.0;41.0;false;
65.875;MPIB4;38.0;23.0;false;
66.28125;MPIB1;35.0;26.0;false;
67.6875;MPIB3;47.0;35.0;true;
67.84375;MPIB2;11.0;44.0;false;
69.03125;MPIB1;38.0;26.0;false;
70.4375;MPIB3;50.0;35.0;false;
70.75;MPIB2;8.0;44.0;true;
72.4375;MPIB4;41.0;26.0;true;
73.5;MPIB3;50.0;32.0;false;
73.625;MPIB2;8.0;41.0;true;
74.5;MPIB1;29.0;35.0;false;
75.84375;MPIB4;44.0;26.0;false;
76.1875;MPIB2;8.0;38.0;false;
76.25;MPIB3;53.0;32.0;false;
78.75;MPIB2;8.0;35.0;true;
78.75;MPIB1;26.0;35.0;false;
78.9375;MPIB3;53.0;29.0;false;
80.09375;MPIB4;44.0;23.0;true;
81.28125;MPIB2;8.0;32.0;false;
81.6875;MPIB3;56.0;29.0;false;
83.5;MPIB1;17.0;38.0;false;
83.625;MPIB4;41.0;23.0;true;
83.84375;MPIB2;8.0;29.0;false;
84.4375;MPIB3;59.0;29.0;false;
86.375;MPIB2;8.0;26.0;false;
86.9375;MPIB4;41.0;20.0;false;
87.0;MPIB1;14.0;38.0;false;
87.5;MPIB3;59.0;26.0;false;
90.03125;MPIB2;8.0;20.0;true;
90.34375;MPIB3;56.0;26.0;false;
90.53125;MPIB1;17.0;44.0;false;
92.125;MPIB4;32.0;26.0;false;
92.625;MPIB2;8.0;23.0;false;
93.09375;MPIB3;56.0;23.0;true;
95.78125;MPIB2;8.0;17.0;false;
95.84375;MPIB3;56.0;20.0;true;
98.625;MPIB3;56.0;17.0;false;
98.84375;MPIB2;5.0;17.0;false;
101.28125;MPIB1;23.0;14.0;false;
101.375;MPIB2;5.0;14.0;false;
101.4375;MPIB4;26.0;41.0;false;
101.6875;MPIB3;53.0;17.0;false;
104.125;MPIB1;23.0;11.0;false;
104.375;MPIB2;5.0;11.0;true;
104.78125;MPIB3;53.0;14.0;true;
106.9375;MPIB2;2.0;11.0;true;
106.9375;MPIB1;26.0;11.0;false;
107.78125;MPIB3;50.0;14.0;false;
107.9375;MPIB4;41.0;44.0;false;
109.78125;MPIB2;2.0;8.0;true;
109.875;MPIB1;29.0;11.0;false;
110.59375;MPIB3;50.0;11.0;true;
111.4375;MPIB4;44.0;44.0;false;
112.75;MPIB2;2.0;5.0;false;
113.625;MPIB3;53.0;11.0;true;
115.5;MPIB4;47.0;47.0;false;
115.53125;MPIB2;2.0;2.0;true;
116.375;MPIB3;53.0;8.0;false;
116.375;MPIB1;47.0;14.0;false;
118.09375;MPIB2;5.0;2.0;false;
119.0;MPIB4;50.0;50.0;true;
119.09375;MPIB3;56.0;8.0;false;
