"Time since round start";"Player Name";"X-Position";"Z-Position";"X-Look";"Y-Look";"Z-Look";"Visible Players";
0.0;MPIB2;36.5;38.5;0.6319683790206909;-0.13049450516700745;-0.7638520002365112;[MPIB1,MPIB3];
0.0;MPIB1;16.5;60.5;-0.7070379853248596;-0.4351666569709778;0.5573617815971375;[MPIB2,MPIB3,MPIB4];
0.0;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB1,MPIB2,MPIB3];
0.0;MPIB3;18.5;11.5;-0.9523969888687134;-0.21554511785507202;0.21549904346466064;[MPIB1,MPIB2,MPIB4];
0.03125;MPIB2;36.5;38.5;0.6319683790206909;-0.13049450516700745;-0.7638520002365112;[];
0.03125;MPIB1;16.5;60.5;-0.7070379853248596;-0.4351666569709778;0.5573617815971375;[];
0.03125;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[];
0.03125;MPIB3;18.5;11.5;-0.9523969888687134;-0.21554511785507202;0.21549904346466064;[];
0.09375;MPIB2;36.5;38.5;0.6319683790206909;-0.13049450516700745;-0.7638520002365112;[];
0.09375;MPIB1;16.5;60.5;-0.702634334564209;-0.4351666569709778;0.5629029870033264;[];
0.09375;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[];
0.09375;MPIB3;18.5;11.5;-0.9523969888687134;-0.21554511785507202;0.21549904346466064;[];
0.125;MPIB2;36.5;38.5;0.6299887895584106;-0.13049450516700745;-0.7654855251312256;[];
0.125;MPIB1;16.5;60.5;-0.6674900054931641;-0.4351666569709778;0.6041621565818787;[];
0.125;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[];
0.125;MPIB3;18.5;11.5;-0.9944838285446167;-0.10450303554534912;0.007818445563316345;[];
0.1875;MPIB2;36.5;38.5;0.6299887895584106;-0.13049450516700745;-0.7654855251312256;[];
0.1875;MPIB1;16.5;60.5;-0.6674900054931641;-0.4351666569709778;0.6041621565818787;[];
0.1875;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[];
0.1875;MPIB3;18.5;11.5;-0.9944838285446167;-0.10450303554534912;0.007818445563316345;[];
0.25;MPIB2;36.5;38.5;0.6299887895584106;-0.13049450516700745;-0.7654855251312256;[];
0.25;MPIB1;16.5;60.5;-0.5642912983894348;-0.4114549458026886;0.7156872153282166;[];
0.25;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[];
0.25;MPIB3;18.5;11.5;-0.9944838285446167;-0.10450303554534912;0.007818445563316345;[];
0.28125;MPIB2;36.5;38.5;0.6237360239028931;-0.1330605298280716;-0.770149827003479;[];
0.28125;MPIB1;16.5;60.5;-0.5642912983894348;-0.4114549458026886;0.7156872153282166;[];
0.28125;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.28125;MPIB3;18.5;11.5;-0.993548572063446;-0.10965044796466827;0.028584465384483337;[];
0.34375;MPIB2;36.5;38.5;0.588401198387146;-0.16150794923305511;-0.7921990156173706;[];
0.34375;MPIB1;16.5;60.5;-0.5574305653572083;-0.4090942442417145;0.7223860621452332;[];
0.34375;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.34375;MPIB3;18.5;11.5;-0.993548572063446;-0.10965044796466827;0.028584465384483337;[];
0.375;MPIB2;36.5;38.5;0.588401198387146;-0.16150794923305511;-0.7921990156173706;[];
0.375;MPIB1;16.5;60.5;-0.5574305653572083;-0.4090942442417145;0.7223860621452332;[];
0.375;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.375;MPIB3;18.5;11.5;-0.993548572063446;-0.10965044796466827;0.028584465384483337;[];
0.4375;MPIB2;36.5;38.5;0.5275417566299438;-0.21554511785507202;-0.821654736995697;[];
0.4375;MPIB1;16.5;60.5;-0.5710693001747131;-0.41381287574768066;0.7089192867279053;[];
0.4375;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.4375;MPIB3;18.5;11.5;-0.9930874109268188;-0.10965044796466827;0.04163159802556038;[];
0.5;MPIB2;36.5;38.5;0.4870889186859131;-0.276401162147522;-0.8283830285072327;[];
0.5;MPIB1;16.5;60.5;-0.6514500975608826;-0.4351666569709778;0.6214238405227661;[];
0.5;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.5;MPIB3;18.5;11.5;-0.9837559461593628;-0.11231832951307297;0.1399553269147873;[];
0.53125;MPIB2;36.5;38.5;0.4159255921840668;-0.4114549458026886;-0.8109094500541687;[];
0.53125;MPIB1;16.5;60.5;-0.7345364689826965;-0.446954607963562;0.5105008482933044;[];
0.53125;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.53125;MPIB3;18.5;11.5;-0.9624042510986328;-0.1382848173379898;0.23372842371463776;[];
0.59375;MPIB2;36.5;38.5;0.312542200088501;-0.6959017515182495;-0.6464545726776123;[];
0.59375;MPIB1;16.5;60.5;-0.797947883605957;-0.4608790874481201;0.3883185088634491;[];
0.59375;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.59375;MPIB3;18.5;11.5;-0.9419344067573547;-0.20532892644405365;0.2656334638595581;[];
0.625;MPIB2;36.5;38.5;0.23635132610797882;-0.8357589244842529;-0.49551448225975037;[];
0.625;MPIB1;16.5;60.5;-0.8213380575180054;-0.48629406094551086;0.2980610728263855;[];
0.625;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.625;MPIB3;18.5;11.5;-0.8610674738883972;-0.46555230021476746;0.20431570708751678;[];
0.6875;MPIB2;36.5;38.5;0.2459256649017334;-0.827076256275177;-0.5053240656852722;[];
0.6875;MPIB1;16.5;60.5;-0.8201518058776855;-0.48855432868003845;0.29763057827949524;[];
0.6875;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.6875;MPIB3;18.5;11.5;-0.58111971616745;-0.8135905861854553;0.016718856990337372;[];
0.75;MPIB2;36.5;38.5;0.3523354232311249;-0.7217301726341248;-0.595675528049469;[];
0.75;MPIB1;16.5;60.5;-0.8239627480506897;-0.48855432868003845;0.2869117558002472;[];
0.75;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.75;MPIB3;18.5;11.5;-0.3876011371612549;-0.9208424687385559;-0.04178079217672348;[];
0.78125;MPIB2;36.5;38.5;0.5087103247642517;-0.5358073711395264;-0.6737743020057678;[];
0.78125;MPIB1;16.5;60.5;-0.8625579476356506;-0.44223135709762573;0.24566078186035156;[];
0.78125;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.78125;MPIB3;18.5;11.5;-0.3874916732311249;-0.9208424687385559;-0.04278399422764778;[];
0.84375;MPIB2;36.5;38.5;0.5325067043304443;-0.4233904778957367;-0.7328224182128906;[];
0.84375;MPIB1;16.5;60.5;-0.9141250848770142;-0.3705158829689026;0.1643998622894287;[];
0.84375;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.84375;MPIB3;18.5;11.5;-0.38994738459587097;-0.9197924137115479;-0.04305513575673103;[];
0.875;MPIB2;36.55488257110119;38.41880947351456;0.5325378179550171;-0.30894404649734497;-0.7879214286804199;[];
0.875;MPIB1;16.5;60.5;-0.9433692693710327;-0.32630735635757446;0.05931907892227173;[];
0.875;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.875;MPIB3;18.402591966092587;11.489244917407632;-0.38994738459587097;-0.9197924137115479;-0.04305513575673103;[];
0.9375;MPIB2;36.63930214800805;38.29300064400513;0.5339118242263794;-0.276401162147522;-0.7990042567253113;[];
0.9375;MPIB1;16.5;60.5;-0.9386109113693237;-0.3238593637943268;-0.11859972774982452;[];
0.9375;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
0.9375;MPIB3;18.349407173401584;11.483372641630126;-0.411194384098053;-0.9103223085403442;-0.046478770673274994;[];
1.0;MPIB2;36.738781941761324;38.142127151627506;0.526481032371521;-0.25625601410865784;-0.8105685114860535;[];
1.0;MPIB1;16.5;60.5;-0.8719545602798462;-0.3214091956615448;-0.3692329525947571;[];
1.0;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
1.0;MPIB3;18.349407173401584;11.483372641630126;-0.42764413356781006;-0.9025495052337646;-0.04950116574764252;[];
1.03125;MPIB2;36.84648461486785;37.97756835173425;0.526481032371521;-0.25625601410865784;-0.8105685114860535;[];
1.03125;MPIB1;16.5;60.5;-0.784995436668396;-0.33869463205337524;-0.5186588764190674;[MPIB3,MPIB4];
1.03125;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
1.03125;MPIB3;18.304513031878226;11.48016637868318;-0.4322802722454071;-0.9003081917762756;-0.05003781616687775;[];
1.09375;MPIB2;36.958676980622734;37.80553737306957;0.5234479308128357;-0.276401162147522;-0.8058987259864807;[];
1.09375;MPIB1;16.5;60.5;-0.631545901298523;-0.3729189932346344;-0.6797167062759399;[MPIB3,MPIB4];
1.09375;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
1.09375;MPIB3;18.304513031878226;11.48016637868318;-0.437499463558197;-0.8980005979537964;-0.045971740037202835;[];
1.125;MPIB2;37.07332071884836;37.62942658432178;0.5193273425102234;-0.3014575242996216;-0.799554705619812;[];
1.125;MPIB1;16.5;60.5;-0.527259886264801;-0.38259485363960266;-0.7586503028869629;[MPIB3,MPIB4];
1.125;MPIB4;20.5;42.5;0.7283443212509155;-0.4351666569709778;0.5292158126831055;[MPIB2];
1.125;MPIB3;18.304513031878226;11.48016637868318;-0.4476924538612366;-0.8933535814285278;-0.03760185465216637;[];
1.1875;MPIB2;37.18951546421232;37.45122669550088;0.5169013142585754;-0.32630735635757446;-0.7913273572921753;[];
1.1875;MPIB1;16.5;60.5;-0.527259886264801;-0.38259485363960266;-0.7586503028869629;[MPIB3,MPIB4];
1.1875;MPIB4;20.5;42.5;0.7292534112930298;-0.43283456563949585;0.5298763513565063;[MPIB2];
1.1875;MPIB3;18.304513031878226;11.48016637868318;-0.447788268327713;-0.8933535814285278;-0.0364428348839283;[];
1.25;MPIB2;37.306988936201776;37.27216992817074;0.5181736946105957;-0.3411290943622589;-0.7842113971710205;[];
1.25;MPIB1;16.5;60.5;-0.527259886264801;-0.38259485363960266;-0.7586503028869629;[MPIB3,MPIB4];
1.25;MPIB4;20.59797317534685;42.4977076749783;0.9995058178901672;0.020898966118693352;-0.023385964334011078;[MPIB2];
1.25;MPIB3;18.304513031878226;11.48016637868318;-0.44797420501708984;-0.8933535814285278;-0.03408112749457359;[];
1.28125;MPIB2;37.425372051663054;37.09278544309066;0.518701434135437;-0.3485085368156433;-0.7806088924407959;[];
1.28125;MPIB1;16.5;60.5;-0.527259886264801;-0.38259485363960266;-0.7586503028869629;[MPIB3,MPIB4];
1.28125;MPIB4;20.744753325253335;42.46768147754483;0.9261611104011536;0.2308715432882309;-0.2981124520301819;[MPIB2];
1.28125;MPIB3;18.304513031878226;11.48016637868318;-0.44806092977523804;-0.8933535814285278;-0.03292138874530792;[];
1.34375;MPIB2;37.471027064475074;36.89665965910288;0.523271918296814;-0.3558664619922638;-0.7742120027542114;[];
1.34375;MPIB1;16.5;60.5;-0.527259886264801;-0.38259485363960266;-0.7586503028869629;[MPIB3,MPIB4];
1.34375;MPIB4;20.918104048983512;42.42101959608618;0.9248145222663879;0.23338942229747772;-0.30032336711883545;[MPIB2];
1.34375;MPIB3;18.304513031878226;11.48016637868318;-0.44806092977523804;-0.8933535814285278;-0.03292138874530792;[];
1.375;MPIB2;37.479548507264965;36.69092998185869;0.5371787548065186;-0.38259485363960266;-0.7516081929206848;[];
1.375;MPIB1;16.5;60.5;-0.527259886264801;-0.38259485363960266;-0.7586503028869629;[MPIB3,MPIB4];
1.375;MPIB4;21.10588364447657;42.365033449212916;0.9246048927307129;0.2308715432882309;-0.30290350317955017;[MPIB2];
1.375;MPIB3;18.304513031878226;11.48016637868318;-0.44806092977523804;-0.8933535814285278;-0.03292138874530792;[];
1.4375;MPIB2;37.47323617375244;36.479204561385444;0.5691641569137573;-0.41381287574768066;-0.7103951573371887;[];
1.4375;MPIB1;16.5;60.5;-0.527259886264801;-0.38259485363960266;-0.7586503028869629;[MPIB3,MPIB4];
1.4375;MPIB4;21.302737528526844;42.30788374443722;0.9586794972419739;0.08885355293750763;-0.2701646089553833;[MPIB2];
1.4375;MPIB3;18.304513031878226;11.48016637868318;-0.44806092977523804;-0.8933535814285278;-0.03292138874530792;[];
1.5;MPIB2;37.46978963925427;36.36360246837958;0.6194899082183838;-0.48629406094551086;-0.6161133646965027;[];
1.5;MPIB1;16.5;60.5;-0.5126338005065918;-0.3850736916065216;-0.7673699855804443;[MPIB3,MPIB4];
1.5;MPIB4;21.505634742948633;42.25431979262967;0.9642336964607239;-0.1382848173379898;-0.2259702980518341;[MPIB2];
1.5;MPIB3;18.304513031878226;11.48016637868318;-0.44806092977523804;-0.8933535814285278;-0.03292138874530792;[];
1.53125;MPIB2;37.46978963925427;36.300483718266975;0.6271879076957703;-0.4908948540687561;-0.604568362236023;[];
1.53125;MPIB1;16.5;60.5;-0.4603957533836365;-0.38984647393226624;-0.7974876761436462;[MPIB3,MPIB4];
1.53125;MPIB4;21.616416634890538;42.22507387154576;0.923315703868866;-0.36078935861587524;-0.1312681883573532;[MPIB2];
1.53125;MPIB3;18.304513031878226;11.48016637868318;-0.44806092977523804;-0.8933535814285278;-0.03292138874530792;[];
1.59375;MPIB2;37.46978963925427;36.26602087670253;0.6335293650627136;-0.4908948540687561;-0.5979198813438416;[];
1.59375;MPIB1;16.5;60.5;-0.4386352300643921;-0.38259485363960266;-0.8131127953529358;[MPIB3,MPIB4];
1.59375;MPIB4;21.67690355491653;42.20910559677918;0.8427128791809082;-0.5336199402809143;-0.07061760872602463;[MPIB2];
1.59375;MPIB3;18.304513031878226;11.48016637868318;-0.452752947807312;-0.8909717202186584;-0.033266134560108185;[];
1.625;MPIB2;37.46978963925427;36.26602087670253;0.6403345465660095;-0.49314841628074646;-0.5887458920478821;[];
1.625;MPIB1;16.5;60.5;-0.3639521300792694;-0.3582844138145447;-0.8597132563591003;[MPIB2,MPIB3,MPIB4];
1.625;MPIB4;21.709929417086766;42.20038691774394;0.8258047103881836;-0.5598674416542053;-0.06704848259687424;[MPIB2];
1.625;MPIB3;18.304513031878226;11.48016637868318;-0.5397541522979736;-0.8415032029151917;-0.021227730438113213;[];
1.6875;MPIB2;37.46978963925427;36.26602087670253;0.6471158862113953;-0.5022124648094177;-0.5734711289405823;[];
1.6875;MPIB1;16.475386764854193;60.40514122694731;-0.2406255453824997;-0.2864290177822113;-0.9273645877838135;[MPIB2,MPIB3,MPIB4];
1.6875;MPIB4;21.709929417086766;42.20038691774394;0.8258047103881836;-0.5598674416542053;-0.06704848259687424;[MPIB2];
1.6875;MPIB3;18.304513031878226;11.48016637868318;-0.5982140302658081;-0.8012040853500366;-0.010955657809972763;[];
1.75;MPIB2;37.46978963925427;36.23132067144172;0.6506227850914001;-0.5044492483139038;-0.567509114742279;[];
1.75;MPIB1;16.442580344494374;60.25728119282843;-0.19275572896003723;-0.22059768438339233;-0.9561070203781128;[MPIB2,MPIB3,MPIB4];
1.75;MPIB4;21.709929417086766;42.20038691774394;0.8258047103881836;-0.5598674416542053;-0.06704848259687424;[MPIB2];
