"Time since round start";"Player Name";"X-Position";"Z-Position";"Reward";
3.1875;MPIB2;26.0;38.0;true;
3.28125;MPIB3;17.0;2.0;false;
4.59375;MPIB1;5.0;50.0;false;
4.84375;MPIB4;26.0;8.0;false;
5.75;MPIB2;26.0;35.0;false;
6.34375;MPIB3;17.0;5.0;false;
7.28125;MPIB1;8.0;50.0;false;
8.28125;MPIB2;26.0;32.0;false;
8.9375;MPIB4;29.0;8.0;false;
9.4375;MPIB3;14.0;5.0;false;
9.875;MPIB1;11.0;50.0;false;
10.84375;MPIB2;26.0;29.0;false;
12.25;MPIB4;32.0;11.0;true;
12.34375;MPIB3;11.0;5.0;false;
12.4375;MPIB1;14.0;50.0;false;
13.375;MPIB2;26.0;26.0;false;
15.09375;MPIB1;14.0;47.0;false;
15.28125;MPIB3;11.0;8.0;true;
15.4375;MPIB4;35.0;14.0;true;
15.9375;MPIB2;26.0;23.0;true;
17.625;MPIB1;14.0;44.0;true;
18.09375;MPIB3;8.0;8.0;false;
18.5;MPIB2;26.0;20.0;false;
19.125;MPIB4;35.0;11.0;false;
20.875;MPIB3;8.0;11.0;true;
21.03125;MPIB2;29.0;20.0;false;
22.09375;MPIB1;17.0;44.0;false;
22.75;MPIB4;29.0;11.0;true;
23.59375;MPIB2;32.0;20.0;false;
23.875;MPIB3;5.0;11.0;false;
26.09375;MPIB4;29.0;14.0;false;
26.125;MPIB2;35.0;20.0;false;
26.625;MPIB3;5.0;14.0;false;
27.25;MPIB1;14.0;41.0;false;
28.6875;MPIB2;38.0;20.0;false;
29.625;MPIB4;26.0;11.0;true;
30.1875;MPIB3;2.0;14.0;true;
30.34375;MPIB1;11.0;41.0;false;
31.25;MPIB2;41.0;20.0;false;
32.875;MPIB4;23.0;11.0;true;
32.9375;MPIB1;11.0;44.0;true;
33.25;MPIB3;2.0;17.0;false;
33.78125;MPIB2;44.0;20.0;false;
36.09375;MPIB3;5.0;17.0;false;
36.25;MPIB1;8.0;44.0;true;
36.34375;MPIB2;47.0;20.0;false;
36.34375;MPIB4;23.0;14.0;false;
38.78125;MPIB3;5.0;20.0;false;
38.875;MPIB2;50.0;20.0;false;
39.28125;MPIB1;11.0;47.0;true;
39.84375;MPIB4;20.0;11.0;false;
41.4375;MPIB2;53.0;20.0;false;
41.625;MPIB3;8.0;20.0;false;
42.0;MPIB1;8.0;47.0;true;
44.0;MPIB2;56.0;20.0;true;
44.34375;MPIB3;8.0;23.0;false;
44.53125;MPIB1;5.0;47.0;false;
46.03125;MPIB4;32.0;14.0;false;
46.53125;MPIB2;59.0;20.0;false;
47.09375;MPIB3;11.0;23.0;false;
47.09375;MPIB1;5.0;44.0;true;
49.25;MPIB2;59.0;23.0;false;
49.875;MPIB3;11.0;26.0;false;
49.875;MPIB1;8.0;41.0;true;
50.125;MPIB4;38.0;14.0;true;
51.78125;MPIB2;59.0;26.0;false;
52.4375;MPIB1;5.0;41.0;true;
52.53125;MPIB3;14.0;26.0;true;
53.53125;MPIB4;41.0;14.0;false;
54.34375;MPIB2;59.0;29.0;false;
55.1875;MPIB1;2.0;41.0;false;
55.28125;MPIB3;17.0;26.0;false;
56.875;MPIB2;59.0;32.0;false;
57.34375;MPIB4;38.0;11.0;false;
58.09375;MPIB3;17.0;29.0;false;
58.5;MPIB1;2.0;44.0;false;
59.4375;MPIB2;59.0;35.0;false;
60.4375;MPIB4;38.0;8.0;false;
60.78125;MPIB3;20.0;29.0;false;
62.0;MPIB2;59.0;38.0;false;
62.09375;MPIB1;5.0;38.0;false;
63.4375;MPIB3;20.0;32.0;false;
64.1875;MPIB4;41.0;5.0;false;
64.53125;MPIB2;59.0;41.0;false;
64.625;MPIB1;8.0;38.0;true;
66.09375;MPIB3;17.0;32.0;false;
67.09375;MPIB2;59.0;44.0;false;
67.75;MPIB1;8.0;35.0;true;
68.1875;MPIB4;47.0;5.0;false;
68.84375;MPIB3;17.0;35.0;false;
69.625;MPIB2;59.0;47.0;false;
70.84375;MPIB1;11.0;38.0;false;
71.6875;MPIB3;20.0;35.0;true;
72.1875;MPIB2;59.0;50.0;false;
73.5;MPIB4;53.0;14.0;false;
73.75;MPIB1;11.0;35.0;false;
74.5;MPIB3;20.0;38.0;false;
74.75;MPIB2;59.0;53.0;true;
76.84375;MPIB1;8.0;32.0;true;
77.03125;MPIB4;56.0;17.0;false;
77.28125;MPIB2;59.0;56.0;false;
77.5;MPIB3;23.0;38.0;false;
79.84375;MPIB2;59.0;59.0;true;
79.84375;MPIB1;5.0;35.0;false;
80.59375;MPIB3;23.0;41.0;true;
82.53125;MPIB1;5.0;32.0;false;
82.75;MPIB2;56.0;59.0;false;
83.28125;MPIB3;23.0;44.0;false;
85.03125;MPIB4;53.0;38.0;false;
85.28125;MPIB2;53.0;59.0;true;
85.59375;MPIB1;8.0;29.0;false;
86.4375;MPIB3;26.0;44.0;true;
87.84375;MPIB2;50.0;59.0;false;
89.28125;MPIB3;26.0;47.0;true;
89.59375;MPIB1;11.0;32.0;false;
90.34375;MPIB4;50.0;47.0;false;
90.375;MPIB2;47.0;59.0;false;
92.34375;MPIB3;29.0;47.0;false;
92.9375;MPIB2;44.0;59.0;true;
95.09375;MPIB3;32.0;50.0;false;
95.09375;MPIB4;47.0;53.0;false;
95.5;MPIB2;41.0;59.0;false;
97.75;MPIB3;32.0;53.0;false;
98.03125;MPIB2;38.0;59.0;false;
100.4375;MPIB3;32.0;56.0;true;
100.59375;MPIB2;35.0;59.0;false;
100.9375;MPIB4;35.0;56.0;true;
101.75;MPIB1;38.0;35.0;false;
103.125;MPIB2;32.0;59.0;false;
104.1875;MPIB3;29.0;59.0;false;
104.53125;MPIB1;41.0;35.0;false;
106.4375;MPIB2;29.0;56.0;false;
107.09375;MPIB3;26.0;59.0;true;
107.53125;MPIB1;41.0;32.0;true;
109.1875;MPIB2;26.0;56.0;true;
110.25;MPIB4;26.0;53.0;false;
110.5;MPIB1;41.0;29.0;false;
111.9375;MPIB2;23.0;56.0;false;
113.125;MPIB1;38.0;29.0;true;
113.875;MPIB3;23.0;59.0;false;
114.6875;MPIB2;20.0;56.0;true;
115.9375;MPIB1;38.0;32.0;true;
116.4375;MPIB4;17.0;56.0;false;
116.6875;MPIB3;20.0;59.0;true;
117.625;MPIB2;20.0;53.0;false;
118.53125;MPIB1;35.0;32.0;false;
119.59375;MPIB3;17.0;59.0;true;
119.59375;MPIB4;14.0;59.0;false;
